chinese,frequency,pinyin,posseg
複合體,39,fu4-he2-ti3,n
豐年蟲,10,feng1-nian2-chong2,nz
富興,2,fu4-xing4,a
浮動,297,fu2-dong4,vn
泛愛,3,fan4-ai4,v
撫慰,211,fu3-wei4,v
分得清,3,fen1-de-qing1,v
翻砂工,3,fan1-sha1-gong1,n
賦權,2,fu4-quan2,n
封前朝,2,feng1-qian2-chao2,nr
伏虎降龍,3,fu2-hu3-jiang4-long2,nr
範堡羅,6,fan4-bao3-luo2,nr
菲爾克,4,fei1-er3-ke4,nrt
福島,30,fu2-dao3,ns
傅,932,fu4,nr
副流感,8,fu4-liu2-gan3,n
防滲牆,4,fang2-shen4-qiang2,n
房鳳友,3,fang2-feng4-you3,nr
放得,3,fang4-de2,v
費耀色,46,fei4-yao4-se4,nr
匪情,3,fei3-qing2,n
防雨布,3,fang2-yu3-bu4,n
廢然而反,3,fei4-ran2-er2-fan3,i
垡,32,fa2,g
福泉山,2,fu2-quan2-shan1,ns
繁殖力,295,fan2-zhi2-li4,n
防彈車,4,fang2-dan4-che1,n
分我杯羹,3,fen1-wo3-bei1-geng1,n
副耳機,3,fu4-er3-ji1,n
分子晶體,3,fen4-zi3-jing1-ti3,n
飯館子,2,fan4-guan3-zi,n
伏明霞,267,fu2-ming2-xia2,nr
諷讀,3,feng3-du2,v
輔脂肪酶,3,fu3-zhi1-fang2-mei2,n
反代型,3,fan3-dai4-xing2,vn
風雨同路,3,feng1-yu3-tong2-lu4,i
反文兒,3,fan3-wen2-er2,n
封豫王,3,feng1-yu4-wang2,nr
方格磚,3,fang1-ge2-zhuan1,nr
奉若神明,24,feng4-ruo4-shen2-ming2,i
服刑犯,4,fu2-xing2-fan4,n
付智勇,2,fu4-zhi4-yong3,nr
分法,3,fen1-fa3,n
返本朝元,3,fan3-ben3-chao2-yuan2,n
法制工作委員會,2,fa3-zhi4-gong1-zuo4-wei3-yuan2-hui4,nt
復興基地,3,fu4-xing4-ji1-di4,nz
復染,3,fu4-ran3,v
放鞭炮,3,fang4-bian1-pao4,n
返我初服,3,fan3-wo3-chu1-fu2,i
墳場,42,fen2-chang3,n
婦科病,33,fu4-ke1-bing4,n
封萬里,3,feng1-wan4-li3,nr
拂衣而去,3,fu2-yi1-er2-qu4,i
馮勇進,21,feng2-yong3-jin4,nr
負擔,1948,fu4-dan1,v
富貴顯榮,3,fu4-gui4-xian3-rong2,nr
扶太子登,2,fu2-tai4-zi-deng1,nr
廢銅爛鐵,3,fei4-tong2-lan4-tie3,n
浮動價格,3,fu2-dong4-jia4-ge2,l
風障,3,feng1-zhang4,n
佛羅里達州,74,fu2-luo2-li3-da2-zhou1,ns
分憂,111,fen1-you1,v
枋山,3,fang1-shan1,ns
拂去,3,fu2-qu4,t
鳳七爺,2,feng4-qi1-ye2,nr
翻兩番,97,fan1-liang3-fan1,i
方輿,3,fang1-yu2,n
煩絮,3,fan2-xu4,n
防擴散,3,fang2-kuo4-san4,j
反應力,4,fan3-ying1-li4,n
佛心蛇口,3,fo2-xin1-she2-kou3,n
匪軍,3,fei3-jun1,n
風雹,3,feng1-bao2,n
蜚短流長,3,fei1-duan3-liu2-zhang3,l
非典,215,fei1-dian3,b
非當,3,fei1-dang1,d
發虛,29,fa1-xu1,v
斧鉞之誅,3,fu3-yue4-zhi1-zhu1,v
風向器,3,feng1-xiang4-qi4,n
富翁,204,fu4-weng1,nr
分中心,24,fen1-zhong1-xin1,n
伏侍賈,4,fu2-shi4-jia3,nr
分會,436,fen1-hui4,n
方貌,6,fang1-mao4,n
紡織物,11,fang3-zhi1-wu4,n
發行所,7,fa1-xing2-suo3,n
脯氨酸,7,fu3-an1-suan1,n
佛光山,3,fo2-guang1-shan1,nz
法院網,3,fa3-yuan4-wang3,n
飛蜂浪蝶,3,fei1-feng1-lang4-die2,n
樊三哥,3,fan2-san1-ge1,nr
肥城縣,3,fei2-cheng2-xian4,ns
反側,11,fan3-ce4,f
沸騰床,3,fei4-teng2-chuang2,n
發燒音響,3,fa1-shao1-yin1-xiang3,l
方鈉石,3,fang1-na4-shi2,nr
弗萊河,2,fu2-lai2-he2,nr
訪英,3,fang3-ying1,nr
發揮計算機,2,fa1-hui1-ji4-suan4-ji1,n
封點,3,feng1-dian3,n
附隨,3,fu4-sui2,v
楓糖漿,3,feng1-tang2-jiang1,n
伐善,3,fa2-shan4,v
風剝雨蝕,3,feng1-bo1-yu3-shi2,i
分子論,2,fen4-zi3-lun4,n
肥得,3,fei2-de2,a
復用技術,2,fu4-yong4-ji4-shu4,n
廢鐵,54,fei4-tie3,n
鳳友鸞諧,3,feng4-you3-luan2-xie2,nr
分切,8,fen1-qie4,vn
發怒穿冠,3,fa1-nu4-chuan1-guan1,l
方有備,2,fang1-you3-bei4,n
扶危持顛,3,fu2-wei1-chi2-dian1,i
服務上門,3,fu2-wu4-shang4-men2,n
方率軍,2,fang1-lv4-jun1,nr
非用,3,fei1-yong4,b
發明權,18,fa1-ming2-quan2,n
反戰份子,3,fan3-zhan4-fen4-zi,n
撫鬆縣,10,fu3-song1-xian4,ns
付天餘,4,fu4-tian1-yu2,nr
鳳哥兒,6,feng4-ge1-er2,nr
蜂起,67,feng1-qi3,v
粉面朱脣,3,fen3-mian4-zhu1-chun2,n
發毛,136,fa1-mao2,n
撫育,91,fu3-yu4,v
發貼子,3,fa1-tie1-zi,n
麩子,8,fu1-zi,n
分配器,3,fen1-pei4-qi4,n
芳香劑,3,fang1-xiang1-ji4,nz
佛得角,66,fo2-de2-jiao3,ns
發硎新試,3,fa1-xing2-xin1-shi4,nr
服務器軟件,6,fu2-wu4-qi4-ruan3-jian4,n
孵出來,3,fu1-chu1-lai2,v
逢低賣出,3,feng2-di1-mai4-chu1,i
反璞歸真,3,fan3-pu2-gui1-zhen1,i
風動石,9,feng1-dong4-shi2,n
覆函,18,fu4-han2,v
父老兄弟,27,fu4-lao3-xiong1-di4,n
反差調整,3,fan3-cha1-diao4-zheng3,l
服從為負,3,fu2-cong2-wei4-fu4,i
福澤諭吉,10,fu2-ze2-yu4-ji2,nr
符頭,3,fu2-tou2,v
覆地翻天,3,fu4-di4-fan1-tian1,i
飛貓,3,fei1-mao1,n
伏脈,7,fu2-mai4,ns
阜財,3,fu4-cai2,nt
扶養,51,fu2-yang3,v
範星,13,fan4-xing1,n
放射電泳,3,fang4-she4-dian4-yong3,n
風雨飄零,3,feng1-yu3-piao1-ling2,i
府上,326,fu3-shang4,n
飛逝,8,fei1-shi4,v
風語不透,3,feng1-yu3-bu4-tou4,i
福如東海,6,fu2-ru2-dong1-hai3,nr
付款單,3,fu4-kuan3-dan1,n
房客,46,fang2-ke4,j
翻覆,17,fan1-fu4,v
分部,269,fen1-bu4,n
非燃燒體,3,fei1-ran2-shao1-ti3,n
馮大人,8,feng2-da4-ren,nr
鳳翅金,3,feng4-chi4-jin1,nr
富港,2,fu4-gang3,ns
房款,21,fang2-kuan3,n
范曄,14,fan4-ye4,nr
放風箏,3,fang4-feng1-zheng1,n
賻儀,3,fu4-yi2,v
傅東輝,3,fu4-dong1-hui1,nr
分銷店,3,fen1-xiao1-dian4,n
分選,48,fen1-xuan3,v
返回式,8,fan3-hui2-shi4,n
法國電視臺,2,fa3-guo2-dian4-shi4-tai2,nt
非我站,3,fei1-wo3-zhan4,l
蜂識鶯猜,3,feng1-shi2-ying1-cai1,i
方有生,4,fang1-you3-sheng1,nr
服務器,644,fu2-wu4-qi4,n
扶起來,3,fu2-qi3-lai2,l
方公里,3,fang1-gong1-li3,n
腐朽沒落,3,fu3-xiu3-mei2-luo4,n
梵語,128,fan4-yu3,nz
紛至踏來,2,fen1-zhi4-ta4-lai2,d
佛釋,3,fu2-shi4,n
釩鎳比,3,fan3-nie4-bi3,z
鳳舞鸞,2,feng4-wu3-luan2,nr
訪華之旅,3,fang3-hua2-zhi1-lv3,nr
豐鴻門,2,feng1-hong2-men2,nr
封建思想,3,feng1-jian4-si1-xiang3,nr
飛飛揚揚,3,fei1-fei1-yang2-yang2,i
撫掌大笑,12,fu3-zhang3-da4-xiao4,i
否定一切,3,fou3-ding4-yi1-qie4,i
福法民,4,fu2-fa3-min2,nr
奉命唯謹,7,feng4-ming4-wei2-jin3,i
附光盤,3,fu4-guang1-pan2,n
反響,509,fan3-xiang3,vn
扶正培本,3,fu2-zheng4-pei2-ben3,nr
防齲,16,fang2-qu3,v
沸湯,3,fei4-tang1,n
風媒花,4,feng1-mei2-hua1,n
紛紛擁擁,3,fen1-fen1-yong1-yong1,i
服務費,89,fu2-wu4-fei4,n
拂袖,40,fu2-xiu4,n
非唯心,3,fei1-wei2-xin1,l
傅思歸,32,fu4-si1-gui1,nr
扶漢室,12,fu2-han4-shi4,nr
痱子粉,2,fei4-zi3-fen3,n
凡,5431,fan2,d
賦形劑,4,fu4-xing2-ji4,n
馮默風,92,feng2-mo4-feng1,nr
分析攻擊,3,fen1-xi1-gong1-ji1,n
複比,3,fu4-bi3,v
髮引千鈞,3,fa4-yin3-qian1-jun1,i
費森尤斯,8,fei4-sen1-you2-si1,nr
發展前景,13,fa1-zhan3-qian2-jing3,l
複雜巖性,3,fu4-za2-yan2-xing4,n
非洲杯,3,fei1-zhou1-bei1,nz
仿真器,26,fang3-zhen1-qi4,nz
發愁,296,fa1-chou2,v
方維,2,fang1-wei2,n
奮袂而起,3,fen4-mei4-er2-qi3,i
返邪歸正,3,fan3-xie2-gui1-zheng4,i
凡人,110,fan2-ren2,n
放言遣辭,3,fang4-yan2-qian3-ci2,i
方清吏,3,fang1-qing1-li4,nr
非技術性,4,fei1-ji4-shu4-xing4,n
覆車之軌,3,fu4-che1-zhi1-gui3,i
風入鬆,4,feng1-ru4-song1,n
方鎮洛,2,fang1-zhen4-luo4,nr
複決權,3,fu4-jue2-quan2,v
放錄像,3,fang4-lu4-xiang4,n
方內,3,fang1-nei4,n
鳳英忙,2,feng4-ying1-mang2,nr
浮出,182,fu2-chu1,v
伏首,3,fu2-shou3,ns
復八線,3,fu4-ba1-xian4,nz
非說不可,3,fei1-shuo1-bu4-ke3,i
飛車黨,3,fei1-che1-dang3,n
付煦然,2,fu4-xu4-ran2,nr
繁華,828,fan2-hua2,a
分步法,3,fen1-bu4-fa3,n
鳳梧鄉,3,feng4-wu2-xiang1,ns
豐灤密,2,feng1-luan2-mi4,nr
服裝界,2,fu2-zhuang1-jie4,n
鳳尾魚,12,feng4-wei3-yu2,nr
副業,112,fu4-ye4,n
房塔塔,2,fang2-ta3-ta3,nr
負險不賓,3,fu4-xian3-bu4-bin1,i
繁密,32,fan2-mi4,a
鳳尾蘑,3,feng4-wei3-mo2,n
封邑,18,feng1-yi4,nr
扶杖,2,fu2-zhang4,n
範佔英,3,fan4-zhan4-ying1,nr
富貴利達,3,fu4-gui4-li4-da2,nr
弗盧埃,3,fu2-lu2-ai1,nr
豐潤,39,feng1-run4,a
分清敵我,3,fen1-qing1-di2-wo3,i
紡染廠,3,fang3-ran3-chang3,n
封存,211,feng1-cun2,v
父蔭,3,fu4-yin1,n
非傷即死,3,fei1-shang1-ji2-si3,i
發起方,2,fa1-qi3-fang1,l
複式,101,fu4-shi4,n
廢氣,127,fei4-qi4,n
仿若,2,fang3-ruo4,v
放任政策,3,fang4-ren4-zheng4-ce4,n
範晶男,3,fan4-jing1-nan2,nr
範德林,7,fan4-de2-lin2,nr
伏司繁,4,fu2-si1-fan2,nr
反向,144,fan3-xiang4,v
法倫,41,fa3-lun2,ns
訪問率,2,fang3-wen4-lv4,n
忿,389,fen4,a
菲勒,2,fei1-lei1,nrt
副團長,3,fu4-tuan2-zhang3,n
廢弛,61,fei4-chi2,vn
富屯溪,12,fu4-tun2-xi1,nr
風雲突變,17,feng1-yun2-tu1-bian4,i
狒狒,32,fei4-fei4,n
方領矩步,3,fang1-ling3-ju3-bu4,i
封贈,3,feng1-zeng4,v
風狂雨驟,3,feng1-kuang2-yu3-zhou4,l
繙,104,fan1,zg
副產品,50,fu4-chan3-pin3,n
峰巒疊嶂,3,feng1-luan2-die2-zhang4,i
防滑條,3,fang2-hua2-tiao2,n
府庫,3,fu3-ku4,n
方知曉,2,fang1-zhi1-xiao3,nr
伏辯,4,fu2-bian4,nr
福卡斯,6,fu2-ka3-si1,nr
繁花,43,fan2-hua1,n
封齋,13,feng1-zhai1,nr
富馬,2,fu4-ma3,nz
負荷,336,fu4-he2,n
分攤,104,fen1-tan1,vn
繁榮興旺,6,fan2-rong2-xing4-wang4,i
福娃,3,fu2-wa2,nr
負荷分擔,7,fu4-he2-fen1-dan1,n
伏藏,6,fu2-cang2,ns
汾陽,60,fen2-yang2,ns
複印機,58,fu4-yin4-ji1,n
附到,3,fu4-dao4,v
髮廊,12,fa4-lang2,n
放鷹逐犬,3,fang4-ying1-zhu2-quan3,n
覆巢之下,3,fu4-chao2-zhi1-xia4,i
馮琢庵,8,feng2-zuo2-an1,nr
分類排列,3,fen1-lei4-pai2-lie4,l
佛協,3,fu2-xie2,n
肺動脈,79,fei4-dong4-mai4,n
伏侍寶玉,5,fu2-shi4-bao3-yu4,nr
富有經驗,3,fu4-you3-jing1-yan4,n
粰,299,fu2,zg
複錢,3,fu4-qian2,v
風信,3,feng1-xin4,n
鐨,23,fei4,g
非洲之角,3,fei1-zhou1-zhi1-jiao3,nz
敷面,3,fu1-mian4,v
縫衣機,3,feng4-yi1-ji1,n
發出臭味,3,fa1-chu1-chou4-wei4,l
復閤家庭,3,fu4-ge2-jia1-ting2,nt
風海流,4,feng1-hai3-liu2,n
腹菌目,3,fu4-jun1-mu4,n
分做,3,fen1-zuo4,v
楓糖,3,feng1-tang2,n
髮夾環,3,fa4-jia1-huan2,l
發威,3,fa1-wei1,v
非點源,3,fei1-dian3-yuan2,d
封信付,2,feng1-xin4-fu4,nr
犯罪行為,3,fan4-zui4-xing2-wei4,n
反芻動物,14,fan3-chu2-dong4-wu4,n
服務檯,48,fu2-wu4-tai2,n
伏虎降,2,fu2-hu3-jiang4,nr
富麗,133,fu4-li4,nr
浮屍,50,fu2-shi1,n
佛法無邊,3,fo2-fa3-wu2-bian1,nz
放開,1003,fang4-kai1,v
翻完,3,fan1-wan2,v
法屬聖,2,fa3-shu3-sheng4,ns
方向盤,66,fang1-xiang4-pan2,n
分散系統,3,fen1-san3-xi4-tong3,n
法爾思,5,fa3-er3-si1,nr
反向轉運,3,fan3-xiang4-zhuan3-yun4,n
分佈力,3,fen1-bu4-li4,n
番,2751,fan1,q
放倒,3,fang4-dao3,v
翻辯,3,fan1-bian4,v
封廣陵,2,feng1-guang3-ling2,nr
傅衣凌,12,fu4-yi1-ling2,nr
豐臺,98,feng1-tai2,ns
伏在鞍,3,fu2-zai4-an1,nr
墳頭,81,fen2-tou2,n
分社,172,fen1-she4,n
凡爾納,8,fan2-er3-na4,nr
複習方法,3,fu4-xi2-fang1-fa3,n
扶貧助困,3,fu2-pin2-zhu4-kun4,i
紑,295,fou2,zg
房捐,3,fang2-juan1,n
訪談,653,fang3-tan2,v
反覆,2882,fan3-fu4,v
繁簡共容,3,fan2-jian3-gong4-rong2,i
父母雙全,3,fu4-mu3-shuang1-quan2,l
菲語,3,fei1-yu3,nz
分門,3,fen1-men2,n
發酵液,4,fa1-jiao4-ye4,n
弗賴,8,fu2-lai4,nrt
分,34660,fen1,v
風險係數,3,feng1-xian3-xi4-shu4,n
費錢,22,fei4-qian2,n
費城故事,3,fei4-cheng2-gu4-shi4,i
拂衣,3,fu2-yi1,n
反臺獨,3,fan3-tai2-du2,j
放錯,3,fang4-cuo4,v
拂弦,3,fu2-xian2,v
放下包袱,3,fang4-xia4-bao1-fu2,n
浮石粉,3,fu2-shi2-fen3,n
分離式,11,fen1-li2-shi4,n
法赫德,3,fa3-he4-de2,nr
父職,3,fu4-zhi2,n
馮宗異,4,feng2-zong1-yi4,nr
馮保才,6,feng2-bao3-cai2,nr
服務例程,3,fu2-wu4-li4-cheng2,n
弗勒呂斯,4,fu2-lei1-lv3-si1,nrt
馮永華,8,feng2-yong3-hua2,nr
馮瑛冰,2,feng2-ying1-bing1,nr
封營平,2,feng1-ying2-ping2,nr
放荒,3,fang4-huang1,v
反腐敗,3,fan3-fu3-bai4,v
鳳凰花,3,feng4-huang2-hua1,nz
梵天,28,fan4-tian1,nz
反質子,30,fan3-zhi4-zi,n
綘,1408,feng2,zg
阜外醫院,3,fu4-wai4-yi1-yuan4,nt
馮保眯,9,feng2-bao3-mi1,nr
非線編,3,fei1-xian4-bian1,b
菲捨爾,13,fei1-she3-er3,nrt
菲爾特,4,fei1-er3-te4,nrt
府城,121,fu3-cheng2,ns
發現者,61,fa1-xian4-zhe3,n
飯筒,3,fan4-tong3,n
方天定,19,fang1-tian1-ding4,nr
縫合,84,feng4-he2,v
莩,12,fu2,zg
夫餘,26,fu1-yu2,n
腹通谷,3,fu4-tong1-gu3,n
福利性,9,fu2-li4-xing4,nr
分釵破鏡,3,fen1-chai1-po4-jing4,n
發急,44,fa1-ji2,vn
非法交易,3,fei1-fa3-jiao1-yi4,l
反本,3,fan3-ben3,d
鳳丹霞,2,feng4-dan1-xia2,nr
費婆子,3,fei4-po2-zi,nr
防患未萌,3,fang2-huan4-wei4-meng2,i
風月無涯,3,feng1-yue4-wu2-ya2,i
放手,523,fang4-shou3,v
佛拉,16,fu2-la1,nz
菲律賓話,3,fei1-lv4-bin1-hua4,n
氟硅酸,2,fu2-gui1-suan1,nz
法郎,180,fa3-lang2,n
分裝,46,fen1-zhuang1,v
福壽之,2,fu2-shou4-zhi1,nr
附屬地,3,fu4-shu3-de,n
風度,303,feng1-du4,n
焚芝鋤蕙,3,fen2-zhi1-chu2-hui4,nr
紡紗機,59,fang3-sha1-ji1,n
費改稅,3,fei4-gai3-shui4,n
複議,84,fu4-yi4,v
防災,48,fang2-zai1,vn
飛躍成長,3,fei1-yue4-cheng2-zhang3,nz
分列為,3,fen1-lie4-wei4,v
富裕者,3,fu4-yu4-zhe3,nr
忿然作色,3,fen4-ran2-zuo4-se4,i
復極化,3,fu4-ji2-hua4,n
防水工程,3,fang2-shui3-gong1-cheng2,l
逢人便講,3,feng2-ren2-bian4-jiang3,l
反是,41,fan3-shi4,c
扶貧濟困,21,fu2-pin2-ji4-kun4,i
風車雨馬,3,feng1-che1-yu3-ma3,n
豐富性,32,feng1-fu4-xing4,nr
鳳食鸞棲,3,feng4-shi2-luan2-qi1,nr
服服帖帖,38,fu2-fu-tie1-tie1,z
發隱擿伏,3,fa1-yin3-ti1-fu2,n
福祇,3,fu2-qi2,v
分手,439,fen1-shou3,v
反光性,3,fan3-guang1-xing4,n
付款條件,3,fu4-kuan3-tiao2-jian4,l
逢惡導非,3,feng2-e4-dao3-fei1,l
附記,23,fu4-ji4,n
飛鴿傳書,3,fei1-ge1-chuan2-shu1,nz
豐登,4,feng1-deng1,nr
複製到,3,fu4-zhi4-dao4,v
弗雷德,33,fu2-lei2-de2,nrt
防病毒卡,2,fang2-bing4-du2-ka3,n
粉板,3,fen3-ban3,n
非贏利,3,fei1-ying2-li4,nr
反樸歸真,3,fan3-pu3-gui1-zhen1,i
封條,62,feng1-tiao2,n
廢塑料,11,fei4-su4-liao4,n
放療,306,fang4-liao2,v
費揚古,12,fei4-yang2-gu3,nr
煩難,17,fan2-nan2,an
發瘋,262,fa1-feng1,v
發聲器,15,fa1-sheng1-qi4,l
粉絲團,3,fen3-si1-tuan2,n
非洲鱷,3,fei1-zhou1-e4,n
豐產林,3,feng1-chan3-lin2,nz
樊城,165,fan2-cheng2,ns
反向而行,3,fan3-xiang4-er2-xing2,i
發送機,3,fa1-song4-ji1,n
封閉液,3,feng1-bi4-ye4,n
反式消除,3,fan3-shi4-xiao1-chu2,i
扶雪妍,2,fu2-xue3-yan2,nr
翡翠水庫,3,fei3-cui4-shui3-ku4,n
風靡,194,feng1-mi2,a
封周王,2,feng1-zhou1-wang2,nr
復吸,2,fu4-xi1,v
肥沃,816,fei2-wo4,a
風浪,320,feng1-lang4,n
發生意外,3,fa1-sheng1-yi4-wai4,l
伏爾塔瓦河,10,fu2-er3-ta3-wa3-he2,ns
發一組,3,fa1-yi1-zu3,n
犯,3742,fan4,v
腐蝕劑,16,fu3-shi2-ji4,n
豐儉,3,feng1-jian3,a
風溼症,3,feng1-shi1-zheng4,n
泛池,3,fan4-chi2,n
反為,3,fan3-wei4,v
福清市,6,fu2-qing1-shi4,ns
非法關機,3,fei1-fa3-guan1-ji1,l
復興高中,3,fu4-xing4-gao1-zhong1,nt
佛眼相看,3,fo2-yan3-xiang1-kan4,i
房安寢,2,fang2-an1-qin3,nr
福瑞天,5,fu2-rui4-tian1,nr
蜂蜜水,3,feng1-mi4-shui3,n
復興區,3,fu4-xing4-qu1,nt
飛虎隊,9,fei1-hu3-dui4,n
付匯聯,3,fu4-hui4-lian2,nr
復用器,6,fu4-yong4-qi4,n
風險金,2,feng1-xian3-jin1,n
罰寫,3,fa2-xie3,v
輔導室,3,fu3-dao3-shi4,n
發慈悲,13,fa1-ci2-bei1,l
發案,11,fa1-an4,v
鳳凰縣,13,feng4-huang2-xian4,ns
分母,26,fen1-mu3,n
方薇,2,fang1-wei1,n
方臘方,2,fang1-la4-fang1,n
復古,126,fu4-gu3,vn
縫綴,14,feng4-zhui4,v
翻船,59,fan1-chuan2,v
復仇,403,fu4-chou2,v
防護欄,2,fang2-hu4-lan2,n
撫養,367,fu3-yang3,v
符號智能,3,fu2-hao4-zhi4-neng2,n
翻天覆地,3,fan1-tian1-fu4-di4,i
伏羲女媧,2,fu2-xi1-nv3-wa1,nr
發不出,3,fa1-bu4-chu1,v
腐屍,3,fu3-shi1,n
分門別類,80,fen1-men2-bie2-lei4,n
付下去,3,fu4-xia4-qu4,l
范文虎,5,fan4-wen2-hu3,nr
防毒牆,3,fang2-du2-qiang2,n
發慌,23,fa1-huang1,a
方法,18045,fang1-fa3,n
膚皮浮淺,3,fu1-pi2-fu2-qian3,n
弗裡吉,2,fu2-li3-ji2,nrt
浮升,3,fu2-sheng1,v
縫衣淺帶,3,feng4-yi1-qian3-dai4,vn
法塔赫,29,fa3-ta3-he4,nr
伏尼契,4,fu2-ni2-qi4,nr
方書,3,fang1-shu1,n
服裝袋,3,fu2-zhuang1-dai4,n
滏,28,fu3,ns
翻好,3,fan1-hao3,v
瘋婆子,3,feng1-po2-zi,n
非晶,31,fei1-jing1,n
坊本,3,fang1-ben3,n
琺琅質,20,fa4-lang2-zhi4,n
方益波,3,fang1-yi4-bo1,nr
放下,734,fang4-xia4,v
豐亨豫大,3,feng1-heng1-yu4-da4,nr
悱惻纏綿,3,fei3-ce4-chan2-mian2,z
婦產,3,fu4-chan3,n
防禦工事,103,fang2-yu4-gong1-shi4,n
法師村,3,fa3-shi1-cun1,nr
反杜林論,3,fan3-du4-lin2-lun4,nz
防身武器,3,fang2-shen1-wu3-qi4,l
弗倫克爾,4,fu2-lun2-ke4-er3,nrt
弗納斯,2,fu2-na4-si1,nr
鳳梨汁,3,feng4-li2-zhi1,nr
斧正,5,fu3-zheng4,n
符籙,38,fu2-lu4,n
婦女社團,3,fu4-nv3-she4-tuan2,n
風土人情,112,feng1-tu3-ren2-qing2,i
飛揚浮躁,3,fei1-yang2-fu2-zao4,i
伏波山,3,fu2-bo1-shan1,nr
凡家錄,3,fan2-jia1-lu4,nr
方用益,3,fang1-yong4-yi4,n
菲爾,54,fei1-er3,nrt
豐邑坪,2,feng1-yi4-ping2,nr
發報,76,fa1-bao4,vn
放盤,3,fang4-pan2,v
芬斯特,3,fen1-si1-te4,nrt
輔導站,8,fu3-dao3-zhan4,n
匪石之心,3,fei3-shi2-zhi1-xin1,i
鳳山縣,8,feng4-shan1-xian4,ns
返璞歸真,10,fan3-pu2-gui1-zhen1,i
飛鷹,22,fei1-ying1,nz
乏話,3,fa2-hua4,a
放量,138,fang4-liang4,v
翻譯出,3,fan1-yi4-chu1,l
防範措施,3,fang2-fan4-cuo4-shi1,n
輻射體,3,fu2-she4-ti3,n
副腎,3,fu4-shen4,n
風沙,273,feng1-sha1,n
福建省人民政府,3,fu2-jian4-sheng3-ren2-min2-zheng4-fu3,nt
福彩,2,fu2-cai3,nz
糞汙,3,fen4-wu1,n
分頭來,3,fen1-tou2-lai2,d
法系,3,fa3-xi4,n
豐水期,44,feng1-shui3-qi1,nz
分利,2,fen1-li4,vn
弗所公,3,fu2-suo3-gong1,nr
方越,53,fang1-yue4,d
飛鳥驚蛇,3,fei1-niao3-jing1-she2,i
發達,5557,fa1-da2,v
份飯,3,fen4-fan4,n
法比亞,3,fa3-bi3-ya4,ns
附分,3,fu4-fen1,n
非塗不可,3,fei1-tu2-bu4-ke3,i
父債子還,3,fu4-zhai4-zi-hai2,l
返樸歸真,6,fan3-pu3-gui1-zhen1,i
反應遲鈍,3,fan3-ying1-chi2-dun4,i
肺不張,22,fei4-bu4-zhang1,i
風流人物,25,feng1-liu2-ren2-wu4,n
反托拉斯,3,fan3-tuo1-la1-si1,nz
法醫鑑定,3,fa3-yi1-jian4-ding4,n
焤,5,fu3,zg
飛雁,4,fei1-yan4,n
非週期性,3,fei1-zhou1-qi1-xing4,n
佛山人,9,fo2-shan1-ren2,nz
返臺,3,fan3-tai2,v
富拉爾基區,2,fu4-la1-er3-ji1-qu1,ns
風閘,5,feng1-zha2,n
伏侍姐姐,2,fu2-shi4-jie3-jie3,nr
峰峰礦區,3,feng1-feng1-kuang4-qu1,n
峰高程,3,feng1-gao1-cheng2,n
法服,3,fa3-fu2,n
分屍案,3,fen1-shi1-an4,n
傅大人,7,fu4-da4-ren,nr
翻尋,3,fan1-xun2,v
分齡,3,fen1-ling2,n
副董事長,3,fu4-dong3-shi4-zhang3,n
豐滿區,3,feng1-man3-qu1,nr
放鬆,1266,fang4-song1,v
發得,3,fa1-de2,v
富轢萬古,3,fu4-li4-wan4-gu3,nz
芳香醛,2,fang1-xiang1-quan2,nz
費盧傑,5,fei4-lu2-jie2,nr
飛橋,19,fei1-qiao2,n
發不,3,fa1-bu4,l
符號分析,3,fu2-hao4-fen1-xi1,n
帆拱,3,fan1-gong3,n
法恩佐,3,fa3-en1-zuo3,nr
反壟斷法,26,fan3-long3-duan4-fa3,n
發運,37,fa1-yun4,vn
防盜保險,3,fang2-dao4-bao3-xian3,n
輻射對稱,3,fu2-she4-dui4-cheng1,n
風格館,3,feng1-ge2-guan3,n
附有,235,fu4-you3,b
放去,3,fang4-qu4,v
馮奇太太,5,feng2-qi2-tai4-tai4,nr
墳,1159,fen2,n
分文未取,3,fen1-wen2-wei4-qu3,l
發傳單,3,fa1-chuan2-dan1,n
發送,585,fa1-song4,v
放馬奔騰,3,fang4-ma3-ben1-teng2,i
福建省寧德地區,4,fu2-jian4-sheng3-ning2-de2-de-qu1,ns
複,2,fu4,zg
福井,29,fu2-jing3,ns
費俊龍,4,fei4-jun4-long2,nr
封文書,4,feng1-wen2-shu1,nr
繁苛,3,fan2-ke1,a
番茄汁,4,fan1-qie2-zhi1,nz
鳳髓龍肝,3,feng4-sui3-long2-gan1,n
芳脣,3,fang1-chun2,n
封客氏,3,feng1-ke4-shi4,nr
范成大,23,fan4-cheng2-da4,nrfg
非球面,3,fei1-qiu2-mian4,n
扉用,3,fei1-yong4,n
發文,66,fa1-wen2,n
沸煮,4,fei4-zhu3,v
輔助編碼,3,fu3-zhu4-bian1-ma3,n
番薯藤,3,fan1-shu3-teng2,n
匪伊朝夕,3,fei3-yi2-zhao1-xi1,i
複合管,3,fu4-he2-guan3,n
斐,377,fei3,j
防磨接頭,3,fang2-mo2-jie1-tou2,l
非命,13,fei1-ming4,d
非來,3,fei1-lai2,d
放大器,215,fang4-da4-qi4,l
發新帖,3,fa1-xin1-tie1,n
複製本,2,fu4-zhi4-ben3,l
