chinese,frequency,pinyin,posseg
聲振寰宇,3,sheng1-zhen4-huan2-yu3,nz
神馬,8,shen2-ma3,n
時人,311,shi2-ren2,n
石章魚,3,shi2-zhang1-yu2,nr
社情民意,12,she4-qing2-min2-yi4,l
書影,226,shu1-ying3,n
授人話柄,3,shou4-ren2-hua4-bing3,i
稅費,99,shui4-fei4,n
社會議論,3,she4-hui4-yi4-lun4,n
四二一,2,si4-er4-yi1,m
三千多兩,2,san1-qian1-duo1-liang3,m
孫明揚,3,sun1-ming2-yang2,nr
深信不疑,104,shen1-xin4-bu4-yi2,i
沈不住氣,3,shen3-bu2-zhu4-qi4,n
桑葉,43,sang1-ye4,nr
上海市委,24,shang4-hai3-shi4-wei3,nt
司馬班超,5,si1-ma3-ban1-chao1,nr
受災,174,shou4-zai1,v
甩脂機,3,shuai3-zhi1-ji1,n
苫墊,3,shan1-dian4,n
傷口處,18,shang1-kou3-chu4,n
受受,3,shou4-shou4,v
授受,50,shou4-shou4,v
捨身崖,3,she3-shen1-ya2,n
睢陽區,3,sui1-yang2-qu1,ns
師一徒,2,shi1-yi1-tu2,nr
爽,630,shuang3,nr
三千五百餘,2,san1-qian1-wu3-bai3-yu2,m
四十七萬,5,si4-shi2-qi1-wan4,m
薩米爾,2,sa4-mi3-er3,nr
酸鹼度,3,suan1-jian3-du4,vn
瘦羊博士,3,shou4-yang2-bo2-shi4,ns
收播站,3,shou1-bo1-zhan4,n
詩禮之家,3,shi1-li3-zhi1-jia1,l
授人口實,3,shou4-ren2-kou3-shi2,i
三聖宮,3,san1-sheng4-gong1,nr
石瑞先生,3,shi2-rui4-xian1-sheng1,nr
聲導,3,sheng1-dao3,n
事預則立,3,shi4-yu4-ze2-li4,l
水中毒,3,shui3-zhong1-du2,l
生小枝,2,sheng1-xiao3-zhi1,nr
紳,12,shen1,zg
三五分鐘,6,san1-wu3-fen1-zhong1,m
申論題,3,shen1-lun4-ti2,n
壽節,2,shou4-jie2,n
上步,65,shang4-bu4,v
十分高興,3,shi2-fen1-gao1-xing4,l
水稻,1109,shui3-dao4,n
輸配電,18,shu1-pei4-dian4,n
隨話答話,3,sui2-hua4-da2-hua4,i
損人利己,29,sun3-ren2-li4-ji3,i
深層格,3,shen1-ceng2-ge2,n
陝,625,shan3,ns
剩酒,3,sheng4-jiu3,v
師法,186,shi1-fa3,n
收完,3,shou1-wan2,v
書學,3,shu1-xue2,n
氏族聚落,3,shi4-zu2-ju4-luo4,n
驦,7,shuang1,zg
深澀,3,shen1-se4,a
絲路之旅,3,si1-lu4-zhi1-lv3,n
收縮率,8,shou1-suo1-lv4,n
水平溝,2,shui3-ping2-gou1,ns
灑脫,148,sa3-tuo1,v
四五十里,14,si4-wu3-shi2-li3,m
深奧難懂,3,shen1-ao4-nan2-dong3,n
閃電俠,3,shan3-dian4-xia2,n
雙人房,3,shuang1-ren2-fang2,n
殺人案,25,sha1-ren2-an4,n
生悶氣,10,sheng1-men4-qi4,i
三十萬兩,16,san1-shi2-wan4-liang3,m
受賄者,5,shou4-hui4-zhe3,n
四十斤,9,si4-shi2-jin1,m
三宮六院,27,san1-gong1-liu4-yuan4,ns
受訓人,3,shou4-xun4-ren2,n
收養人,11,shou1-yang3-ren2,n
少雨,4,shao3-yu3,n
尚可喜,27,shang4-ke3-xi3,nr
升檔,3,sheng1-dang4,v
上癮,80,shang4-yin3,v
收尾,152,shou1-wei3,n
實話,454,shi2-hua4,v
三九,133,san1-jiu3,m
數字相機,3,shu4-zi4-xiang1-ji1,n
沈高速,2,shen3-gao1-su4,nr
石設羽,2,shi2-she4-yu3,nr
舒惠國,258,shu1-hui4-guo2,nr
四幢,2,si4-chuang2,m
桑土之謀,3,sang1-tu3-zhi1-mou2,nr
舍,1477,she3,v
桑達克,7,sang1-da2-ke4,nr
薩拉族,2,sa4-la1-zu2,nr
舒適型,3,shu1-shi4-xing2,nr
史三哥,9,shi3-san1-ge1,nr
十名,355,shi2-ming2,m
少不得,169,shao4-bu4-de2,l
蛇島,98,she2-dao3,ns
雙十革命,3,shuang1-shi2-ge2-ming4,nz
四通八達,670,si4-tong1-ba1-da2,i
輸沙,9,shu1-sha1,ns
孫衛民,7,sun1-wei4-min2,nr
時易世變,3,shi2-yi4-shi4-bian4,n
水鱉子,3,shui3-bie1-zi,n
適時應務,3,shi4-shi2-ying1-wu4,l
隨案移送,3,sui2-an4-yi2-song4,n
順時而動,3,shun4-shi2-er2-dong4,i
鎖死,10,suo3-si3,v
石城縣,2,shi2-cheng2-xian4,ns
戍區,3,shu4-qu1,n
生源,679,sheng1-yuan2,n
史周忱,2,shi3-zhou1-chen2,nr
誓不甘休,3,shi4-bu4-gan1-xiu1,i
三河,94,san1-he2,ns
燒咖啡,3,shao1-ka1-fei1,nr
薩韋河,2,sa4-wei2-he2,nr
聖藥,10,sheng4-yao4,n
私相,3,si1-xiang1,n
塞甘蒂,3,sai1-gan1-di4,nr
神搖目奪,3,shen2-yao2-mu4-duo2,i
三白草,3,san1-bai2-cao3,n
十多公里,3,shi2-duo1-gong1-li3,m
數理邏輯,3,shu4-li3-luo2-ji2,n
睡到,3,shui4-dao4,v
生麵包,3,sheng1-mian4-bao1,n
師者,16,shi1-zhe3,n
三千五千,6,san1-qian1-wu3-qian1,m
山茶油,3,shan1-cha2-you2,n
生懼,3,sheng1-ju4,v
鱔魚,31,shan4-yu2,n
書桌下,3,shu1-zhuo1-xia4,n
手熟,3,shou3-shu2,n
損之又損,3,sun3-zhi1-you4-sun3,i
視覺記憶,3,shi4-jue2-ji4-yi4,n
沙發廠,3,sha1-fa1-chang3,n
式,12938,shi4,k
十拿九穩,50,shi2-na2-jiu3-wen3,i
殺死比爾,3,sha1-si3-bi3-er3,i
試點單位,3,shi4-dian3-dan1-wei4,v
三博,9,san1-bo2,nz
上推,68,shang4-tui1,v
商請,3,shang1-qing3,v
試驗型,15,shi4-yan4-xing2,n
水源地,272,shui3-yuan2-di4,n
商業空間,3,shang1-ye4-kong1-jian1,n
攝影者,6,she4-ying3-zhe3,n
山溪,68,shan1-xi1,ns
沈詩任筆,3,shen3-shi1-ren4-bi3,nr
三百里,39,san1-bai3-li3,m
水土不服,33,shui3-tu3-bu4-fu2,l
十萬塊,9,shi2-wan4-kuai4,m
三百萬年,5,san1-bai3-wan4-nian2,m
受援國,10,shou4-yuan2-guo2,n
訷,64,shen1,zg
三首六臂,3,san1-shou3-liu4-bi4,i
縮水率,4,suo1-shui3-lv4,n
手癬,5,shou3-xuan3,n
釤,21,shan4,g
斯特里特,2,si1-te4-li3-te4,nrt
世事,421,shi4-shi4,n
蘇南,187,su1-nan2,ns
史府,4,shi3-fu3,n
砂塊兒,3,sha1-kuai4-er2,n
數百門,3,shu4-bai3-men2,m
水患,58,shui3-huan4,n
水禽,43,shui3-qin2,n
守約方,3,shou3-yue1-fang1,n
三百五十四部,2,san1-bai3-wu3-shi2-si4-bu4,m
司吏,2,si1-li4,n
手繪鞋,3,shou3-hui4-xie2,n
煞有其事,50,sha1-you3-qi2-shi4,i
世偽知賢,3,shi4-wei3-zhi1-xian2,l
耍手藝,3,shua3-shou3-yi4,l
聲浪,60,sheng1-lang4,n
宋師伯,3,song4-shi1-bo2,nr
市場營銷部,6,shi4-chang3-ying2-xiao1-bu4,n
宿處,9,su4-chu4,n
四數,4,si4-shu4,m
實為個人,3,shi2-wei4-ge4-ren2,l
使賢任能,3,shi3-xian2-ren4-neng2,l
塑膠瓶,3,su4-jiao1-ping2,n
掃地以盡,3,sao3-de-yi3-jin3,l
收清,3,shou1-qing1,v
十三四個,2,shi2-san1-si4-ge4,m
石膏板,2,shi2-gao1-ban3,n
綏化市,11,sui1-hua4-shi4,ns
甚獲好評,3,shen2-huo4-hao3-ping2,n
隨便,2056,sui2-bian4,d
熟練地,3,shu2-lian4-de,n
鼠麴草,3,shu3-qu1-cao3,n
隋軍攻,2,sui2-jun1-gong1,nr
雙棒齊,3,shuang1-bang4-qi2,nr
世界婦女大會,11,shi4-jie4-fu4-nv3-da4-hui4,nt
食蟻獸,31,shi2-yi3-shou4,n
世貿,45,shi4-mao4,n
滲透性,33,shen4-tou4-xing4,n
時不我待,12,shi2-bu4-wo3-dai4,i
獅子狗,3,shi1-zi-gou3,n
雙眉微,14,shuang1-mei2-wei1,nr
色楞格,5,se4-leng2-ge2,n
手鬆,3,shou3-song1,n
實得分數,3,shi2-de2-fen1-shu4,n
說笑聲,5,shuo1-xiao4-sheng1,l
宋軍寨,2,song4-jun1-zhai4,nr
施壓,99,shi1-ya1,v
試題答案,3,shi4-ti2-da2-an4,n
三寸丁,3,san1-cun4-ding1,i
滲濾器,3,shen4-lv4-qi4,n
砂磨機,3,sha1-mo2-ji1,n
沈慶之,2,shen3-qing4-zhi1,nr
善納忠言,3,shan4-na4-zhong1-yan2,i
孫鐵穆,3,sun1-tie3-mu4,nr
水解酶,3,shui3-jie3-mei2,n
上下文,111,shang4-xia4-wen2,j
順序搜索,3,shun4-xu4-sou1-suo3,l
失眠病,3,shi1-mian2-bing4,n
雙重分離,3,shuang1-zhong4-fen1-li2,n
四萬七千年,4,si4-wan4-qi1-qian1-nian2,m
三角狀,15,san1-jiao3-zhuang4,nz
算盤子,3,suan4-pan2-zi,n
栓皮,7,shuan1-pi2,n
實驗法,3,shi2-yan4-fa3,n
鎖線,3,suo3-xian4,n
收集整理,3,shou1-ji2-zheng3-li3,n
聲東擊西,200,sheng1-dong1-ji1-xi1,n
矢志不屈,3,shi3-zhi4-bu4-qu1,i
施今墨,7,shi1-jin1-mo4,nr
伸起,3,shen1-qi3,v
韶山型,3,shao2-shan1-xing2,nz
室上性,3,shi4-shang4-xing4,n
死性,3,si3-xing4,n
思想前衛,3,si1-xiang3-qian2-wei4,l
史高攀,4,shi3-gao1-pan1,nr
蘇錫常,2,su1-xi1-chang2,nr
僧伽,3,seng1-jia1,n
商周,319,shang1-zhou1,t
沙灣,287,sha1-wan1,ns
山貨,21,shan1-huo4,n
拾起來,3,shi2-qi3-lai2,l
塞下曲,3,sai1-xia4-qu1,nr
三四分,11,san1-si4-fen1,m
煽火,3,shan1-huo3,v
尚不明,5,shang4-bu4-ming2,d
衰顏老態,3,shuai1-yan2-lao3-tai4,v
數家珍,3,shu4-jia1-zhen1,n
生活道路,3,sheng1-huo2-dao4-lu4,l
四四二,3,si4-si4-er4,m
書面聲明,3,shu1-mian4-sheng1-ming2,i
廝混,68,si1-hun4,v
摔下去,3,shuai1-xia4-qu4,v
瀋陽站,3,shen3-yang2-zhan4,ns
索溪峪,8,suo3-xi1-yu4,nr
涉筆成趣,2,she4-bi3-cheng2-qu4,n
薩託利,2,sa4-tuo1-li4,nr
三五十步,5,san1-wu3-shi2-bu4,m
書塾,3,shu1-shu2,n
實物圖,3,shi2-wu4-tu2,n
珊珊來遲,3,shan1-shan1-lai2-chi2,i
石含草,6,shi2-han2-cao3,nr
贖職,3,shu2-zhi2,v
薩卡里亞,4,sa4-ka3-li3-ya4,nrt
隋侯之珠,3,sui2-hou2-zhi1-zhu1,nr
四溢,65,si4-yi4,v
生長習性,3,sheng1-zhang3-xi2-xing4,n
塑料包裝,3,su4-liao4-bao1-zhuang1,n
數萱,3,shu4-xuan1,n
舒爾茨,13,shu1-er3-ci2,nrt
賽跑,85,sai4-pao3,v
勺狀軟骨,3,shao2-zhuang4-ruan3-gu3,n
速率方程,3,su4-lv4-fang1-cheng2,n
山裡紅,138,shan1-li3-hong2,nr
山開石,2,shan1-kai1-shi2,nr
石室金匱,3,shi2-shi4-jin1-gui4,i
首趟,3,shou3-tang4,m
孫長義,3,sun1-zhang3-yi4,nr
深中隱厚,3,shen1-zhong1-yin3-hou4,i
雙劍擊,2,shuang1-jian4-ji1,nr
哨聲,70,shao4-sheng1,n
沙撈越州,2,sha1-lao1-yue4-zhou1,ns
史記卷,3,shi3-ji4-juan3,nr
手握著,3,shou3-wo4-zhe,n
腎上腺,278,shen4-shang4-xian4,l
沙坑,41,sha1-keng1,n
生謝紹,128,sheng1-xie4-shao4,nr
少帥,34,shao3-shuai4,n
榫頭,11,sun3-tou2,n
鬆針,37,song1-zhen1,n
聲價不凡,3,sheng1-jia4-bu4-fan2,l
散灰扃戶,3,san4-hui1-jiong1-hu4,vn
士卒,301,shi4-zu2,nr
試用本,3,shi4-yong4-ben3,n
颯爽,15,sa4-shuang3,z
哨探,71,shao4-tan4,n
史學史,3,shi3-xue2-shi3,nr
沈學明,2,shen3-xue2-ming2,nr
三盞,24,san1-zhan3,m
三十招,40,san1-shi2-zhao1,m
索六世,2,suo3-liu4-shi4,nr
死光搶,3,si3-guang1-qiang3,j
三十八位,2,san1-shi2-ba1-wei4,m
水井坊,3,shui3-jing3-fang1,n
說黑道白,3,shuo1-hei1-dao4-bai2,l
施屬,3,shi1-shu3,vn
聖馬力諾共和國,3,sheng4-ma3-li4-nuo4-gong4-he2-guo2,ns
宋哥哥,5,song4-ge1-ge1,nr
商湯陳,3,shang1-tang1-chen2,nr
蘇利文,2,su1-li4-wen2,nr
塑膠套,3,su4-jiao1-tao4,n
施泰格,9,shi1-tai4-ge2,nr
生動有趣,3,sheng1-dong4-you3-qu4,l
衰退,504,shuai1-tui4,v
神槍手,27,shen2-qiang1-shou3,n
撕成,3,si1-cheng2,v
三江平原,64,san1-jiang1-ping2-yuan2,ns
十幾隻,36,shi2-ji3-zhi1,m
世界圖書出版公司,2,shi4-jie4-tu2-shu1-chu1-ban3-gong1-si1,nt
深槽,13,shen1-cao2,nz
倐,27,shu1,zg
孫權皆,2,sun1-quan2-jie1,nr
升遷,259,sheng1-qian1,v
水粉,22,shui3-fen3,n
三十八輪,2,san1-shi2-ba1-lun2,m
手信,3,shou3-xin4,n
三束,7,san1-shu4,m
射傷,28,she4-shang1,n
說好,513,shuo1-hao3,v
三尸神,5,san1-shi1-shen2,i
索拉斯,6,suo3-la1-si1,nr
水富縣,3,shui3-fu4-xian4,ns
斯巴達,1475,si1-ba1-da2,nr
手鑼,3,shou3-luo2,n
雙動道岔,3,shuang1-dong4-dao4-cha4,n
十幾頭,16,shi2-ji3-tou2,m
書吏,47,shu1-li4,n
數字電視,3,shu4-zi4-dian4-shi4,l
數百項,4,shu4-bai3-xiang4,m
桑島,3,sang1-dao3,ns
神流氣鬯,3,shen2-liu2-qi4-chang4,nr
十幾滴,2,shi2-ji3-di1,m
司鑽房,3,si1-zuan1-fang2,nr
舒適性,40,shu1-shi4-xing4,nr
生生的,82,sheng1-sheng1-de,l
水文測驗,3,shui3-wen2-ce4-yan4,n
孫常偉,2,sun1-chang2-wei3,nr
思想性,109,si1-xiang3-xing4,n
身著,672,shen1-zhe,v
蘇文協,2,su1-wen2-xie2,nt
水域,1089,shui3-yu4,n
輸家,31,shu1-jia1,n
宋加封,5,song4-jia1-feng1,nr
賽馬會,2,sai4-ma3-hui4,nz
綏稜縣,3,sui1-leng2-xian4,ns
手槍彈,3,shou3-qiang1-dan4,n
蒜末,5,suan4-mo4,n
三資企業,59,san1-zi1-qi3-ye4,j
三身,18,san1-shen1,m
雙人近景,3,shuang1-ren2-jin4-jing3,n
失眠,366,shi1-mian2,v
山西省忻州地區,2,shan1-xi1-sheng3-xin1-zhou1-de-qu1,ns
述心,3,shu4-xin1,v
石滾子,4,shi2-gun3-zi,nr
市政道路,3,shi4-zheng4-dao4-lu4,n
松花蛋,15,song1-hua1-dan4,nr
三十二塊,2,san1-shi2-er4-kuai4,m
舌面窩,3,she2-mian4-wo1,n
輸精管,54,shu1-jing1-guan3,n
數件,16,shu4-jian4,n
斯泰福,4,si1-tai4-fu2,nr
聖路易斯,38,sheng4-lu4-yi4-si1,nrt
始亂終棄,12,shi3-luan4-zhong1-qi4,i
思華,3,si1-hua2,nz
順訪,4,shun4-fang3,v
紗燈,43,sha1-deng1,n
三顧草廬,5,san1-gu4-cao3-lu2,i
閃電式,12,shan3-dian4-shi4,n
師秦洪,2,shi1-qin2-hong2,nr
三千餘里,6,san1-qian1-yu2-li3,m
蒜薹,2,suan4-tai2,n
神往神來,3,shen2-wang3-shen2-lai2,l
神劍劍,12,shen2-jian4-jian4,nr
山北,45,shan1-bei3,ns
神色倉皇,3,shen2-se4-cang1-huang2,n
松蕈,3,song1-xun4,n
宿太尉,126,su4-tai4-wei4,nr
山西財經大學,3,shan1-xi1-cai2-jing1-da4-xue2,nt
使,64655,shi3,v
深仁厚澤,7,shen1-ren2-hou4-ze2,i
水井,186,shui3-jing3,n
四體百骸,3,si4-ti3-bai3-hai2,i
石磨盤,9,shi2-mo4-pan2,n
師呂伯,2,shi1-lv3-bo2,nr
掃蕩,366,sao3-dang4,v
師範學院,1191,shi1-fan4-xue2-yuan4,n
首航日,3,shou3-hang2-ri4,n
宋埠,10,song4-bu4,ns
死對頭,74,si3-dui4-tou2,n
十堆,2,shi2-dui1,m
森工,551,sen1-gong1,n
熵增加,3,shang1-zeng1-jia1,vn
數學模擬,3,shu4-xue2-mo2-ni3,i
算下來,3,suan4-xia4-lai2,l
時代背景,3,shi2-dai4-bei4-jing3,n
時代廣場,8,shi2-dai4-guang3-chang3,n
石油氣,39,shi2-you2-qi4,n
拾零,2,shi2-ling2,v
商彝夏鼎,3,shang1-yi2-xia4-ding3,nr
視星等,32,shi4-xing1-deng3,n
肅清,355,su4-qing1,v
什剎海,30,shen2-sha1-hai3,ns
三劍客,31,san1-jian4-ke4,nr
善辯者,3,shan4-bian4-zhe3,n
斯泰潘,2,si1-tai4-pan1,nr
生米煮成熟飯,12,sheng1-mi3-zhu3-cheng2-shu2-fan4,i
石器時代,3,shi2-qi4-shi2-dai4,t
綏陽縣,4,sui1-yang2-xian4,ns
時機已到,3,shi2-ji1-yi3-dao4,l
珊瑚灘,2,shan1-hu2-tan1,n
水潔冰清,3,shui3-jie2-bing1-qing1,nr
塞托蒂,3,sai1-tuo1-di4,nrt
三千六百天,2,san1-qian1-liu4-bai3-tian1,m
識蘊,3,shi2-yun4,n
三百項,2,san1-bai3-xiang4,m
三重人格,3,san1-chong2-ren2-ge2,nz
生子名,3,sheng1-zi-ming2,n
生死攸關,72,sheng1-si3-you1-guan1,i
少數行,2,shao3-shu4-xing2,m
尚朋堂,2,shang4-peng2-tang2,nr
水洩不透,3,shui3-xie4-bu4-tou4,i
索尼,711,suo3-ni2,nr
商標網,3,shang1-biao1-wang3,n
生離死別,63,sheng1-li2-si3-bie2,n
宋春麗,3,song4-chun1-li4,nr
舒樂安定,2,shu1-le4-an1-ding4,nr
勢必能,3,shi4-bi4-neng2,n
神性,3,shen2-xing4,n
神通廣大,174,shen2-tong1-guang3-da4,nz
生利息,3,sheng1-li4-xi1,n
師生比,3,shi1-sheng1-bi3,j
刪汰,3,shan1-tai4,v
司法程序,3,si1-fa3-cheng2-xu4,n
受賞,15,shou4-shang3,v
盛世,211,sheng4-shi4,nr
始,4321,shi3,d
涉足,340,she4-zu2,v
聖餐,33,sheng4-can1,n
盛岡,3,sheng4-gang1,ns
似仙非仙,3,shi4-xian1-fei1-xian1,i
碎骨粉身,3,sui4-gu3-fen3-shen1,n
社會帝國,3,she4-hui4-di4-guo2,n
燒蝕,19,shao1-shi2,v
三百餘萬,3,san1-bai3-yu2-wan4,m
審斷,3,shen3-duan4,v
詩歌,1562,shi1-ge1,n
水落歸漕,3,shui3-luo4-gui1-cao2,ns
山泉水,6,shan1-quan2-shui3,ns
森普爾,5,sen1-pu3-er3,nr
桑庫魯,4,sang1-ku4-lu3,nr
十三篇,14,shi2-san1-pian1,m
省直管,3,sheng3-zhi2-guan3,j
輸人,3,shu1-ren2,n
始點,3,shi3-dian3,d
思念親人,3,si1-nian4-qin1-ren2,n
善意回應,3,shan4-yi4-hui2-ying1,i
司馬金龍,3,si1-ma3-jin1-long2,nr
蛇王,3,she2-wang2,n
盛水期,2,sheng4-shui3-qi1,t
斯人赤,2,si1-ren2-chi4,nr
射來射去,3,she4-lai2-she4-qu4,l
熟練,650,shu2-lian4,a
桑乾河,38,sang1-qian2-he2,ns
樹林子,47,shu4-lin2-zi,n
深井,38,shen1-jing3,ns
猞猁,51,she1-li4,n
三百二十毫米,2,san1-bai3-er4-shi2-hao2-mi3,m
三辰,5,san1-chen2,nz
蘇州大學,23,su1-zhou1-da4-xue2,nt
社會保險金,3,she4-hui4-bao3-xian3-jin1,n
溼布,3,shi1-bu4,v
生銅,3,sheng1-tong2,n
雙劍劍,7,shuang1-jian4-jian4,nr
孫政委,2,sun1-zheng4-wei3,nr
上班,1337,shang4-ban1,v
寺裡,228,si4-li3,s
孫重貴,3,sun1-zhong4-gui4,nr
司農寺,4,si1-nong2-si4,nr
算不了,111,suan4-bu4-liao3,l
速凍,41,su4-dong4,n
首重,11,shou3-zhong4,m
社科部,3,she4-ke1-bu4,nt
斯豪森,3,si1-hao2-sen1,nr
上接,3,shang4-jie1,v
宋遼金,9,song4-liao2-jin1,nr
三萬五千八百,2,san1-wan4-wu3-qian1-ba1-bai3,m
手抄報,3,shou3-chao1-bao4,n
水手,460,shui3-shou3,n
斯圖亞,69,si1-tu2-ya4,nr
宋江差,7,song4-jiang1-cha4,nr
十人份,3,shi2-ren2-fen4,m
滲水,177,shen4-shui3,v
三批,95,san1-pi1,m
刷漿,3,shua1-jiang1,n
試出,3,shi4-chu1,v
生胡斐,2,sheng1-hu2-fei3,nr
山貓隊,3,shan1-mao1-dui4,nt
絲線,164,si1-xian4,n
四十五分鐘,7,si4-shi2-wu3-fen1-zhong1,m
收杆,2,shou1-gan1,n
史學會,30,shi3-xue2-hui4,nr
上群豪,16,shang4-qun2-hao2,nr
沙寨主,23,sha1-zhai4-zhu3,nr
少不了,292,shao4-bu4-liao3,l
神鬼難測,3,shen2-gui3-nan2-ce4,i
蛇欲吞象,3,she2-yu4-tun1-xiang4,n
說明,8446,shuo1-ming2,v
速讀法,3,su4-du2-fa3,n
山之陽,4,shan1-zhi1-yang2,nr
私自,290,si1-zi4,d
社會科學,522,she4-hui4-ke1-xue2,nt
宋文公,2,song4-wen2-gong1,nr
四周,2785,si4-zhou1,m
水磨粉,3,shui3-mo2-fen3,n
上行列車,3,shang4-xing2-lie4-che1,n
沙雕,8,sha1-diao1,n
神經失常,3,shen2-jing1-shi1-chang2,l
四一居士,3,si4-yi1-ju1-shi4,i
數控技術,3,shu4-kong4-ji4-shu4,n
石渠寶,3,shi2-qu2-bao3,nr
三十八九歲,2,san1-shi2-ba1-jiu3-sui4,m
算清楚,3,suan4-qing1-chu3,l
收發報,4,shou1-fa1-bao4,n
聲光報警,3,sheng1-guang1-bao4-jing3,n
石雷,3,shi2-lei2,nr
傷亡事故,3,shang1-wang2-shi4-gu4,n
色偏振,3,se4-pian1-zhen4,i
斯塔索夫,2,si1-ta3-suo3-fu1,nrt
食文化,6,shi2-wen2-hua4,n
十三場,3,shi2-san1-chang3,m
勝於,3,sheng4-yu2,v
失聰,12,shi1-cong1,v
十捉九著,3,shi2-zhuo1-jiu3-zhe,i
所見者,7,suo3-jian4-zhe3,n
山牧季移,3,shan1-mu4-ji4-yi2,nr
少架,3,shao3-jia4,m
時間,33288,shi2-jian1,n
商量對策,3,shang1-liang2-dui4-ce4,n
數學題,37,shu4-xue2-ti2,n
受淹,3,shou4-yan1,n
紗包線,3,sha1-bao1-xian4,n
善友,2,shan4-you3,n
聖駕,3,sheng4-jia4,n
栓子,25,shuan1-zi,n
失敗論,3,shi1-bai4-lun4,i
身經百戰,107,shen1-jing1-bai3-zhan4,n
塞維里亞,3,sai1-wei2-li3-ya4,nrt
生物量,22,sheng1-wu4-liang4,n
數十處,18,shu4-shi2-chu4,m
散土,3,san4-tu3,n
塞拉,50,sai1-la1,nrt
松溪縣,3,song1-xi1-xian4,ns
薩維尼,6,sa4-wei2-ni2,nr
始於足下,6,shi3-yu2-zu2-xia4,i
十億美元,5,shi2-yi4-mei3-yuan2,m
書名頁,3,shu1-ming2-ye4,n
試鑄,6,shi4-zhu4,v
師叔見,3,shi1-shu1-jian4,nr
雙橋,270,shuang1-qiao2,n
聖土,128,sheng4-tu3,n
生死場,2,sheng1-si3-chang3,n
沙發床,7,sha1-fa1-chuang2,nz
舒活筋骨,3,shu1-huo2-jin1-gu3,l
順發順,3,shun4-fa1-shun4,nz
雙氧水,29,shuang1-yang3-shui3,n
手扒肉,3,shou3-ba1-rou4,i
四小塊,3,si4-xiao3-kuai4,m
手足,840,shou3-zu2,v
世界華人,3,shi4-jie4-hua2-ren2,n
是我太,3,shi4-wo3-tai4,n
四代同堂,3,si4-dai4-tong2-tang2,nt
視為兒戲,3,shi4-wei4-er2-xi4,i
士氣渙散,3,shi4-qi4-huan4-san4,i
商獻洛,3,shang1-xian4-luo4,nr
蘇裡曼,18,su1-li3-man4,nr
三輯,2,san1-ji2,n
師雙眉,2,shi1-shuang1-mei2,nr
飼料用,4,si4-liao4-yong4,n
順利進行,3,shun4-li4-jin4-xing2,n
私房,60,si1-fang2,n
宋江納,2,song4-jiang1-na4,nr
師,126,shi1,zg
數術,69,shu4-shu4,n
收編在,3,shou1-bian1-zai4,n
盛時西,3,sheng4-shi2-xi1,nr
繸,2,sui4,zg
少猜,3,shao3-cai1,v
瘦煤,9,shou4-mei2,n
十瓶裝,3,shi2-ping2-zhuang1,l
三沐三薰,3,san1-mu4-san1-xun1,nr
上眼,3,shang4-yan3,t
三文治,3,san1-wen2-zhi4,nz
石頭城,45,shi2-tou2-cheng2,ns
實缺,3,shi2-que1,v
攝人魂魄,3,she4-ren2-hun2-po4,i
束肩斂息,3,shu4-jian1-lian3-xi1,nr
樹脂酸,8,shu4-zhi1-suan1,n
思想體系,3,si1-xiang3-ti3-xi4,l
散裂產物,3,san4-lie4-chan3-wu4,n
撒來,3,sa1-lai2,v
瞬息間,50,shun4-xi1-jian1,t
疏水器,3,shu1-shui3-qi4,n
色藝絕倫,3,se4-yi4-jue2-lun2,i
數千倍,2,shu4-qian1-bei4,m
攝影棚,16,she4-ying3-peng2,n
喪父,73,sang4-fu4,n
聖杖,3,sheng4-zhang4,n
松桃苗族自治縣,5,song1-tao2-miao2-zu2-zi4-zhi4-xian4,ns
斯卡爾,2,si1-ka3-er3,nr
說不過去,62,shuo1-bu4-guo4-qu4,l
四把,28,si4-ba3,m
十六進制,6,shi2-liu4-jin4-zhi4,j
十八臉,2,shi2-ba1-lian3,m
宋軍旗,4,song4-jun1-qi2,nr
燒乾,5,shao1-qian2,n
送君,3,song4-jun1,v
聳人聽聞,75,song3-ren2-ting1-wen2,i
絲織,118,si1-zhi1,n
深褐色,46,shen1-he4-se4,n
刪補,3,shan1-bu3,v
雙鋼輪,3,shuang1-gang1-lun2,nz
砂輪廠,3,sha1-lun2-chang3,n
色譜分析,3,se4-pu3-fen1-xi1,n
三四百里,2,san1-si4-bai3-li3,m
殺絕,3,sha1-jue2,v
世道人心,10,shi4-dao4-ren2-xin1,nt
宋軍先,2,song4-jun1-xian1,nr
宋江軍,9,song4-jiang1-jun1,nr
深圳發展銀行,24,shen1-zhen4-fa1-zhan3-yin2-xing2,nt
實物券,3,shi2-wu4-quan4,n
賞臉,52,shang3-lian3,n
梭子,73,suo1-zi,n
輸入國,13,shu1-ru4-guo2,n
沙棘,34,sha1-ji2,n
雙語報,2,shuang1-yu3-bao4,n
數據,5232,shu4-ju4,n
歲寒松柏,3,sui4-han2-song1-bai3,n
數丈,418,shu4-zhang4,m
斯特羅姆,2,si1-te4-luo2-mu3,nrt
升冪,2,sheng1-mi4,n
思考,2216,si1-kao3,v
上城,194,shang4-cheng2,ns
生物能,16,sheng1-wu4-neng2,n
生吞,3,sheng1-tun1,v
所剩,3,suo3-sheng4,v
手筆,70,shou3-bi3,n
少數種,38,shao3-shu4-zhong3,m
上季,3,shang4-ji4,t
三四回,5,san1-si4-hui2,m
