chinese,frequency,pinyin,posseg
摸起來,3,mo1-qi3-lai2,l
黴菌病,9,mei2-jun1-bing4,n
梅敏儀,3,mei2-min3-yi2,nr
明叔剛,2,ming2-shu1-gang1,nr
美人魚,36,mei3-ren2-yu2,nz
悶聲不響,30,men4-sheng1-bu4-xiang3,l
漫畫圖,3,man4-hua4-tu2,i
謬論,99,miu4-lun4,n
梅拉倫湖,3,mei2-la1-lun2-hu2,ns
塓,2,mi4,zg
明曉,6,ming2-xiao3,t
貿易條件,3,mao4-yi4-tiao2-jian4,n
馬撒,18,ma3-sa1,nrt
馬,19918,ma3,n
目成心許,3,mu4-cheng2-xin1-xu3,n
馬相迎,2,ma3-xiang1-ying2,nr
妙思,3,miao4-si1,nr
木栺,3,mu4-yi4,z
美國大使館,9,mei3-guo2-da4-shi3-guan3,nt
明宗圖,2,ming2-zong1-tu2,nr
磨穿鐵硯,3,mo2-chuan1-tie3-yan4,n
緬甸聯邦,11,mian3-dian1-lian2-bang1,nt
梅蘭日蘭,3,mei2-lan2-ri4-lan2,nz
末大必折,3,mo4-da4-bi4-zhe2,l
麵粉廠,28,mian4-fen3-chang3,n
馬自達,10,ma3-zi4-da2,nrfg
閩粵人士,3,min3-yue4-ren2-shi4,nz
顢頇無能,3,man2-han1-wu2-neng2,nz
朦混,3,meng2-hun4,a
蒙受損失,3,meng2-shou4-sun3-shi1,l
買不起,122,mai3-bu4-qi3,v
免疫刺激,3,mian3-yi4-ci4-ji1,n
母性,52,mu3-xing4,n
滿漢各,2,man3-han4-ge4,nr
昧地謾天,3,mei4-de-man2-tian1,z
邁步,165,mai4-bu4,v
孟夫子,8,meng4-fu1-zi3,nr
磨子,16,mo4-zi3,n
面盆,22,mian4-pen2,n
命官,103,ming4-guan1,n
木壞山頹,3,mu4-huai4-shan1-tui2,l
美索不達,3,mei3-suo3-bu4-da2,ns
閔柔劍,4,min3-rou2-jian4,nr
媒質,65,mei2-zhi4,n
沒世無稱,3,mei2-shi4-wu2-cheng1,n
摩擦學,17,mo2-ca1-xue2,n
鋩,18,mang2,zg
膜炎,3,mo2-yan2,n
面壁功深,3,mian4-bi4-gong1-shen1,i
明秀軒,3,ming2-xiu4-xuan1,nr
毛叢,2,mao2-cong2,nr
馬林溪,2,ma3-lin2-xi1,nr
毛囊炎,12,mao2-nang2-yan2,n
墓,6535,mu4,n
賣弄,152,mai4-nong4,v
孊,2,mi3,zg
滿延津,2,man3-yan2-jin1,nr
瑪格利,7,ma3-ge2-li4,nr
莫胡疑,2,mo4-hu2-yi2,nr
麥少幫主,3,mai4-shao3-bang1-zhu3,nr
木輪,22,mu4-lun2,n
貊鄉鼠壤,3,mo4-xiang1-shu3-rang3,n
摩擦音,7,mo2-ca1-yin1,n
馬普特拉,3,ma3-pu3-te4-la1,nrt
命不該絕,3,ming4-bu4-gai1-jue2,i
煤化,17,mei2-hua4,n
明崇禎,64,ming2-chong2-zhen1,nr
冒泡泡,2,mao4-pao4-pao4,n
名護,7,ming2-hu4,v
莫逆之交,28,mo4-ni4-zhi1-jiao1,i
滅資興無,3,mie4-zi1-xing4-wu2,n
沒蹺,3,mei2-qiao1,v
孟繼懋,2,meng4-ji4-mao4,nr
麥拉,10,mai4-la1,nrt
賣本事,3,mai4-ben3-shi4,n
瞄準到,3,miao2-zhun3-dao4,v
美如冠玉,3,mei3-ru2-guan1-yu4,nr
每週六,12,mei3-zhou1-liu4,l
美國亞利桑那大學,2,mei3-guo2-ya4-li4-sang1-na4-da4-xue2,nt
馬克斯,57,ma3-ke4-si1,nr
摩加迪沙,29,mo2-jia1-di2-sha1,ns
馬端臨,25,ma3-duan1-lin2,nr
曼璐道,57,man4-lu4-dao4,nr
免考,38,mian3-kao3,v
木材,2435,mu4-cai2,n
木鼓,5,mu4-gu3,n
馬軍放,2,ma3-jun1-fang4,nr
密西根州,3,mi4-xi1-gen1-zhou1,ns
馬公鎮,3,ma3-gong1-zhen4,nr
門架式,2,men2-jia4-shi4,n
麥克格,7,mai4-ke4-ge2,nr
毛利語,3,mao2-li4-yu3,nr
梅梅劃,2,mei2-mei2-hua4,nr
魔法盾,3,mo2-fa3-dun4,n
摸骨,3,mo1-gu3,n
馬世耀,116,ma3-shi4-yao4,nr
名著,327,ming2-zhu4,n
盲,403,mang2,n
民事行為,3,min2-shi4-xing2-wei4,n
妙手仁心,3,miao4-shou3-ren2-xin1,i
盲幹,16,mang2-gan4,n
馬麗華,8,ma3-li4-hua2,nr
悶,1222,men4,v
磨而不磷,3,mo2-er2-bu4-lin2,n
馬亞科,2,ma3-ya4-ke1,nr
麥克拉倫,147,mai4-ke4-la1-lun2,nrt
美國福特汽車公司,5,mei3-guo2-fu2-te4-qi4-che1-gong1-si1,nt
面面俱圓,3,mian4-mian4-ju4-yuan2,i
穆瓦羅,3,mu4-wa3-luo2,nrt
木劍正,2,mu4-jian4-zheng4,nr
蒙受,151,meng2-shou4,v
美術教育,3,mei3-shu4-jiao4-yu4,l
麥爾斯,2,mai4-er3-si1,nr
莫里安,3,mo4-li3-an1,nr
買票,83,mai3-piao4,n
毛躁,9,mao2-zao4,a
名譽權,21,ming2-yu4-quan2,n
母羊,14,mu3-yang2,n
眊,5,mao4,zg
墨西哥,1301,mo4-xi1-ge1,ns
明德惟馨,3,ming2-de2-wei2-xin1,nr
面露難色,9,mian4-lu4-nan2-se4,i
民族主義黨,3,min2-zu2-zhu3-yi4-dang3,nt
艨艟,16,meng2-chong1,n
穆塔利,3,mu4-ta3-li4,nr
毛狀,2,mao2-zhuang4,n
苗圩,2,miao2-wei2,nrfg
羋,46,mi3,o
麻利,97,ma2-li4,nr
米利機器,3,mi3-li4-ji1-qi4,nz
馬海麗,4,ma3-hai3-li4,nr
閔二哥,8,min3-er4-ge1,nr
墓木,3,mu4-mu4,n
模擬量,3,mo2-ni3-liang4,n
棉褲,69,mian2-ku4,n
民族出版社,2,min2-zu2-chu1-ban3-she4,nt
馬球,38,ma3-qiu2,n
馬跡蛛絲,3,ma3-ji1-zhu1-si1,n
猛加,3,meng3-jia1,d
綿馬貫眾,3,mian2-ma3-guan4-zhong4,i
膜聯蛋白,3,mo2-lian2-dan4-bai2,n
模李代數,3,mo2-li3-dai4-shu4,n
馬里克,3,ma3-li3-ke4,nr
孟慶偉,4,meng4-qing4-wei3,nr
面膜,68,mian4-mo2,n
脈衝調製,3,mai4-chong1-diao4-zhi4,n
暮生,3,mu4-sheng1,n
民辦教師,279,min2-ban4-jiao4-shi1,n
米爾福德,3,mi3-er3-fu2-de2,nrt
密閉性,2,mi4-bi4-xing4,n
猛撲,243,meng3-pu1,v
明豔照人,3,ming2-yan4-zhao4-ren2,nr
門衛室,8,men2-wei4-shi4,n
迷濛蒙,3,mi2-meng2-meng2,z
忙成,3,mang2-cheng2,v
慢棋,3,man4-qi2,n
漫說,3,man4-shuo1,n
毛線針,3,mao2-xian4-zhen1,n
麥克萊,3,mai4-ke4-lai2,nr
米坪鎮,3,mi3-ping2-zhen4,nr
綿綢,3,mian2-chou2,n
沒錯,70,mei2-cuo4,v
麻豆,3,ma2-dou4,n
馬出林,2,ma3-chu1-lin2,nr
麥粥,3,mai4-zhou1,nz
梅獻珍,34,mei2-xian4-zhen1,nr
馬跡,5,ma3-ji1,n
馬莫杜,2,ma3-mo4-du4,nr
棉衣,234,mian2-yi1,n
眉毛,612,mei2-mao2,n
莫布利,10,mo4-bu4-li4,nr
滿園春色,13,man3-yuan2-chun1-se4,ns
梅列日科夫斯基,2,mei2-lie4-ri4-ke1-fu1-si1-ji1,nrt
妹妹愛好,3,mei4-mei4-ai4-hao3,n
穆薩維安,4,mu4-sa4-wei2-an1,nz
猛火,3,meng3-huo3,n
閩北,21,min3-bei3,ns
明正統,8,ming2-zheng4-tong3,nr
梅雨季節,3,mei2-yu3-ji4-jie2,nr
沒求,3,mei2-qiu2,v
沒影兒,9,mei2-ying3-er2,l
瑪格麗,2,ma3-ge2-li4,nr
目測,27,mu4-ce4,v
錨索,11,mao2-suo3,n
馬佔鰲,2,ma3-zhan4-ao2,nr
摩爾多瓦,94,mo2-er3-duo1-wa3,nrt
默化潛移,3,mo4-hua4-qian2-yi2,i
馬寨主,4,ma3-zhai4-zhu3,nr
面對面,310,mian4-dui4-mian4,f
乜,50,mie1,nr
馬沙巴,2,ma3-sha1-ba1,nr
馬小軍,5,ma3-xiao3-jun1,nr
罵罵咧咧,42,ma4-ma4-lie1-lie1,z
民族素質,3,min2-zu2-su4-zhi4,n
毛羽未豐,3,mao2-yu3-wei4-feng1,nr
抹刀形,3,mo3-dao1-xing2,n
莫饒,2,mo4-rao2,ns
滿足用戶,6,man3-zu2-yong4-hu4,n
穆拉諾,2,mu4-la1-nuo4,nr
毛黴,3,mao2-mei2,n
梅加瓦蒂,3,mei2-jia1-wa3-di4,nrt
痲瘋病,3,ma2-feng1-bing4,nr
毛襪,3,mao2-wa4,n
鳴唱,7,ming2-chang4,v
墨鏡,1146,mo4-jing4,n
美洲鰻,3,mei3-zhou1-man2,n
碼式,3,ma3-shi4,n
莫魯瓦,2,mo4-lu3-wa3,nr
木蘭軍,3,mu4-lan2-jun1,nr
牧工,3,mu4-gong1,n
梅賽德,7,mei2-sai4-de2,nr
面面皆到,3,mian4-mian4-jie1-dao4,l
面部輪廓,3,mian4-bu4-lun2-kuo4,n
馬科,44,ma3-ke1,nr
母猴,2,mu3-hou2,n
模式匹配,14,mo2-shi4-pi3-pei4,nz
夢見,367,meng4-jian4,v
毛利率,164,mao2-li4-lv4,n
描述統計,3,miao2-shu4-tong3-ji4,n
馬望城,2,ma3-wang4-cheng2,nr
馬先蒿,4,ma3-xian1-hao1,nr
馬里蘭,22,ma3-li3-lan2,nr
明道藏,2,ming2-dao4-zang4,nr
明霞洞,2,ming2-xia2-dong4,nr
馬鞍橋,3,ma3-an1-qiao2,ns
明確規定,3,ming2-que4-gui1-ding4,l
蒙特蘇,14,meng2-te4-su1,ns
麻醉藥,31,ma2-zui4-yao4,nr
妙書,3,miao4-shu1,n
慕容居士,2,mu4-rong2-ju1-shi4,nr
滿鐵,16,man3-tie3,n
描花,3,miao2-hua1,v
馬嵬驛,8,ma3-wei2-yi4,ns
篾竹,3,mie4-zhu2,n
美國財政部,62,mei3-guo2-cai2-zheng4-bu4,nt
夢蝶,3,meng4-die2,n
莫代爾,3,mo4-dai4-er3,nr
美食主義,3,mei3-shi2-zhu3-yi4,nz
貌似,101,mao4-si4,v
木壘,7,mu4-lei3,n
篾籤,3,mie4-qian1,n
牟平,15,mu4-ping2,nr
馬拉博,7,ma3-la1-bo2,nr
每一朵,3,mei3-yi1-duo3,l
馬什,30,ma3-shen2,nrt
馬遠航,2,ma3-yuan3-hang2,nr
門尚銘,2,men2-shang4-ming2,nr
麥家琪,3,mai4-jia1-qi2,nr
民智,26,min2-zhi4,n
麥其家,55,mai4-qi2-jia1,nr
慕容恆,2,mu4-rong2-heng2,nr
馬翻人仰,3,ma3-fan1-ren2-yang3,nr
某支,3,mou3-zhi1,r
馬約,34,ma3-yue1,ns
美髮網,3,mei3-fa4-wang3,nz
明教五,2,ming2-jiao4-wu3,nr
滿口,260,man3-kou3,ns
面冷心狠,3,mian4-leng3-xin1-hen3,i
馬力克,2,ma3-li4-ke4,nr
煤粉,9,mei2-fen3,n
彌渡縣,2,mi2-du4-xian4,ns
沒勁,53,mei2-jin4,v
米耶勒,2,mi3-ye2-lei1,nr
沒到,3,mei2-dao4,v
模式圖,6,mo2-shi4-tu2,n
馬工枚速,3,ma3-gong1-mei2-su4,n
毛裡塔尼亞,111,mao2-li3-ta3-ni2-ya4,ns
美術學,19,mei3-shu4-xue2,nt
磨難,198,mo2-nan2,n
梅香幫,2,mei2-xiang1-bang1,nr
門李雲風,4,men2-li3-yun2-feng1,nr
麥西來甫,3,mai4-xi1-lai2-fu3,nr
門廳,71,men2-ting1,n
明識遠,2,ming2-shi2-yuan3,nr
閔椒溝,2,min3-jiao1-gou1,nr
罵人,421,ma4-ren2,n
硥,172,mang3,zg
墨爾本市,4,mo4-er3-ben3-shi4,ns
慕郵,2,mu4-you2,ns
明細表,10,ming2-xi4-biao3,n
民主制度,3,min2-zhu3-zhi4-du4,n
蒙哥命,6,meng2-ge1-ming4,nr
米爾科,2,mi3-er3-ke1,nrt
買靜求安,3,mai3-jing4-qiu2-an1,i
免懷之歲,3,mian3-huai2-zhi1-sui4,l
米香主,31,mi3-xiang1-zhu3,nr
馬俊仁,8,ma3-jun4-ren2,nr
摸獎,3,mo1-jiang3,n
漫遊者,3,man4-you2-zhe3,n
艨,24,meng2,n
馬蘭,112,ma3-lan2,nr
穆碸,2,mu4-feng1,nz
目無法紀,8,mu4-wu2-fa3-ji4,i
鳴雁直木,3,ming2-yan4-zhi2-mu4,i
名牌商品,3,ming2-pai2-shang1-pin3,n
馬桶蓋,5,ma3-tong3-gai4,n
名義,1671,ming2-yi4,n
馬克沁,15,ma3-ke4-qin4,nr
嬤嬤,123,ma1-ma1,n
妙棋,3,miao4-qi2,nr
密西西比河,106,mi4-xi1-xi1-bi3-he2,ns
馬伊俐,3,ma3-yi1-li4,nr
母航,2,mu3-hang2,n
模塊電源,3,mo2-kuai4-dian4-yuan2,n
磨碎,41,mo2-sui4,v
忙中有錯,3,mang2-zhong1-you3-cuo4,i
貓和老鼠,3,mao1-he2-lao3-shu3,n
沒試,3,mei2-shi4,v
模範,1604,mo2-fan4,n
馬騾,6,ma3-luo2,n
磨製,316,mo2-zhi4,v
迷魂陣,29,mi2-hun2-zhen4,i
妙言,3,miao4-yan2,n
名諱,3,ming2-hui4,v
明經略,2,ming2-jing1-lve4,nr
馬班莊,3,ma3-ban1-zhuang1,ns
末班車,27,mo4-ban1-che1,n
母楊氏,2,mu3-yang2-shi4,nr
蒙垂聽,2,meng2-chui2-ting1,nr
滅火隊,4,mie4-huo3-dui4,i
閩粵贛,3,min3-yue4-gan4,j
民政局,52,min2-zheng4-ju2,nt
孟州市,3,meng4-zhou1-shi4,ns
蒙大拿州,8,meng2-da4-na2-zhou1,ns
萌芽,425,meng2-ya2,v
麥苗,64,mai4-miao2,nr
魔邪,3,mo2-xie2,n
模糊集,22,mo2-hu-ji2,n
貿易壁壘,3,mao4-yi4-bi4-lei3,n
麥德森,5,mai4-de2-sen1,nr
痲臉,3,ma2-lian3,vn
綿裡藏針,26,mian2-li3-cang2-zhen1,n
馬相伯,7,ma3-xiang1-bo2,nr
滿白雪,2,man3-bai2-xue3,nr
茂港區,3,mao4-gang3-qu1,ns
名相,3,ming2-xiang1,n
牧豬奴戲,3,mu4-zhu1-nu2-xi4,n
苗女,27,miao2-nv3,n
魔導石,3,mo2-dao3-shi2,n
每過,3,mei3-guo4,p
芒角,3,mang2-jiao3,n
孟德新,5,meng4-de2-xin1,nr
墓誌文,3,mu4-zhi4-wen2,n
孟浪,30,meng4-lang4,nz
抹黑,46,mo3-hei1,v
馬尼山,2,ma3-ni2-shan1,ns
馬約莉,3,ma3-yue1-li4,nr
滿面,307,man3-mian4,n
免費信箱,3,mian3-fei4-xin4-xiang1,n
免疫毒素,3,mian3-yi4-du2-su4,n
弭,47,mi3,nr
木屋,198,mu4-wu1,n
馬號,101,ma3-hao4,n
滅音,3,mie4-yin1,v
苗祖洞,2,miao2-zu3-dong4,nr
瞄準器,17,miao2-zhun3-qi4,nz
麵包刀,3,mian4-bao1-dao1,n
馬金瓦,3,ma3-jin1-wa3,nr
滅菌器,6,mie4-jun1-qi4,n
穆郎瑪,2,mu4-lang2-ma3,nr
煤都,10,mei2-dou1,n
門限,10,men2-xian4,n
模版,23,mo2-ban3,v
梅森數,2,mei2-sen1-shu4,nr
馬亨祖,4,ma3-heng1-zu3,nr
明察秋毫,21,ming2-cha2-qiu1-hao2,nr
瑪瑙石,4,ma3-nao3-shi2,ns
麻江縣,5,ma2-jiang1-xian4,ns
民利,3,min2-li4,n
免費入場,3,mian3-fei4-ru4-chang3,n
孟靈己,15,meng4-ling2-ji3,nr
盲俠,3,mang2-xia2,n
漫衍,3,man4-yan3,v
每加侖,3,mei3-jia1-lun2,nz
么正算符,3,me-zheng4-suan4-fu2,nr
慕士山,2,mu4-shi4-shan1,nr
棉婚,3,mian2-hun1,n
梅斯蒂,4,mei2-si1-di4,nr
每輛車,3,mei3-liang4-che1,n
民眾樂園,3,min2-zhong4-le4-yuan2,n
馬軍先,3,ma3-jun1-xian1,nr
馬飛報,18,ma3-fei1-bao4,nr
馬尼拉麻,10,ma3-ni2-la1-ma2,nr
毛全白,2,mao2-quan2-bai2,nr
門客,78,men2-ke4,n
瑪爾斯,2,ma3-er3-si1,nr
饅,9,man2,n
馬來西亞隊,49,ma3-lai2-xi1-ya4-dui4,nz
糜國幣,2,mi2-guo2-bi4,nr
慢動作,6,man4-dong4-zuo4,n
嘛,3437,ma,y
麻扎刀,3,ma2-zha1-dao1,nr
米克爾,8,mi3-ke4-er3,nr
美利紙業,54,mei3-li4-zhi3-ye4,nz
滿袖春風,3,man3-xiu4-chun1-feng1,i
名優特,3,ming2-you1-te4,nr
沒準,165,mei2-zhun3,v
免洗,3,mian3-xi3,v
名垂不朽,3,ming2-chui2-bu4-xiu3,i
麥克阿瑟,115,mai4-ke4-a1-se4,nrt
迷昏藥,3,mi2-hun1-yao4,l
馬格德,6,ma3-ge2-de2,nr
馬群,34,ma3-qun2,nr
民意機關,3,min2-yi4-ji1-guan1,l
名目繁多,86,ming2-mu4-fan2-duo1,i
邁克爾,101,mai4-ke4-er3,nrt
馬尼拉,166,ma3-ni2-la1,nr
冐,3,mao4,zg
咪咪,26,mi1-mi1,o
門機,3,men2-ji1,n
沒酒,3,mei2-jiu3,v
民政,2298,min2-zheng4,n
滿街跑,3,man3-jie1-pao3,ns
木管樂器,18,mu4-guan3-le4-qi4,n
目光,3368,mu4-guang1,n
馬西亞,3,ma3-xi1-ya4,ns
莫爾伍,3,mo4-er3-wu3,nr
米利都,82,mi3-li4-dou1,ns
墨累,2,mo4-lei4,nr
旄,64,mao2,g
目窗,3,mu4-chuang1,n
馬拉迪,5,ma3-la1-di2,nr
馬曉芳,4,ma3-xiao3-fang1,nr
磨石子面,3,mo2-shi2-zi-mian4,n
馬達,98,ma3-da2,nr
摸弄,3,mo1-nong4,v
滿朝公,4,man3-chao2-gong1,nr
摩卡,3,mo2-ka3,nz
滿洲問題,3,man3-zhou1-wen4-ti2,n
曼齊,5,man4-qi2,ns
媚態,25,mei4-tai4,n
埋怨起來,3,man2-yuan4-qi3-lai2,i
沒收物,3,mei2-shou1-wu4,l
美通,5,mei3-tong1,nz
買賣合同,3,mai3-mai4-he2-tong,n
明快,172,ming2-kuai4,a
明體詩,2,ming2-ti3-shi1,nr
明王朝,406,ming2-wang2-chao2,nr
瞞人耳目,3,man2-ren2-er3-mu4,i
馬尼爾,2,ma3-ni2-er3,nr
馬德望,10,ma3-de2-wang4,nr
麥克利,3,mai4-ke4-li4,nr
杪,15,miao3,zg
門吊,3,men2-diao4,n
面面俱到,40,mian4-mian4-ju4-dao4,l
馬後,3,ma3-hou4,nr
面頰,366,mian4-jia2,n
蜜桃,37,mi4-tao2,n
慕容復知,3,mu4-rong2-fu4-zhi1,l
密級,10,mi4-ji2,n
木之本,3,mu4-zhi1-ben3,nr
每當,1521,mei3-dang1,p
迷朦,3,mi2-meng2,z
密商,71,mi4-shang1,n
磨石,15,mo2-shi2,n
買定離手,3,mai3-ding4-li2-shou3,n
埋頭,258,mai2-tou2,v
每頃,3,mei3-qing3,d
米學東,3,mi3-xue2-dong1,nr
密碼子組,3,mi4-ma3-zi-zu3,n
麻仁,4,ma2-ren2,nr
毛利族,2,mao2-li4-zu2,nr
門診費,5,men2-zhen3-fei4,n
棉麻,12,mian2-ma2,n
渺然,3,miao3-ran2,a
茂南區,3,mao4-nan2-qu1,ns
敏快,3,min3-kuai4,a
莫洛修,32,mo4-luo4-xiu1,nr
馬泊六,4,ma3-po1-liu4,nr
莫拉雷,2,mo4-la1-lei2,nr
磨刀石,13,mo2-dao1-shi2,n
毛澤民,15,mao2-ze2-min2,nr
毛藻科,4,mao2-zao3-ke1,nr
滅鏽,3,mie4-xiu4,v
木瓢,2,mu4-piao2,n
馬上牆頭,3,ma3-shang4-qiang2-tou2,i
摸摸索索,13,mo1-mo1-suo3-suo3,z
馬靴,35,ma3-xue1,nz
梅斯基,2,mei2-si1-ji1,nr
免費性,3,mian3-fei4-xing4,n
鎂鋁合金,3,mei3-lv3-he2-jin1,nz
木結構,507,mu4-jie2-gou4,n
喵,547,miao1,o
馬維亞,4,ma3-wei2-ya4,nr
美容中心,3,mei3-rong2-zhong1-xin1,l
馬基延,4,ma3-ji1-yan2,nr
夢象,2,meng4-xiang4,n
民用飛機,3,min2-yong4-fei1-ji1,n
漫畫店,3,man4-hua4-dian4,n
木王鼎,28,mu4-wang2-ding3,nr
穆太奈,5,mu4-tai4-nai4,nr
馬靖方,3,ma3-jing4-fang1,nr
莫獵驕,4,mo4-lie4-jiao1,nr
門劍法,17,men2-jian4-fa3,nr
慕容泓,11,mu4-rong2-hong2,nr
馬腹逃鞭,3,ma3-fu4-tao2-bian1,i
木箱,154,mu4-xiang1,n
牧神,6,mu4-shen2,n
朦蔽,3,meng2-bi4,a
浼,949,mei3,zg
盲風晦雨,3,mang2-feng1-hui4-yu3,i
冒稱,3,mao4-cheng1,v
門樑芳,3,men2-liang2-fang1,nr
暮住,3,mu4-zhu4,l
明賞不費,3,ming2-shang3-bu4-fei4,l
馬路天使,3,ma3-lu4-tian1-shi3,nr
米醋,11,mi3-cu4,nz
抹子,3,mo3-zi,n
民國初年,3,min2-guo2-chu1-nian2,nz
苗劇,3,miao2-ju4,n
馬蒂河,6,ma3-di4-he2,nr
謾辭譁說,3,man2-ci2-hua2-shuo1,vn
妙絕古今,3,miao4-jue2-gu3-jin1,i
慢性病,122,man4-xing4-bing4,n
莫吉與,4,mo4-ji2-yu3,nr
澠,23,mian3,ns
魔力,90,mo2-li4,n
明軍分,4,ming2-jun1-fen1,nr
鉬鋼,3,mu4-gang1,n
馬滴達鄉,3,ma3-di1-da2-xiang1,nz
沒大沒小,14,mei2-da4-mei2-xiao3,l
民族,20524,min2-zu2,n
模印,5,mo2-yin4,n
買車,3,mai3-che1,n
免卻,11,mian3-que4,v
名不見經傳,54,ming2-bu4-jian4-jing1-chuan2,i
茅元儀,7,mao2-yuan2-yi2,nr
脈岩,3,mai4-yan2,n
罵陣,3,ma4-zhen4,v
敏化劑,4,min3-hua4-ji4,n
麥尼克,4,mai4-ni2-ke4,nr
麵包房,20,mian4-bao1-fang2,n
名公鉅人,3,ming2-gong1-ju4-ren2,nr
密得蘭,3,mi4-de2-lan2,ns
魔鬼天使,3,mo2-gui3-tian1-shi3,i
馬塞裡,3,ma3-sai1-li3,nr
迷金醉紙,3,mi2-jin1-zui4-zhi3,n
馬赫迪,39,ma3-he4-di2,nr
棉籽,19,mian2-zi3,n
名垂千古,9,ming2-chui2-qian1-gu3,i
摹刻,7,mo2-ke4,n
明哲,134,ming2-zhe2,nr
明德,19,ming2-de2,nr
綿力薄材,3,mian2-li4-bo2-cai2,i
馬續,2,ma3-xu4,d
滿朝忠義,2,man3-chao2-zhong1-yi4,nr
磨磨蹭蹭,35,mo2-mo2-ceng4-ceng4,z
名分,75,ming2-fen1,n
民主聯盟,76,min2-zhu3-lian2-meng2,nt
滿野,3,man3-ye3,ns
密密層層,61,mi4-mi4-ceng2-ceng2,z
賣刀買犢,3,mai4-dao1-mai3-du2,l
瑪雅,134,ma3-ya3,nr
美北隊,3,mei3-bei3-dui4,nt
美圓,16,mei3-yuan2,nz
麥爾維,2,mai4-er3-wei2,nr
蠻不講理,60,man2-bu4-jiang3-li3,l
馬努斯,2,ma3-nu3-si1,nr
馬家莊,28,ma3-jia1-zhuang1,nr
孟加拉人民共和國,4,meng4-jia1-la1-ren2-min2-gong4-he2-guo2,ns
滿天世界,3,man3-tian1-shi4-jie4,nz
美好未來,3,mei3-hao3-wei4-lai2,l
蜜漬,3,mi4-zi4,n
馬拉雅蘭,3,ma3-la1-ya3-lan2,ns
沒精打採,42,mei2-jing1-da3-cai3,i
末技,3,mo4-ji4,n
猛投,3,meng3-tou2,v
馬鞭草,12,ma3-bian1-cao3,n
冒頂,6,mao4-ding3,n
妙筆生花,5,miao4-bi3-sheng1-hua1,i
馬桑內酯,3,ma3-sang1-nei4-zhi3,nz
閔園竹,2,min3-yuan2-zhu2,nr
蒙彼利埃,16,meng2-bi3-li4-ai1,ns
鏋,552,man3,zg
馬什哈德,18,ma3-shen2-ha1-de2,nrt
馬鐙,63,ma3-deng4,nr
孟津伐,2,meng4-jin1-fa2,nr
帽盔兒,3,mao4-kui1-er2,z
滿載,351,man3-zai4,v
梅龍鎮,3,mei2-long2-zhen4,nr
玫瑰園,13,mei2-gui1-yuan2,n
名氣,366,ming2-qi4,n
冪指數,3,mi4-zhi3-shu4,n
木知木,6,mu4-zhi1-mu4,nr
猛摔,3,meng3-shuai1,n
迷陣,4,mi2-zhen4,v
慢班,3,man4-ban1,nz
明如指掌,3,ming2-ru2-zhi3-zhang3,i
明軍攻,7,ming2-jun1-gong1,nr
描圖,3,miao2-tu2,v
麥管,3,mai4-guan3,n
麥金利峰,4,mai4-jin1-li4-feng1,nr
名劍,3,ming2-jian4,n
勱,19,mai4,g
馬房,9,ma3-fang2,n
每行,37,mei3-xing2,r
穆塔基,5,mu4-ta3-ji1,nr
民女,88,min2-nv3,n
牟尼佛,3,mu4-ni2-fu2,nr
媒,515,mei2,n
魔術,170,mo2-shu4,n
沒關係,237,mei2-guan1-xi4,l
姆巴巴納,3,mu3-ba1-ba1-na4,nrt
馬爾奈,3,ma3-er3-nai4,nr
寞,10,mo4,zg
靡堅不摧,3,mi2-jian1-bu4-cui1,i
明水香,4,ming2-shui3-xiang1,nr
梅利尼科夫,3,mei2-li4-ni2-ke1-fu1,nrt
沒錢買,3,mei2-qian2-mai3,v
馬小玲,3,ma3-xiao3-ling2,nr
馬跡山,6,ma3-ji1-shan1,nr
美國在線,47,mei3-guo2-zai4-xian4,n
莫塔坦,2,mo4-ta3-tan3,nr
母樹林,5,mu3-shu4-lin2,nr
滿盈,3,man3-ying2,nr
門面,147,men2-mian4,n
目迎目送,3,mu4-ying2-mu4-song4,n
木地板,14,mu4-di4-ban3,n
馬德普拉塔,13,ma3-de2-pu3-la1-ta3,nrt
明叔拖,2,ming2-shu1-tuo1,nr
馬烽,3,ma3-feng1,ns
馬蘭士,3,ma3-lan2-shi4,nr
馬塞利,3,ma3-sai1-li4,nr
祕傳,58,mi4-chuan2,n
貓眼石,17,mao1-yan3-shi2,n
美國紐約州立大學,10,mei3-guo2-niu3-yue1-zhou1-li4-da4-xue2,nt
莫不是,175,mo4-bu2-shi4,l
莫辨楮葉,3,mo4-bian4-chu3-ye4,t
盟友,253,meng2-you3,n
名店,9,ming2-dian4,n
湐,2,mo4,zg
鉬礦,25,mu4-kuang4,n
密切配合,3,mi4-qie4-pei4-he2,n
寞寞無聲,3,mo4-mo4-wu2-sheng1,nz
麻陽話,2,ma2-yang2-hua4,n
明定,4,ming2-ding4,a
美眷,3,mei3-juan4,n
美菱電器,7,mei3-ling2-dian4-qi4,nz
明鐵蓋,3,ming2-tie3-gai4,nr
穆然城,2,mu4-ran2-cheng2,nr
莫爾多瓦,3,mo4-er3-duo1-wa3,nrt
木屑,75,mu4-xie4,n
明效大驗,3,ming2-xiao4-da4-yan4,n
埋植,2,mai2-zhi2,v
密切協作,3,mi4-qie4-xie2-zuo4,l
滿出,3,man3-chu1,v
孟凡強,3,meng4-fan2-qiang2,nr
梅格納,2,mei2-ge2-na4,nr
滿眶,3,man3-kuang4,n
綿綿地,3,mian2-mian2-de,z
