chinese,frequency,pinyin,posseg
直說,188,zhi2-shuo1,v
這樣的話,362,zhe4-yang4-de-hua4,l
鄭佳明,2,zheng4-jia1-ming2,nr
追憶篇,3,zhui1-yi4-pian1,n
作坊,380,zuo1-fang,n
朱啟楨,6,zhu1-qi3-zhen1,nr
專兼職,3,zhuan1-jian1-zhi2,l
指指,279,zhi3-zhi3,n
足球迷,5,zu2-qiu2-mi3,n
長壽區,2,zhang3-shou4-qu1,ns
長徵三號,2,zhang3-zheng1-san1-hao4,n
張玉麟,2,zhang1-yu4-lin2,nr
鑄,1047,zhu4,n
正氣水,3,zheng4-qi4-shui3,n
作文選,3,zuo4-wen2-xuan3,n
鐘鼎人家,3,zhong1-ding3-ren2-jia1,n
州郡,183,zhou1-jun4,n
周傳家,2,zhou1-chuan2-jia1,nr
照起,3,zhao4-qi3,v
中文名稱,3,zhong1-wen2-ming2-cheng1,n
中路梆子,6,zhong1-lu4-bang1-zi,n
子延昭,2,zi-yan2-zhao1,nr
簀,4,ze2,g
支撐物,4,zhi1-cheng1-wu4,n
中餐館,17,zhong1-can1-guan3,n
炸彈,1240,zha4-dan4,n
子從德,2,zi-cong2-de2,nr
賬款,49,zhang4-kuan3,n
重見光明,3,zhong4-jian4-guang1-ming2,i
真箇,3,zhen1-ge4,z
壯歌,12,zhuang4-ge1,n
指親託故,3,zhi3-qin1-tuo1-gu4,n
字面上,3,zi4-mian4-shang4,n
註標,3,zhu4-biao1,v
鮺,18,zha3,zg
製革工廠,3,zhi4-ge2-gong1-chang3,n
主動精神,3,zhu3-dong4-jing1-shen2,n
佐理員,3,zuo3-li3-yuan2,n
種棉,9,zhong3-mian2,n
正太,25,zheng4-tai4,nz
組織關係,22,zu3-zhi1-guan1-xi4,l
制勝之道,12,zhi4-sheng4-zhi1-dao4,n
駐伊美軍,3,zhu4-yi1-mei3-jun1,nt
貯藏器,3,zhu4-cang2-qi4,n
趙李橋鎮,2,zhao4-li3-qiao2-zhen4,nr
祖孫三代,3,zu3-sun1-san1-dai4,nr
長進,136,zhang3-jin4,v
左腿,335,zuo3-tui3,n
做鬼臉,3,zuo4-gui3-lian3,i
照亮,264,zhao4-liang4,v
轉彎抹角,33,zhuan3-wan1-mo4-jiao3,i
章節,198,zhang1-jie2,n
造成數,2,zao4-cheng2-shu4,l
氈靴,6,zhan1-xue1,n
證券業,33,zheng4-quan4-ye4,n
主動脈瓣,16,zhu3-dong4-mai4-ban4,n
展開攻勢,3,zhan3-kai1-gong1-shi4,n
指模,3,zhi3-mo2,n
宗主汗,2,zong1-zhu3-han4,nr
莊運口,2,zhuang1-yun4-kou3,nr
戰策,2,zhan4-ce4,n
左光先,51,zuo3-guang1-xian1,nr
震動手柄,3,zhen4-dong4-shou3-bing3,i
鴆毒,28,zhen4-du2,n
贈送,461,zeng4-song4,v
長壽路,3,zhang3-shou4-lu4,ns
滋蔓,4,zi1-man4,n
竹島,18,zhu2-dao3,n
租,2067,zu1,v
造價,445,zao4-jia4,v
中隊長,57,zhong1-dui4-zhang3,n
樁,33,zhuang1,zg
鑽過去,3,zuan1-guo4-qu4,v
正月初十,4,zheng1-yue4-chu1-shi2,t
字元,3,zi4-yuan2,n
祖家,3,zu3-jia1,n
張鼓峰,5,zhang1-gu3-feng1,nr
專業廠,2,zhuan1-ye4-chang3,n
早孕,3,zao3-yun4,v
紫蘇子,3,zi3-su1-zi,nr
宗景雲,7,zong1-jing3-yun2,nr
張,400,zhang1,zg
左掌橫,3,zuo3-zhang3-heng2,nr
字形檔,3,zi4-xing2-dang4,n
鎮反,26,zhen4-fan3,v
造冊,41,zao4-ce4,v
中準價,3,zhong1-zhun3-jia4,nz
載波通信,3,zai4-bo1-tong1-xin4,i
足不出戶,54,zu2-bu4-chu1-hu4,i
針織品,22,zhen1-zhi1-pin3,n
藏族同胞,3,zang4-zu2-tong2-bao1,n
自我安慰,3,zi4-wo3-an1-wei4,i
照唱,3,zhao4-chang4,v
政財界,3,zheng4-cai2-jie4,n
痄腮,7,zha4-sai1,n
治校,21,zhi4-xiao4,n
總則,81,zong3-ze2,n
種豆得豆,14,zhong3-dou4-de2-dou4,n
助攻,390,zhu4-gong1,vn
爪兒,2,zhao3-er2,n
紙筆迷津,3,zhi3-bi3-mi2-jin1,i
長江流域,1098,zhang3-jiang1-liu2-yu4,ns
最佳答案,3,zui4-jia1-da2-an4,n
周勃復,2,zhou1-bo2-fu4,nr
兆示,7,zhao4-shi4,n
早班,13,zao3-ban1,n
張應力,3,zhang1-ying1-li4,nr
直線篩,3,zhi2-xian4-shai1,n
周芷若,815,zhou1-zhi3-ruo4,nr
張展南,7,zhang1-zhan3-nan2,nr
朱德,902,zhu1-de2,nr
長編,44,zhang3-bian1,n
裝角,3,zhuang1-jiao3,n
窋,5,zhu2,zg
張志忠,3,zhang1-zhi4-zhong1,nr
徵用土地,3,zheng1-yong4-tu3-di4,n
嶟,3,zun1,zg
彰彰,3,zhang1-zhang1,v
趙錢孫,167,zhao4-qian2-sun1,nr
張福河,2,zhang1-fu2-he2,nr
自來水廠,8,zi4-lai2-shui3-chang3,n
鑿巖機,12,zao2-yan2-ji1,n
專,4975,zhuan1,n
在手,503,zai4-shou3,v
真熟,3,zhen1-shu2,a
長肥,3,zhang3-fei2,ns
執法不嚴,16,zhi2-fa3-bu4-yan2,l
樟油,3,zhang1-you2,n
鄒衍談天,3,zou1-yan3-tan2-tian1,nr
注意轉移,3,zhu4-yi4-zhuan3-yi2,v
執迷不悟,71,zhi2-mi2-bu4-wu4,i
找死,55,zhao3-si3,v
周學源,4,zhou1-xue2-yuan2,nr
早自習,3,zao3-zi4-xi2,n
中獎,166,zhong1-jiang3,nz
周桓王,4,zhou1-huan2-wang2,nr
重工業部,17,zhong4-gong1-ye4-bu4,nt
轉作,3,zhuan3-zuo4,v
總責,5,zong3-ze2,n
張清華,3,zhang1-qing1-hua2,nr
中超聯賽,3,zhong1-chao1-lian2-sai4,ns
招標制,2,zhao1-biao1-zhi4,n
正坐,25,zheng4-zuo4,v
主裁,23,zhu3-cai2,n
莊戶,8,zhuang1-hu4,n
週轉率,75,zhou1-zhuan3-lv4,n
州長,1944,zhou1-zhang3,n
賊溜溜,3,zei2-liu1-liu1,z
捉上去,3,zhuo1-shang3-qu4,v
抓撓,40,zhua1-nao2,v
暫停營業,3,zan4-ting2-ying2-ye4,n
張鼎延,4,zhang1-ding3-yan2,nr
中農,63,zhong1-nong2,nz
終端盒,3,zhong1-duan1-he2,n
摘句,3,zhai1-ju4,n
資本財,3,zi1-ben3-cai2,n
張永祺,18,zhang1-yong3-qi2,nr
子京,3,zi-jing1,ns
鎮平,18,zhen4-ping2,ns
直轄市,8933,zhi2-xia2-shi4,n
張作梅,2,zhang1-zuo4-mei2,nr
展開討論,3,zhan3-kai1-tao3-lun4,n
展示中心,3,zhan3-shi4-zhong1-xin1,n
醉拳,16,zui4-quan2,n
鑄印,3,zhu4-yin4,v
指日而待,3,zhi3-ri4-er2-dai4,i
正義性,17,zheng4-yi4-xing4,n
災變,48,zai1-bian4,n
周水子,2,zhou1-shui3-zi,nr
載物臺,2,zai4-wu4-tai2,n
張起巖,2,zhang1-qi3-yan2,nr
中國駐南使館,4,zhong1-guo2-zhu4-nan2-shi3-guan3,nt
張全德,4,zhang1-quan2-de2,nr
子午環,2,zi-wu3-huan2,nr
張元端,2,zhang1-yuan2-duan1,nr
正電荷,76,zheng4-dian4-he2,n
增強性,3,zeng1-qiang2-xing4,n
張志廣,3,zhang1-zhi4-guang3,nr
祖之言,3,zu3-zhi1-yan2,nr
走起,3,zou3-qi3,v
終對象,3,zhong1-dui4-xiang4,n
質塊,3,zhi4-kuai4,n
止損,12,zhi3-sun3,v
字字珠玉,3,zi4-zi4-zhu1-yu4,n
炸油餅,3,zha4-you2-bing3,n
錙銖較量,3,zi1-zhu1-jiao4-liang4,n
整體觀,8,zheng3-ti3-guan1,n
趙玉臣,4,zhao4-yu4-chen2,nr
正奧,3,zheng4-ao4,a
中都之戰,3,zhong1-du1-zhi1-zhan4,nz
長治市,16,zhang3-zhi4-shi4,ns
周軍勝利,2,zhou1-jun1-sheng4-li4,nr
早先,195,zao3-xian1,d
中波,35,zhong1-bo1,ns
墜樓,6,zhui4-lou2,n
指派法,3,zhi3-pai4-fa3,n
主計處,3,zhu3-ji4-chu4,n
知識產業,3,zhi1-shi2-chan3-ye4,n
照後鏡,3,zhao4-hou4-jing4,n
憎恨,354,zeng1-hen4,v
自個,215,zi4-ge4,r
招鬼,3,zhao1-gui3,n
張本繼末,3,zhang1-ben3-ji4-mo4,nr
張金銘,6,zhang1-jin1-ming2,nr
總編室,4,zong3-bian1-shi4,n
紫菀,6,zi3-wan3,nr
雉鳩,3,zhi4-jiu1,n
中國劇院,5,zhong1-guo2-ju4-yuan4,nt
增產節約,3,zeng1-chan3-jie2-yue1,n
自動扶梯,3,zi4-dong4-fu2-ti1,n
紫光,49,zi3-guang1,nr
職掌,120,zhi2-zhang3,n
折回去,3,zhe2-hui2-qu4,i
轉型期,76,zhuan3-xing2-qi1,n
滯澀,10,zhi4-se4,v
長途旅行,3,zhang3-tu2-lv3-xing2,n
佔田制,10,zhan4-tian2-zhi4,nr
轉鈴,3,zhuan3-ling2,n
淄博,133,zi1-bo2,ns
周長,514,zhou1-zhang3,n
之島,3,zhi1-dao3,ns
最強音,12,zui4-qiang2-yin1,n
斀,6,zhuo2,zg
抓賊,3,zhua1-zei2,n
轉游,21,zhuan3-you2,vn
中油氣,2,zhong1-you2-qi4,nt
周官辨,4,zhou1-guan1-bian4,nr
質成,3,zhi4-cheng2,v
走火入魔,80,zou3-huo3-ru4-mo2,l
朱欄玉,2,zhu1-lan2-yu4,nr
豬食,15,zhu1-shi2,n
張丕民,3,zhang1-pi1-min2,nr
租賃期,3,zu1-lin4-qi1,n
肢體衝突,3,zhi1-ti3-chong1-tu1,n
中書省,640,zhong1-shu1-sheng3,nt
張伯楨,2,zhang1-bo2-zhen1,nr
最遲在,3,zui4-chi2-zai4,z
造謠中尚,3,zao4-yao2-zhong1-shang4,i
炸豆腐,3,zha4-dou4-fu,n
噿,3,zui3,zg
雜誌社,193,za2-zhi4-she4,n
住院醫生,3,zhu4-yuan4-yi1-sheng1,n
臧天朔,22,zang1-tian1-shuo4,nr
裝腔作態,3,zhuang1-qiang1-zuo4-tai4,n
中國女排,63,zhong1-guo2-nv3-pai2,nt
張洪閣,2,zhang1-hong2-ge2,nr
紙本,7,zhi3-ben3,n
值,5361,zhi2,n
自行添加,3,zi4-xing2-tian1-jia1,i
增援,390,zeng1-yuan2,v
奓,8,zha1,zg
摘牌,11,zhai1-pai2,v
字檔,3,zi4-dang4,n
嘴形,21,zui3-xing2,n
丈量土地,3,zhang4-liang2-tu3-di4,n
作假,57,zuo4-jia3,n
轉瞬,94,zhuan3-shun4,t
中心店,3,zhong1-xin1-dian4,ns
鄭莊公,11,zheng4-zhuang1-gong1,nr
主動出擊,3,zhu3-dong4-chu1-ji1,vn
張必先,2,zhang1-bi4-xian1,nr
字兒,211,zi4-er2,n
戰意成,2,zhan4-yi4-cheng2,v
栽種,125,zai1-zhong3,vn
支委會,18,zhi1-wei3-hui4,n
掌力均,2,zhang3-li4-jun1,nr
長生延,2,zhang3-sheng1-yan2,nr
鐘關,3,zhong1-guan1,ns
暫住地,5,zan4-zhu4-di4,n
政治婚姻,3,zheng4-zhi4-hun1-yin1,n
占星學,2,zhan1-xing1-xue2,nr
長海縣,11,zhang3-hai3-xian4,ns
趙鍾泉,256,zhao4-zhong1-quan2,nr
贓私狼籍,3,zang1-si1-lang2-ji2,n
磚壁,8,zhuan1-bi4,n
笮,106,ze2,g
摺疊椅,3,zhe2-die2-yi3,n
長徵路,3,zhang3-zheng1-lu4,n
只錄,3,zhi3-lu4,v
足衣足食,3,zu2-yi1-zu2-shi2,i
赭衣塞路,3,zhe3-yi1-sai4-lu4,n
暫開,3,zan4-kai1,v
櫧,274,zhu1,zg
振興區,3,zhen4-xing4-qu1,ns
雜業,3,za2-ye4,n
在建設中,3,zai4-jian4-she4-zhong1,i
自認,129,zi4-ren4,v
置信水平,3,zhi4-xin4-shui3-ping2,nz
診斷模型,3,zhen3-duan4-mo2-xing2,n
增殖率,4,zeng1-zhi2-lv4,n
長豐,26,zhang3-feng1,ns
資料室,58,zi1-liao4-shi4,n
中文舞曲,3,zhong1-wen2-wu3-qu3,n
走筆題詩,3,zou3-bi3-ti2-shi1,n
注視點,3,zhu4-shi4-dian3,n
侏羅世,38,zhu1-luo2-shi4,nr
蒸麵,3,zheng1-mian4,n
自然數,132,zi4-ran2-shu4,l
莊人家,2,zhuang1-ren2-jia1,n
整錢,3,zheng3-qian2,n
中遠,58,zhong1-yuan3,ns
臧海利,14,zang1-hai3-li4,nr
孜孜以求,20,zi1-zi1-yi3-qiu2,l
摺尺,3,zhe2-chi3,nr
拙訥,3,zhuo1-ne4,a
自大狂,128,zi4-da4-kuang2,l
責人,3,ze2-ren2,n
志農,3,zhi4-nong2,n
子宮套,3,zi-gong1-tao4,nr
自尊心,208,zi4-zun1-xin1,i
鄭小瑛,3,zheng4-xiao3-ying1,nr
中距離,71,zhong1-ju4-li2,n
資借,3,zi1-jie4,v
沾益縣,4,zhan1-yi4-xian4,ns
尊主,38,zun1-zhu3,v
著實,3,zhe-shi2,a
趙官兒,3,zhao4-guan1-er2,nr
暫告,3,zan4-gao4,v
知過能改,3,zhi1-guo4-neng2-gai3,l
走上正軌,3,zou3-shang4-zheng4-gui3,i
製作方,3,zhi4-zuo4-fang1,n
章門,3,zhang1-men2,n
掌棒長老,2,zhang3-bang4-zhang3-lao3,nr
煠,5,zha2,zg
宅電,3,zhai2-dian4,n
裝備部,46,zhuang1-bei4-bu4,n
找轍,3,zhao3-zhe2,v
直指,263,zhi2-zhi3,n
政協委員,3,zheng4-xie2-wei3-yuan2,n
駐華使館,3,zhu4-hua2-shi3-guan3,nt
租下來,3,zu1-xia4-lai2,v
張遼威,2,zhang1-liao2-wei1,nr
自願書,3,zi4-yuan4-shu1,n
植樹節,11,zhi2-shu4-jie2,n
砸出,3,za2-chu1,v
終天之根,3,zhong1-tian1-zhi1-gen1,nr
澤被後世,3,ze2-bei4-hou4-shi4,nr
在線視頻,3,zai4-xian4-shi4-pin2,n
誅戮,85,zhu1-lu4,v
長遠打算,3,zhang3-yuan3-da3-suan4,l
整顆心,3,zheng3-ke1-xin1,n
硃紅,618,zhu1-hong2,nr
治癒,327,zhi4-yu4,v
做眉做眼,3,zuo4-mei2-zuo4-yan3,v
坐位,80,zuo4-wei4,v
總編輯,232,zong3-bian1-ji2,n
粘粘巴巴,3,zhan1-zhan1-ba1-ba1,z
眾目昭彰,2,zhong4-mu4-zhao1-zhang1,i
張江陵,5,zhang1-jiang1-ling2,nr
徵訂,18,zheng1-ding4,v
知微知彰,3,zhi1-wei1-zhi1-zhang1,i
紙上談兵,55,zhi3-shang4-tan2-bing1,n
坐冷板凳,24,zuo4-leng3-ban3-deng4,l
住居,53,zhu4-ju1,n
捉襟見肘,62,zhuo1-jin1-jian4-zhou3,i
左衛門,6,zuo3-wei4-men2,nr
自信,1316,zi4-xin4,v
做功,55,zuo4-gong1,v
著名人物,3,zhe-ming2-ren2-wu4,n
找進來,3,zhao3-jin4-lai2,v
至死不悔,3,zhi4-si3-bu4-hui3,l
自來火,3,zi4-lai2-huo3,l
昭告,22,zhao1-gao4,v
真槍實彈,10,zhen1-qiang1-shi2-dan4,l
總理大臣,3,zong3-li3-da4-chen2,n
臧穀亡羊,3,zang1-gu3-wang2-yang2,n
朱先生,176,zhu1-xian1-sheng1,nr
斬竿揭木,3,zhan3-gan1-jie1-mu4,i
照此進行,3,zhao4-ci3-jin4-xing2,l
長工,167,zhang3-gong1,n
展覽,1437,zhan3-lan3,v
陣容,917,zhen4-rong2,n
自動開機,3,zi4-dong4-kai1-ji1,l
尊俎折衝,3,zun1-zu3-zhe2-chong1,i
蔗板,3,zhe4-ban3,n
注消,3,zhu4-xiao1,v
重數,3,zhong4-shu4,n
瑧,234,zhen1,zg
增廣見聞,3,zeng1-guang3-jian4-wen2,n
張錦勝,2,zhang1-jin3-sheng4,nr
總價值,176,zong3-jia4-zhi2,l
主流產品,3,zhu3-liu2-chan3-pin3,n
張德輝,12,zhang1-de2-hui1,nr
趙世炎,177,zhao4-shi4-yan2,nr
築,2195,zhu4,v
質疑,557,zhi4-yi2,v
植根於,31,zhi2-gen1-yu2,l
中意,96,zhong1-yi4,n
整機,87,zheng3-ji1,b
自訟,3,zi4-song4,vn
障目,3,zhang4-mu4,n
宗李乾,13,zong1-li3-qian2,nr
澤漆,2,ze2-qi1,n
綜攬,3,zong1-lan3,v
種域,3,zhong3-yu4,n
遭綁架,3,zao1-bang3-jia4,vn
長驅直入,69,zhang3-qu1-zhi2-ru4,i
饘粥,3,zhan1-zhou1,v
戰力集,2,zhan4-li4-ji2,n
張嘯林,10,zhang1-xiao4-lin2,nr
忠清,6,zhong1-qing1,v
朱慶道,10,zhu1-qing4-dao4,nr
債務人,185,zhai4-wu4-ren2,n
支護,34,zhi1-hu4,v
張錦鴻,2,zhang1-jin3-hong2,nr
植物神經,3,zhi2-wu4-shen2-jing1,n
裝備維修,3,zhuang1-bei4-wei2-xiu1,l
早韭晚菘,3,zao3-jiu3-wan3-song1,nr
帳號,39,zhang4-hao4,n
展覽業,3,zhan3-lan3-ye4,n
做市商,4,zuo4-shi4-shang1,n
糟塌,3,zao1-ta1,v
走孃家,3,zou3-niang2-jia1,n
重鉻酸鈉,4,zhong4-luo4-suan1-na4,nz
主辦國,6,zhu3-ban4-guo2,n
照減,3,zhao4-jian3,v
尊師重教,19,zun1-shi1-zhong4-jiao4,n
張順進,2,zhang1-shun4-jin4,nr
株選,3,zhu1-xuan3,v
炸雞塊,3,zha4-ji1-kuai4,n
蒸發掉,3,zheng1-fa1-diao4,i
摺紙,9,zhe2-zhi3,n
朱家印,4,zhu1-jia1-yin4,nr
鐘鼎,11,zhong1-ding3,nr
責任,5946,ze2-ren4,n
著名人士,3,zhe-ming2-ren2-shi4,n
左右派,23,zuo3-you4-pai4,m
張文宏,2,zhang1-wen2-hong2,nr
左歸丸,8,zuo3-gui1-wan2,nr
鍾祥,549,zhong1-xiang2,nr
紫羅,10,zi3-luo2,nr
周永玲,2,zhou1-yong3-ling2,nr
重號,3,zhong4-hao4,n
左劍指,2,zuo3-jian4-zhi3,nr
漲落,101,zhang3-luo4,v
中央黨史研究室,2,zhong1-yang1-dang3-shi3-yan2-jiu1-shi4,nt
昨在,3,zuo2-zai4,t
張道士,16,zhang1-dao4-shi4,nr
針孔照像,3,zhen1-kong3-zhao4-xiang4,n
朱端鈞,2,zhu1-duan1-jun1,nr
真接觸角,3,zhen1-jie1-chu4-jiao3,i
自動警報,3,zi4-dong4-jing3-bao4,n
真棒,3,zhen1-bang4,n
裝運量,2,zhuang1-yun4-liang4,n
住所地,29,zhu4-suo3-de,n
追漲,37,zhui1-zhang3,v
中國奧林匹克委員會,2,zhong1-guo2-ao4-lin2-pi3-ke4-wei3-yuan2-hui4,nt
暫扣,3,zan4-kou4,v
暫用,8,zan4-yong4,b
中南海,359,zhong1-nan2-hai3,ns
重刷,3,zhong4-shua1,vn
贊成者,9,zan4-cheng2-zhe3,n
致詞,88,zhi4-ci2,n
真絲,23,zhen1-si1,n
張瑞敏,12,zhang1-rui4-min3,nr
轉到第,3,zhuan3-dao4-di4,l
指甲心兒,3,zhi3-jia3-xin1-er2,n
重慶市政協,5,zhong4-qing4-shi4-zheng4-xie2,nt
鄭超麟,3,zheng4-chao1-lin2,nr
至,43708,zhi4,p
戰秦軍,2,zhan4-qin2-jun1,nr
掌承,3,zhang3-cheng2,v
忠孝節義,16,zhong1-xiao4-jie2-yi4,l
潈,56,zong,zg
柱面陣,3,zhu4-mian4-zhen4,n
責任內閣,29,ze2-ren4-nei4-ge2,n
轉移視線,3,zhuan3-yi2-shi4-xian4,n
張養浩,8,zhang1-yang3-hao4,nr
祖馬,6,zu3-ma3,n
長江水產研究所,512,zhang3-jiang1-shui3-chan3-yan2-jiu1-suo3,nt
縱令,16,zong4-ling4,n
張鳳翼,8,zhang1-feng4-yi4,nr
趙開心,6,zhao4-kai1-xin1,nr
朱大定,2,zhu1-da4-ding4,nr
咋辦,3,za3-ban4,v
竺叔蘭,2,zhu2-shu1-lan2,nr
中山大道,3,zhong1-shan1-da4-dao4,ns
至人無己,3,zhi4-ren2-wu2-ji3,i
張鼐剛,2,zhang1-nai4-gang1,nr
作數,3,zuo4-shu4,n
走勢圖,6,zou3-shi4-tu2,i
自譜,3,zi4-pu3,n
祖弘忍,5,zu3-hong2-ren3,nr
雜話,3,za2-hua4,n
最佳影片,3,zui4-jia1-ying3-pian1,n
作為,28567,zuo4-wei4,v
助耕,3,zhu4-geng1,v
追捧,167,zhui1-peng2,v
增徵,3,zeng1-zheng1,v
張存孟,3,zhang1-cun2-meng4,nr
正治,3,zheng4-zhi4,v
周宗建,8,zhou1-zong1-jian4,nr
朝奏夕召,3,zhao1-zou4-xi1-zhao4,nr
只求無過,3,zhi3-qiu2-wu2-guo4,i
組織部長,95,zu3-zhi1-bu4-zhang3,n
中午飯,35,zhong1-wu3-fan4,n
組詞,3,zu3-ci2,n
縦,8,zong4,zg
造謠言,3,zao4-yao2-yan2,i
周宣帝,2,zhou1-xuan1-di4,nr
指引卡,3,zhi3-yin3-ka3,n
左腳,329,zuo3-jiao3,n
暫付,3,zan4-fu4,v
趙蓮茹,3,zhao4-lian2-ru2,nr
張昭諫,3,zhang1-zhao1-jian4,nr
磚塔,29,zhuan1-ta3,n
纂奪,3,zuan3-duo2,v
戰兢兢,66,zhan4-jing1-jing1,i
製造局,3,zhi4-zao4-ju2,n
主部,3,zhu3-bu4,n
占筮,3,zhan1-shi4,n
早就,3244,zao3-jiu4,d
炙,252,zhi4,zg
珠盤玉敦,3,zhu1-pan2-yu4-dun1,ns
中央全會,3,zhong1-yang1-quan2-hui4,nt
整部,72,zheng3-bu4,n
周和平,6,zhou1-he2-ping2,nr
正宮,18,zheng4-gong1,n
擇日子,3,ze2-ri4-zi,l
躁動,53,zao4-dong4,vn
撰稿,79,zhuan4-gao3,v
贈物,4,zeng4-wu4,n
支爐,3,zhi1-lu2,n
鄭根東,3,zheng4-gen1-dong1,ns
終變期,3,zhong1-bian4-qi1,n
子貸,3,zi-dai4,n
張五俠,93,zhang1-wu3-xia2,nr
自取其禍,3,zi4-qu3-qi2-huo4,i
正式,9212,zheng4-shi4,ad
增給,3,zeng1-gei3,v
鑿川,3,zao2-chuan1,n
莊院,62,zhuang1-yuan4,n
徵兵法,3,zheng1-bing1-fa3,nr
莊客來,2,zhuang1-ke4-lai2,nr
追溯到,3,zhui1-su4-dao4,l
浙江隊,35,zhe4-jiang1-dui4,nt
掌勁道,2,zhang3-jin4-dao4,nr
直喻,3,zhi2-yu4,n
足球之鄉,3,zu2-qiu2-zhi1-xiang1,n
作業管理,3,zuo4-ye4-guan3-li3,n
專題報告,3,zhuan1-ti2-bao4-gao4,n
主航道,29,zhu3-hang2-dao4,n
正面攻擊,3,zheng4-mian4-gong1-ji1,i
扎魯特旗,5,zha1-lu3-te4-qi2,ns
張同鑄,12,zhang1-tong2-zhu4,nr
鄭下寨,2,zheng4-xia4-zhai4,nr
鍾樹楠,3,zhong1-shu4-nan2,nr
製造懸念,3,zhi4-zao4-xuan2-nian4,n
中國青少年基金會,2,zhong1-guo2-qing1-shao4-nian2-ji1-jin1-hui4,nt
長伴,3,zhang3-ban4,n
章子峰,2,zhang1-zi-feng1,nr
朝不保夕,34,zhao1-bu4-bao3-xi1,i
主導作用,3,zhu3-dao3-zuo4-yong4,n
自誤,3,zi4-wu4,n
徵用,104,zheng1-yong4,v
嘴子,3,zui3-zi,n
長灘峽,3,zhang3-tan1-xia2,ns
遮光片,3,zhe1-guang1-pian4,nz
真太陽,2,zhen1-tai4-yang2,nr
周滿生,5,zhou1-man3-sheng1,nr
重組,925,zhong4-zu3,vn
智慧之門,3,zhi4-hui4-zhi1-men2,nr
中央外辦,4,zhong1-yang1-wai4-ban4,nt
展示區,12,zhan3-shi4-qu1,n
朱三太子,54,zhu1-san1-tai4-zi,nr
朝三暮四,20,zhao1-san1-mu4-si4,i
趮,32,zao4,zg
真知灼見,35,zhen1-zhi1-zhuo2-jian4,i
直出直進,3,zhi2-chu1-zhi2-jin4,i
枕石嗽流,3,zhen3-shi2-shu4-liu2,n
周質體,3,zhou1-zhi4-ti3,n
整億,3,zheng3-yi4,m
正當年,9,zheng4-dang1-nian2,t
漲落起伏,3,zhang3-luo4-qi3-fu2,v
主基督,3,zhu3-ji1-du1,n
重規累矩,3,zhong4-gui1-lei4-ju3,z
中國科學技術館,2,zhong1-guo2-ke1-xue2-ji4-shu4-guan3,nt
造形,16,zao4-xing2,n
裝飾性,78,zhuang1-shi4-xing4,n
卓有建樹,3,zhuo2-you3-jian4-shu4,nr
皽,2,zhao1,zg
專一,138,zhuan1-yi1,b
紫微鬥數,3,zi3-wei1-dou4-shu4,n
莊眾信,2,zhuang1-zhong4-xin4,nr
自費上學,3,zi4-fei4-shang4-xue2,l
酌辦,3,zhuo2-ban4,v
醉吟,3,zui4-yin2,z
趾骨,6,zhi3-gu3,n
子善騎,2,zi-shan4-qi2,nr
總務司,3,zong3-wu4-si1,n
轉系,3,zhuan3-xi4,v
最輕,3,zui4-qing1,a
資陽,19,zi1-yang2,n
壯心不已,9,zhuang4-xin1-bu4-yi3,i
姿意妄為,3,zi1-yi4-wang4-wei4,vn
執行權,6,zhi2-xing2-quan2,n
趙禎朝,2,zhao4-zhen1-chao2,nr
朱碧二,8,zhu1-bi4-er4,nr
追堵,3,zhui1-du3,v
總段,3,zong3-duan4,n
張治平,2,zhang1-zhi4-ping2,nr
治國者,7,zhi4-guo2-zhe3,n
增補本,3,zeng1-bu3-ben3,n
扎娜,2,zha1-na4,nrt
張樹聲,3,zhang1-shu4-sheng1,nr
中介,606,zhong1-jie4,j
轉院,28,zhuan3-yuan4,n
作對,276,zuo4-dui4,v
真器,4,zhen1-qi4,n
指法,95,zhi3-fa3,n
抓拍,10,zhua1-pai1,v
重大案件,3,zhong4-da4-an4-jian4,n
主牌,3,zhu3-pai2,b
載舟,3,zai4-zhou1,n
重圖,3,zhong4-tu2,n
爪蟾肽,3,zhao3-chan2-tai4,nz
中儲,33,zhong1-chu3,j
趙曉亮,12,zhao4-xiao3-liang4,nr
宗金鑑,4,zong1-jin1-jian4,nr
震悼,3,zhen4-dao4,v
子孟昶,5,zi-meng4-chang3,nr
災民,331,zai1-min2,n
準考證號,31,zhun3-kao3-zheng4-hao4,n
左翼文化運動,39,zuo3-yi4-wen2-hua4-yun4-dong4,nz
諸公子,3,zhu1-gong1-zi,nr
轉運站,25,zhuan3-yun4-zhan4,n
張書政,5,zhang1-shu1-zheng4,nr
中國作協,12,zhong1-guo2-zuo4-xie2,nt
知識界,90,zhi1-shi2-jie4,n
至聖至明,3,zhi4-sheng4-zhi4-ming2,l
紫河車,4,zi3-he2-che1,n
政治決斷,3,zheng4-zhi4-jue2-duan4,l
自糾,3,zi4-jiu1,l
張敏傑,3,zhang1-min3-jie2,nr
正始之音,4,zheng4-shi3-zhi1-yin1,i
莊老烏,4,zhuang1-lao3-wu1,nr
炸丸子,3,zha2-wan2-zi3,n
張鴻平,2,zhang1-hong2-ping2,nr
張大嘴,9,zhang1-da4-zui3,nr
知春路,3,zhi1-chun1-lu4,n
之死靡它,3,zhi1-si3-mi2-ta1,n
中高,43,zhong1-gao1,ns
再則,81,zai4-ze2,c
追訴時效,3,zhui1-su4-shi2-xiao4,l
總的來看,37,zong3-de-lai2-kan4,c
