chinese,frequency,pinyin,posseg
過紫金,2,guo4-zi3-jin1,n
改印,3,gai3-yin4,v
國家杜馬,116,guo2-jia1-du4-ma3,nz
港澳地區,96,gang3-ao4-de-qu1,j
古原,2,gu3-yuan2,ns
廣州隊,11,guang3-zhou1-dui4,nt
給,69480,gei3,p
罐頭笑聲,3,guan4-tou2-xiao4-sheng1,n
國父思想,3,guo2-fu4-si1-xiang3,n
郭靖傻,3,guo1-jing4-sha3,nr
宮面聖,3,gong1-mian4-sheng4,nr
改變現狀,3,gai3-bian4-xian4-zhuang4,n
格拉納,35,ge2-la1-na4,nr
高層人士,3,gao1-ceng2-ren2-shi4,n
蓋保德,2,gai4-bao3-de2,nr
國君,190,guo2-jun1,n
高中地理,3,gao1-zhong1-di4-li3,j
幹警,174,gan4-jing3,j
耿耿不躲,3,geng3-geng3-bu4-duo3,i
鋼鋸條,3,gang1-ju4-tiao2,n
根據盤互,3,gen1-ju4-pan2-hu4,n
詭計多端,89,gui3-ji4-duo1-duan1,i
羹飯,3,geng1-fan4,n
各顯神通,26,ge4-xian3-shen2-tong1,l
耕地,1437,geng1-di4,n
各大軍區,3,ge4-da4-jun1-qu1,l
逛去,3,guang4-qu4,v
沽清,3,gu1-qing1,v
狗洞,25,gou3-dong4,n
罐頭廠,14,guan4-tou2-chang3,n
趕得出,3,gan3-de2-chu1,v
剛一柔,15,gang1-yi1-rou2,nr
高下任心,3,gao1-xia4-ren4-xin1,n
孤,1973,gu1,a
隔河相望,3,ge2-he2-xiang1-wang4,i
幹群關係,3,gan4-qun2-guan1-xi4,l
高架鐵路,3,gao1-jia4-tie3-lu4,nz
感興起,3,gan3-xing4-qi3,l
郭汾陽,3,guo1-fen2-yang2,nr
剛夠,3,gang1-gou4,a
鞏義市,24,gong3-yi4-shi4,ns
郭鐵鋒,6,guo1-tie3-feng1,nr
顧始汗,2,gu4-shi3-han4,nr
個性標記,3,ge4-xing4-biao1-ji4,n
高回報,3,gao1-hui2-bao4,n
管鳳頭,2,guan3-feng4-tou2,nr
伽藍,51,ga1-lan2,nr
滾雪球,146,gun3-xue3-qiu2,n
槓,159,gang4,n
過溪亭,2,guo4-xi1-ting2,nr
灌起,3,guan4-qi3,v
高純鍺,2,gao1-chun2-duo3,nr
工商專科,3,gong1-shang1-zhuan1-ke1,j
鉤去,3,gou1-qu4,v
光陰如箭,3,guang1-yin1-ru2-jian4,l
根莖葉,3,gen1-jing1-ye4,t
過敏症,22,guo4-min3-zheng4,n
官至禮,3,guan1-zhi4-li3,nr
公司律師,3,gong1-si1-lv4-shi1,n
宮裡可,2,gong1-li3-ke3,nr
厷,168,gong1,zg
國家藥品監督管理局,4,guo2-jia1-yao4-pin3-jian1-du1-guan3-li3-ju2,nt
公務活動,3,gong1-wu4-huo2-dong4,n
郭仲荀,2,guo1-zhong4-xun2,nr
廣東省政府,26,guang3-dong1-sheng3-zheng4-fu3,nt
管朝珠,3,guan3-chao2-zhu1,nr
孤鸞寡鵠,3,gu1-luan2-gua3-hu2,nr
跟腱,6,gen1-jian4,n
埂子,3,geng3-zi,n
光標鍵,3,guang1-biao1-jian4,n
格律學,3,ge2-lv4-xue2,nr
過麗鵑,6,guo4-li4-juan1,nr
固定班次,3,gu4-ding4-ban1-ci4,l
弓形,47,gong1-xing2,n
高島,8,gao1-dao3,ns
搞不定,3,gao3-bu4-ding4,v
敢言,3,gan3-yan2,n
過雪妍,3,guo4-xue3-yan2,nr
刮野掃地,3,gua1-ye3-sao3-de,i
彍,24,guo1,zg
共濟,44,gong4-ji4,n
鋼紙,3,gang1-zhi3,n
骨灰甕,3,gu3-hui1-weng4,n
歌女,62,ge1-nv3,n
國師金,6,guo2-shi1-jin1,n
狗竇,3,gou3-dou4,n
高壇,3,gao1-tan2,n
改姓易代,3,gai3-xing4-yi4-dai4,n
工美,6,gong1-mei3,vn
廣外,4,guang3-wai4,a
廣州白雲國際機場,2,guang3-zhou1-bai2-yun2-guo2-ji4-ji1-chang3,ns
高桂英,114,gao1-gui4-ying1,nr
棍徒,3,gun4-tu2,n
各式,218,ge4-shi4,r
圭璋特達,3,gui1-zhang1-te4-da2,nz
古稀之年,13,gu3-xi1-zhi1-nian2,l
幹練地,3,gan4-lian4-de,n
廣木,2,guang3-mu4,ns
規小鼠,3,gui1-xiao3-shu3,n
官晉秩,2,guan1-jin4-zhi4,nr
隔絕,297,ge2-jue2,v
高校網,3,gao1-xiao4-wang3,n
郭汜知,3,guo1-si4-zhi1,nr
顧曉寧,11,gu4-xiao3-ning2,nr
港股,44,gang3-gu3,n
個體化,30,ge4-ti3-hua4,n
戈銘文,2,ge1-ming2-wen2,nr
郭靖鬥,7,guo1-jing4-dou4,nr
共赴國難,18,gong4-fu4-guo2-nan2,l
剛扣,3,gang1-kou4,n
高怡生,3,gao1-yi2-sheng1,nr
高爵重祿,3,gao1-jue2-zhong4-lu4,nr
個人賽,25,ge4-ren2-sai4,n
果綠色,2,guo3-lv4-se4,n
光腳,3,guang1-jiao3,n
乖寶寶,3,guai1-bao3-bao3,n
國民經濟,4137,guo2-min2-jing1-ji4,n
狗占馬坑,3,gou3-zhan4-ma3-keng1,n
工商分局,3,gong1-shang1-fen1-ju2,n
幹活不累,3,gan4-huo2-bu4-lei4,l
高等,2134,gao1-deng3,b
共歉,3,gong4-qian4,v
關王爺,5,guan1-wang2-ye2,nr
個人所有,16,ge4-ren2-suo3-you3,l
歸心,70,gui1-xin1,v
公何,2,gong1-he2,n
各組,74,ge4-zu3,r
莞爾而笑,3,guan3-er3-er2-xiao4,l
谷雀,3,gu3-que4,n
購進,155,gou4-jin4,v
滾子,8,gun3-zi,n
共效,3,gong4-xiao4,n
蓋爾化,2,gai4-er3-hua4,nr
供果,3,gong4-guo3,n
國標碼,3,guo2-biao1-ma3,n
固體蛇,3,gu4-ti3-she2,l
關注度,26,guan1-zhu4-du4,n
工期短,3,gong1-qi1-duan3,n
拐過來,3,guai3-guo4-lai2,i
鼓舌搖脣,3,gu3-she2-yao2-chun2,v
關不上,3,guan1-bu4-shang4,v
郭金龍,3,guo1-jin1-long2,nr
狗顛屁股,3,gou3-dian1-pi4-gu3,i
逛起,3,guang4-qi3,v
各個系統,3,ge4-ge4-xi4-tong3,l
勾繪,3,gou1-hui4,v
國際展覽,3,guo2-ji4-zhan3-lan3,n
廣昌縣,3,guang3-chang1-xian4,ns
國浩罕,2,guo2-hao4-han3,nr
郭新力,2,guo1-xin1-li4,nr
感謝狀,3,gan3-xie4-zhuang4,n
高三娘子,3,gao1-san1-niang2-zi,nr
高玄殿,10,gao1-xuan2-dian4,nr
果凍,49,guo3-dong4,n
各年次,3,ge4-nian2-ci4,l
戈爾丁,5,ge1-er3-ding1,nr
廣南縣,2,guang3-nan2-xian4,ns
宮來朝,2,gong1-lai2-chao2,nr
故離,2,gu4-li2,n
國家民航總局,6,guo2-jia1-min2-hang2-zong3-ju2,nt
工業鹽,3,gong1-ye4-yan2,n
冠振海,3,guan1-zhen4-hai3,nz
古般若,2,gu3-bo1-re3,nr
干擾哨聲,3,gan4-rao3-shao4-sheng1,n
歸師伯,5,gui1-shi1-bo2,nr
更新,3789,geng1-xin1,d
改調,6,gai3-diao4,v
郭襄忽,3,guo1-xiang1-hu1,nr
孤學墜緒,3,gu1-xue2-zhui4-xu4,n
高琳顏,2,gao1-lin2-yan2,nr
工程版,3,gong1-cheng2-ban3,n
故去,33,gu4-qu4,v
高處,443,gao1-chu4,d
光榮席,3,guang1-rong2-xi2,n
孤束核,3,gu1-shu4-he2,n
滾裝,10,gun3-zhuang1,v
觀眾,2877,guan1-zhong4,n
廣採博收,3,guang3-cai3-bo2-shou1,nr
劌心鉥腎,3,gui4-xin1-shu4-shen4,v
犵,371,ge1,zg
過玉蜂,4,guo4-yu4-feng1,nr
高賽爾,2,gao1-sai4-er3,nr
國醫,8,guo2-yi1,n
工人階級,1189,gong1-ren2-jie1-ji2,n
光器,5,guang1-qi4,n
宮樓,3,gong1-lou2,n
公分子,3,gong1-fen1-zi,n
哥白尼,98,ge1-bai2-ni2,nr
宮衛尉,4,gong1-wei4-wei4,nr
感化,81,gan3-hua4,v
慣用語,4,guan4-yong4-yu3,n
國文人,2,guo2-wen2-ren2,n
歌頌,474,ge1-song4,v
管區,64,guan3-qu1,n
郭汜引,4,guo1-si4-yin3,nr
公共設施,3,gong1-gong4-she4-shi1,n
國臺辦,103,guo2-tai2-ban4,j
古已有之,30,gu3-yi3-you3-zhi1,i
躬行,3,gong1-xing2,v
規規矩矩,92,gui1-gui1-ju3-ju3,z
郭靖責,2,guo1-jing4-ze2,nr
公所,70,gong1-suo3,n
公設,43,gong1-she4,n
工程系,48,gong1-cheng2-xi4,n
掛斷鍵,3,gua4-duan4-jian4,n
岡崎片段,3,gang1-qi2-pian4-duan4,nr
改變方式,3,gai3-bian4-fang1-shi4,l
果肉,67,guo3-rou4,n
鋼城,9,gang1-cheng2,n
旮旯,38,ga1-la2,n
高貴不貴,3,gao1-gui4-bu4-gui4,i
廣告人,21,guang3-gao4-ren2,n
鋼種,46,gang1-zhong3,n
故事片兒,3,gu4-shi4-pian4-er2,n
肛,125,gang1,n
高速運轉,4,gao1-su4-yun4-zhuan3,l
光學玻璃,36,guang1-xue2-bo1-li,nt
公霸業,2,gong1-ba4-ye4,n
各項規定,3,ge4-xiang4-gui1-ding4,l
故障率,31,gu4-zhang4-lv4,n
各個環節,3,ge4-ge4-huan2-jie2,l
國社黨,3,guo2-she4-dang3,nt
管河務,2,guan3-he2-wu4,n
高赫宇,4,gao1-he4-yu3,nr
國家經貿委,69,guo2-jia1-jing1-mao4-wei3,nt
個體主義,3,ge4-ti3-zhu3-yi4,n
格達麗,2,ge2-da2-li4,nr
國務院西部開發辦,3,guo2-wu4-yuan4-xi1-bu4-kai1-fa1-ban4,nt
果枝,5,guo3-zhi1,n
宮來,23,gong1-lai2,f
劌鉥心腑,3,gui4-shu4-xin1-fu3,n
管理性,11,guan3-li3-xing4,n
感謝詞,3,gan3-xie4-ci2,n
關鎮,8,guan1-zhen4,n
公安部門,201,gong1-an1-bu4-men2,n
感電,3,gan3-dian4,n
過半數,3,guo4-ban4-shu4,n
構造程序,3,gou4-zao4-cheng2-xu4,n
郭海濤,4,guo1-hai3-tao1,nr
高濃度,90,gao1-nong2-du4,n
高躍丈,5,gao1-yue4-zhang4,nr
隔壁聽話,3,ge2-bi4-ting1-hua4,i
垢面蓬頭,3,gou4-mian4-peng2-tou2,i
格瑞特,3,ge2-rui4-te4,nr
故此,10,gu4-ci3,c
各音,3,ge4-yin1,l
官多法亂,3,guan1-duo1-fa3-luan4,l
寡糖基,3,gua3-tang2-ji1,n
格勒諾布爾,12,ge2-le4-nuo4-bu4-er3,nrt
骨腫瘤,3,gu3-zhong3-liu2,l
剛健,56,gang1-jian4,a
國際縱隊,15,guo2-ji4-zong4-dui4,nt
國園,3,guo2-yuan2,n
高郵縣,6,gao1-you2-xian4,ns
趕走,373,gan3-zou3,v
閤家幸福,3,ge2-jia1-xing4-fu2,i
哽住,3,geng3-zhu4,v
勾娌充,2,gou1-li3-chong1,nr
公共責任,3,gong1-gong4-ze2-ren4,n
關人,3,guan1-ren2,n
工人員,2,gong1-ren2-yuan2,n
鞏,171,gong3,nr
改扮,21,gai3-ban4,v
規則學習,3,gui1-ze2-xue2-xi2,n
鼓樂齊鳴,18,gu3-le4-qi2-ming2,i
龜鶴遐壽,3,gui1-he4-xia2-shou4,l
鋼斧,7,gang1-fu3,n
關文獻,2,guan1-wen2-xian4,nr
鬼來電,3,gui3-lai2-dian4,n
公關業,5,gong1-guan1-ye4,n
股東會,62,gu3-dong1-hui4,n
姑姑家,3,gu1-gu1-jia1,n
關聯失效,3,guan1-lian2-shi1-xiao4,n
國有企業,3,guo2-you3-qi3-ye4,n
概率幅,3,gai4-lv4-fu2,n
格力空調,3,ge2-li4-kong1-diao4,n
桂林,1270,gui4-lin2,nr
廣饒縣,7,guang3-rao2-xian4,ns
亙古通今,3,gen4-gu3-tong1-jin1,i
拱式,9,gong3-shi4,n
國民身分,3,guo2-min2-shen1-fen4,l
館前,3,guan3-qian2,ns
格羅弗,2,ge2-luo2-fu2,nr
隔世,43,ge2-shi4,v
割肉,27,ge1-rou4,n
格林尼治,64,ge2-lin2-ni2-zhi4,nz
過付,3,guo4-fu4,v
高峰鄉,3,gao1-feng1-xiang1,ns
高效率,24,gao1-xiao4-lv4,n
羹食,3,geng1-shi2,n
穀氨酸,93,gu3-an1-suan1,n
官監,2,guan1-jian1,n
慣竅,3,guan4-qiao4,n
鼓餒旗靡,3,gu3-nei3-qi2-mi2,nr
高聲,942,gao1-sheng1,n
廣州美術學院,3,guang3-zhou1-mei3-shu4-xue2-yuan4,nt
幹擾源,13,gan4-rao3-yuan2,n
廣西師範大學,20,guang3-xi1-shi1-fan4-da4-xue2,nt
桂陽縣,3,gui4-yang2-xian4,ns
蓋簾,3,gai4-lian2,n
幹頭,3,gan4-tou2,n
剛出道,3,gang1-chu1-dao4,i
國畫,92,guo2-hua4,n
歸罪,57,gui1-zui4,vn
過激份子,3,guo4-ji1-fen4-zi,n
過而能改,3,guo4-er2-neng2-gai3,l
關機器,3,guan1-ji1-qi4,n
咯咯吱吱,2,ge1-ge1-zhi1-zhi1,o
桿直,3,gan3-zhi2,nz
郭子興,68,guo1-zi-xing4,nr
過大年,3,guo4-da4-nian2,t
鞏縣窯,2,gong3-xian4-yao2,nr
該證據,3,gai1-zheng4-ju4,n
郭城,15,guo1-cheng2,nr
關鍵詞,116,guan1-jian4-ci2,n
感性認識,48,gan3-xing4-ren4-shi2,l
感懷,45,gan3-huai2,v
高速攝影機,2,gao1-su4-she4-ying3-ji1,n
高錳鋼,7,gao1-meng3-gang1,n
古爾班通古特沙漠,15,gu3-er3-ban1-tong1-gu3-te4-sha1-mo4,ns
廣州市政府,5,guang3-zhou1-shi4-zheng4-fu3,nt
歸銀聯,2,gui1-yin2-lian2,nr
僱請,12,gu4-qing3,v
滾瓜流水,3,gun3-gua1-liu2-shui3,i
國際交往,3,guo2-ji4-jiao1-wang3,l
高效快捷,3,gao1-xiao4-kuai4-jie2,l
關員,7,guan1-yuan2,n
敢拆,3,gan3-chai1,v
改填,3,gai3-tian2,v
高位厚祿,3,gao1-wei4-hou4-lu4,l
歸宿感,5,gui1-su4-gan3,nr
滾動條,3,gun3-dong4-tiao2,l
郭振清,3,guo1-zhen4-qing1,nr
攻進,107,gong1-jin4,v
構詞法,17,gou4-ci2-fa3,n
國家體委,95,guo2-jia1-ti3-wei3,nt
告饒,36,gao4-rao2,v
拐過去,3,guai3-guo4-qu4,i
歌曲多多,3,ge1-qu3-duo1-duo1,i
管子,210,guan3-zi,n
過磷酸,2,guo4-lin2-suan1,n
國吳寶,3,guo2-wu2-bao3,nz
古代,8438,gu3-dai4,t
逛燈,3,guang4-deng1,v
革出,3,ge2-chu1,vn
敢作敢為,45,gan3-zuo4-gan3-wei4,l
過境稅,5,guo4-jing4-shui4,n
功服,3,gong1-fu2,n
拱棚,3,gong3-peng2,n
逛起來,3,guang4-qi3-lai2,v
幹到底,8,gan4-dao4-di3,l
趕奔,3,gan3-ben1,v
宮禁中,3,gong1-jin4-zhong1,nr
光彩耀目,3,guang1-cai3-yao4-mu4,i
關某休,2,guan1-mou3-xiu1,nr
構建,550,gou4-jian4,v
掛職,52,gua4-zhi2,v
國產奔馳,3,guo2-chan3-ben1-chi2,nr
弓弩手,72,gong1-nu3-shou3,n
改用,390,gai3-yong4,v
貫鬥雙龍,3,guan4-dou4-shuang1-long2,i
郭靖知,14,guo1-jing4-zhi1,nr
鬼帥,6,gui3-shuai4,n
光導,31,guang1-dao3,n
過武舉,2,guo4-wu3-ju3,nr
國泰,76,guo2-tai4,nz
溝通感情,3,gou1-tong1-gan3-qing2,n
廣告代理,3,guang3-gao4-dai4-li3,n
光槓杆,3,guang1-gang4-gan1,nr
蓋瓦,3,gai4-wa3,nrt
谷主敬,2,gu3-zhu3-jing4,nr
公今,2,gong1-jin1,t
功德圓滿,22,gong1-de2-yuan2-man3,i
高氣壓區,2,gao1-qi4-ya1-qu1,n
鱤,7,gan3,zg
高產穩產,3,gao1-chan3-wen3-chan3,n
官齡,2,guan1-ling2,n
貴報,10,gui4-bao4,n
高穹,3,gao1-qiong2,n
逛,931,guang4,v
公私兩濟,3,gong1-si1-liang3-ji4,n
果真會,3,guo3-zhen1-hui4,n
谷六鬼,3,gu3-liu4-gui3,nr
國泰公司,3,guo2-tai4-gong1-si1,nt
鬼舞者,3,gui3-wu3-zhe3,n
狗咬呂洞,3,gou3-yao3-lv3-dong4,nr
光敏,73,guang1-min3,nr
廣州港,16,guang3-zhou1-gang3,ns
顧亭林,12,gu4-ting2-lin2,nr
拐騙,40,guai3-pian4,v
冠軍級,3,guan1-jun1-ji2,l
盥洗,29,guan4-xi3,b
國家財政部,13,guo2-jia1-cai2-zheng4-bu4,nt
國中,3,guo2-zhong1,s
供大於求,62,gong1-da4-yu2-qiu2,l
高粱米,9,gao1-liang2-mi3,nr
谷中尚,2,gu3-zhong1-shang4,nr
高爾基,177,gao1-er3-ji1,nr
拱托,3,gong3-tuo1,v
甘雨,22,gan1-yu3,nr
故弄虛玄,3,gu4-nong4-xu1-xuan2,i
國在華,2,guo2-zai4-hua2,nr
灌到,3,guan4-dao4,v
光屁股,5,guang1-pi4-gu3,n
故事性,17,gu4-shi4-xing4,n
規定動作,3,gui1-ding4-dong4-zuo4,n
宮裡能,2,gong1-li3-neng2,nr
管科,5,guan3-ke1,n
各奔前程,11,ge4-ben4-qian2-cheng2,l
炔化物,3,gui4-hua4-wu4,n
高名,3,gao1-ming2,a
攻對,3,gong1-dui4,v
關勝引,7,guan1-sheng4-yin3,nr
觀音土,9,guan1-yin1-tu3,n
各鄉,13,ge4-xiang1,r
古遺音,3,gu3-yi2-yin1,n
感悟,202,gan3-wu4,v
鋼廠,300,gang1-chang3,n
拱手讓出,3,gong3-shou3-rang4-chu1,n
卦象,3,gua4-xiang4,n
過生日,3,guo4-sheng1-ri4,t
冠狀病毒,3,guan1-zhuang4-bing4-du2,l
高建芳,3,gao1-jian4-fang1,nr
噶,230,ga2,nrt
工程界,3,gong1-cheng2-jie4,n
岡田武史,2,gang1-tian2-wu3-shi3,nr
高等專科,3,gao1-deng3-zhuan1-ke1,l
弓小箭,4,gong1-xiao3-jian4,nr
高瞻遠矚,76,gao1-zhan1-yuan3-zhu3,i
葛萊美獎,3,ge2-lai2-mei3-jiang3,nz
高立士,2,gao1-li4-shi4,nr
公司出品,3,gong1-si1-chu1-pin3,n
更番,3,geng1-fan1,d
耿精忠,34,geng3-jing1-zhong1,nr
工科學生,3,gong1-ke1-xue2-sheng1,n
膈膜,3,ge2-mo2,n
改張易調,3,gai3-zhang1-yi4-diao4,i
高登島,2,gao1-deng1-dao3,nr
公車,144,gong1-che1,n
共事,147,gong4-shi4,n
改過,50,gai3-guo4,v
光盤啟動,3,guang1-pan2-qi3-dong4,i
公權力,3,gong1-quan2-li4,n
功夫,4168,gong1-fu1,n
幹灰化,3,gan4-hui1-hua4,n
掛果,13,gua4-guo3,n
硅磚,6,gui1-zhuan1,nz
廣空航空兵,2,guang3-kong1-hang2-kong1-bing1,nt
管仲相,6,guan3-zhong4-xiang1,nr
共和黨人,37,gong4-he2-dang3-ren2,n
國統軍,3,guo2-tong3-jun1,nt
耿飆,2,geng3-biao1,nrfg
貴人賤己,3,gui4-ren2-jian4-ji3,i
高則成,14,gao1-ze2-cheng2,nrfg
蓋呂薩,2,gai4-lv3-sa4,nr
嘎,406,ga1,o
鋼針,129,gang1-zhen1,n
格溫妮,3,ge2-wen1-ni1,nr
隔音性,2,ge2-yin1-xing4,n
高音質,3,gao1-yin1-zhi4,n
規重組,3,gui1-zhong4-zu3,n
公路,8748,gong1-lu4,n
國孝家,2,guo2-xiao4-jia1,nr
關渭貞,9,guan1-wei4-zhen1,i
工具軟件,4,gong1-ju4-ruan3-jian4,l
工段長,2,gong1-duan4-zhang3,n
趕場子,3,gan3-chang3-zi,v
國之航,2,guo2-zhi1-hang2,nr
改說,3,gai3-shuo1,v
郭図,3,guo1-tu2,ns
顧盼自若,3,gu4-pan4-zi4-ruo4,nr
閣老,3,ge2-lao3,n
高盛,105,gao1-sheng4,nr
關鍵處,7,guan1-jian4-chu4,n
國際金融組織,3,guo2-ji4-jin1-rong2-zu3-zhi1,nt
構型,22,gou4-xing2,n
高地,460,gao1-di4,n
功令,3,gong1-ling4,n
各島嶼,3,ge4-dao3-yu3,ns
高青高,2,gao1-qing1-gao1,nr
各行,100,ge4-xing2,r
廣譬曲諭,3,guang3-pi4-qu1-yu4,nr
古音,74,gu3-yin1,n
孤獨受體,3,gu1-du2-shou4-ti3,i
工科,168,gong1-ke1,n
格里科,7,ge2-li3-ke1,nrt
骨瘤,11,gu3-liu2,n
宮府,18,gong1-fu3,n
汞,849,gong3,n
高速旋轉,3,gao1-su4-xuan2-zhuan3,i
瓜熟蒂落,28,gua1-shu2-di4-luo4,i
管理條例,48,guan3-li3-tiao2-li4,n
共同綱領,263,gong4-tong2-gang1-ling3,n
過砥柱,2,guo4-di3-zhu4,nr
哥倫布,201,ge1-lun2-bu4,ns
鋼材價格,3,gang1-cai2-jia4-ge2,n
高等師範,3,gao1-deng3-shi1-fan4,nr
滾屏,3,gun3-ping2,n
過熱,148,guo4-re4,v
國師剛,3,guo2-shi1-gang1,nr
古墓派,3,gu3-mu4-pai4,n
管亥,3,guan3-hai4,nz
各有所愛,3,ge4-you3-suo3-ai4,l
高識遠見,3,gao1-shi2-yuan3-jian4,n
蓋麗麗,3,gai4-li4-li4,nr
郭守敬,59,guo1-shou3-jing4,nr
管楚地,2,guan3-chu3-di4,nr
管孔,3,guan3-kong3,n
肝素,19,gan1-su4,n
高矮,79,gao1-ai3,a
葛先生,20,ge2-xian1-sheng1,nr
國家語委,8,guo2-jia1-yu3-wei3,nt
刮臉皮,3,gua1-lian3-pi2,i
狗走狐淫,3,gou3-zou3-hu2-yin2,i
丨,61,gun3,zg
格萊美,3,ge2-lai2-mei3,nr
鬼影,3,gui3-ying3,n
肱,40,gong1,n
官家可,3,guan1-jia1-ke3,nr
高度肯定,3,gao1-du4-ken3-ding4,ns
各期,3,ge4-qi1,r
割取,3,ge1-qu3,v
骨腔,3,gu3-qiang1,n
高雅,309,gao1-ya3,nr
公正,1361,gong1-zheng4,nr
廣東省教育廳,24,guang3-dong1-sheng3-jiao4-yu4-ting1,nt
弓身拔,2,gong1-shen1-ba2,n
甘丹寺,18,gan1-dan1-si4,ns
國足,2,guo2-zu2,nt
工橫,3,gong1-heng2,a
國泰電影院,2,guo2-tai4-dian4-ying3-yuan4,nt
灌出,3,guan4-chu1,v
共和制,112,gong4-he2-zhi4,n
估量,194,gu1-liang,n
趕趟兒,3,gan3-tang4-er2,v
貴不召驕,3,gui4-bu4-zhao4-jiao1,n
恭喜,306,gong1-xi3,a
工程署,5,gong1-cheng2-shu3,n
高壓手段,3,gao1-ya1-shou3-duan4,n
郭靖全,3,guo1-jing4-quan2,nr
桂陵,10,gui4-ling2,ns
歌德巴赫猜想,3,ge1-de2-ba1-he4-cai1-xiang3,nz
姑母,125,gu1-mu3,n
郭秋香,2,guo1-qiu1-xiang1,nr
郭廷標,3,guo1-ting2-biao1,nr
管窺,8,guan3-kui1,nr
國際共管,6,guo2-ji4-gong4-guan3,nz
鍋莊,3,guo1-zhuang1,n
鼓樂,567,gu3-le4,n
高彥君,3,gao1-yan4-jun1,nr
高敞郡,2,gao1-chang3-jun4,nr
甘斯文特,27,gan1-si1-wen2-te4,nrt
狗不理,14,gou3-bu4-li3,i
高教司,3,gao1-jiao4-si1,n
各條戰線,3,ge4-tiao2-zhan4-xian4,l
光驅線,3,guang1-qu1-xian4,n
掛軸,4,gua4-zhou2,n
格拉斯,12,ge2-la1-si1,nr
管道口,3,guan3-dao4-kou3,n
管家婆,50,guan3-jia1-po2,nr
公冶二,15,gong1-ye3-er4,nr
根連株拔,3,gen1-lian2-zhu1-ba2,i
國家經委,7,guo2-jia1-jing1-wei3,nt
贛南果業,5,gan4-nan2-guo3-ye4,nz
軌道,2410,gui3-dao4,n
概而不論,3,gai4-er2-bu4-lun4,i
歌曲視聽,3,ge1-qu3-shi4-ting1,i
刮臉,81,gua1-lian3,v
官帽,3,guan1-mao4,n
郭靖跳,2,guo1-jing4-tiao4,nr
改廁,3,gai3-ce4,n
各欄,3,ge4-lan2,r
過望,3,guo4-wang4,v
國寶,358,guo2-bao3,nz
岡仁波齊峰,17,gang1-ren2-bo1-qi2-feng1,ns
廣聞,3,guang3-wen2,n
弓著腰,3,gong1-zhe-yao1,n
感思,3,gan3-si1,n
鋼絲床,9,gang1-si1-chuang2,n
高成真,2,gao1-cheng2-zhen1,nr
戈比,21,ge1-bi3,nrt
高順式,3,gao1-shun4-shi4,nr
佹形僪狀,3,gui3-xing2-ju2-zhuang4,v
幹砌石,3,gan4-qi4-shi2,vn
恭迎,94,gong1-ying2,v
顧學頡,2,gu4-xue2-xie2,nr
高頭,30,gao1-tou2,n
個人黨性,3,ge4-ren2-dang3-xing4,n
關衝劍,6,guan1-chong1-jian4,nr
公報,847,gong1-bao4,n
刮下去,3,gua1-xia4-qu4,i
國防部,1306,guo2-fang2-bu4,nt
公私兼顧,40,gong1-si1-jian1-gu4,i
管理方,50,guan3-li3-fang1,n
過磅,4,guo4-bang4,n
更須,3,geng4-xu1,d
改編權,2,gai3-bian1-quan2,n
格里爾,4,ge2-li3-er3,nrt
鬼子兵,8,gui3-zi-bing1,nr
共話,10,gong4-hua4,n
宮裡,468,gong1-li3,s
高結綵,2,gao1-jie2-cai3,nr
桂兒娘,2,gui4-er2-niang2,nr
敢抓,3,gan3-zhua1,v
隔夜飯,3,ge2-ye4-fan4,l
該位,3,gai1-wei4,r
跟隨,1269,gen1-sui2,v
宮贈蜜,2,gong1-zeng4-mi4,nr
港埠,107,gang3-bu4,n
高氣豪,2,gao1-qi4-hao2,nr
骨瓷,13,gu3-ci2,n
光大銀行,39,guang1-da4-yin2-xing2,nt
共總,10,gong4-zong3,n
國語歌,3,guo2-yu3-ge1,n
桂相公,14,gui4-xiang4-gong1,nr
戈壁,368,ge1-bi4,nr
觀測室,4,guan1-ce4-shi4,n
過錯,258,guo4-cuo4,v
骨質瓷,3,gu3-zhi4-ci2,n
各有不同,3,ge4-you3-bu4-tong2,l
顧允成,2,gu4-yun3-cheng2,nr
趕考,36,gan3-kao3,v
顧恩思,2,gu4-en1-si1,nr
公安戰線,3,gong1-an1-zhan4-xian4,n
鋼領,5,gang1-ling3,n
格拉斯哥,75,ge2-la1-si1-ge1,ns
尕海,2,ga3-hai3,ns
光同化,3,guang1-tong2-hua4,n
更新換代,83,geng1-xin1-huan4-dai4,l
構件實現,2,gou4-jian4-shi2-xian4,l
股票價格,4,gu3-piao4-jia4-ge2,n
跟追,3,gen1-zhui1,v
公司業績,3,gong1-si1-ye4-ji1,n
哥德堡,28,ge1-de2-bao3,ns
鼓眼努睛,3,gu3-yan3-nu3-jing1,n
高斯特,4,gao1-si1-te4,nr
工工整整,16,gong1-gong1-zheng3-zheng3,l
高麗沈,2,gao1-li4-shen3,nr
郭永強,2,guo1-yong3-qiang2,nr
割切,21,ge1-qie1,v
高光澤,3,gao1-guang1-ze2,nr
廣泛,8276,guang3-fan4,a
高碑店市,3,gao1-bei1-dian4-shi4,ns
公正無私,9,gong1-zheng4-wu2-si1,i
格爾森,3,ge2-er3-sen1,nr
港臺,19,gang3-tai2,n
國增光,2,guo2-zeng1-guang1,nr
光養生物,3,guang1-yang3-sheng1-wu4,n
劌目鉥心,3,gui4-mu4-shu4-xin1,z
官馬,3,guan1-ma3,n
