chinese,frequency,pinyin,posseg
卞祥見,2,bian4-xiang2-jian4,nr
百年之柄,3,bai3-nian2-zhi1-bing3,i
不帥,3,bu4-shuai4,n
不廉,3,bu4-lian2,a
八套,13,ba1-tao4,m
並用,378,bing4-yong4,v
布宜諾斯艾利斯省,6,bu4-yi2-nuo4-si1-ai4-li4-si1-sheng3,ns
波納契,2,bo1-na4-qi4,nr
貝爾法,3,bei4-er3-fa3,nr
並行複製,3,bing4-xing2-fu4-zhi4,l
保平爭,10,bao3-ping2-zheng1,nz
保險管,3,bao3-xian3-guan3,n
報站,4,bao4-zhan4,n
本州,178,ben3-zhou1,r
病毒庫,3,bing4-du2-ku4,n
鼻頭出火,3,bi2-tou2-chu1-huo3,i
鼻鏡,9,bi2-jing4,n
比較嚴重,3,bi3-jiao4-yan2-zhong4,n
寶樹大師,6,bao3-shu4-da4-shi1,nr
邊防部隊,3,bian1-fang2-bu4-dui4,n
畢力同心,3,bi4-li4-tong2-xin1,i
編構出,3,bian1-gou4-chu1,n
八十顆,2,ba1-shi2-ke1,m
鮑二媳婦,2,bao4-er4-xi2-fu4,nr
波數,3,bo1-shu4,n
白師伯,6,bai2-shi1-bo2,nr
保川會,4,bao3-chuan1-hui4,nz
白曉燕,3,bai2-xiao3-yan4,nr
保齡球道,2,bao3-ling2-qiu2-dao4,n
不漏水,3,bu4-lou4-shui3,i
塴,72,beng4,zg
秉燭,53,bing3-zhu2,n
白雪娘,33,bai2-xue3-niang2,nr
被查獲,3,bei4-cha2-huo4,n
兵強則滅,3,bing1-qiang2-ze2-mie4,i
寶銅鈴,2,bao3-tong2-ling2,nz
變節者,3,bian4-jie2-zhe3,n
貝,836,bei4,zg
保衛祖國,3,bao3-wei4-zu3-guo2,n
變速箱,110,bian4-su4-xiang1,n
辯護律師,50,bian4-hu4-lv4-shi1,n
薄革質,3,bao2-ge2-zhi4,nz
保萊塔,3,bao3-lai2-ta3,nr
北京中華世紀壇,4,bei3-jing1-zhong1-hua2-shi4-ji4-tan2,nz
別子,19,bie2-zi,n
不過爾爾,17,bu4-guo4-er3-er3,nz
班集體,11,ban1-ji2-ti3,n
北寧鐵路,3,bei3-ning2-tie3-lu4,nz
霸圖,3,ba4-tu2,n
博學多才,53,bo2-xue2-duo1-cai2,nr
編上,3,bian1-shang4,v
伴時宰相,3,ban4-shi2-zai3-xiang4,n
波拿巴,65,bo1-na2-ba1,ns
丙烯醯胺,15,bing3-xi1-xi1-an4,nz
別國,258,bie2-guo2,r
避毀就譽,3,bi4-hui3-jiu4-yu4,l
變軌,16,bian4-gui3,vn
飽食終日,13,bao3-shi2-zhong1-ri4,i
不公,218,bu4-gong1,n
布萊爾港,5,bu4-lai2-er3-gang3,ns
變動,1761,bian4-dong4,vn
八宿縣,2,ba1-su4-xian4,ns
北威州,3,bei3-wei1-zhou1,ns
博川區,3,bo2-chuan1-qu1,ns
保持一致,3,bao3-chi2-yi2-zhi4,n
北倉,16,bei3-cang1,ns
白話,127,bai2-hua4,n
伴我飛,3,ban4-wo3-fei1,n
幫湊,3,bang1-cou4,v
辦案,136,ban4-an4,n
病家,18,bing4-jia1,n
表達思想,3,biao3-da2-si1-xiang3,n
變化無窮,36,bian4-hua4-wu2-qiong2,l
鼻青額腫,3,bi2-qing1-e2-zhong3,n
白龍堆,2,bai2-long2-dui1,nr
趵突,3,bo1-tu1,n
保險單,37,bao3-xian3-dan1,n
孢粉學,10,bao1-fen3-xue2,n
八寶飯,4,ba1-bao3-fan4,n
巴尼帕,3,ba1-ni2-pa4,nr
冰肌,3,bing1-ji1,n
北青報,3,bei3-qing1-bao4,nt
北一,3,bei3-yi1,t
八八六十四隊,2,ba1-ba1-liu4-shi2-si4-dui4,m
幫你忙,3,bang1-ni3-mang2,l
拌肥,3,ban4-fei2,v
逼仄,14,bi1-ze4,z
半上半下,3,ban4-shang4-ban4-xia4,t
卞文蓮,4,bian4-wen2-lian2,nr
巴柏恩,30,ba1-bai3-en1,nr
百十,179,bai3-shi2,m
邊覆蓋,3,bian1-fu4-gai4,n
北達科他州,8,bei3-da2-ke1-ta1-zhou1,ns
敝綈惡粟,3,bi4-ti2-e4-su4,nr
閉門羹,27,bi4-men2-geng1,i
變壓器,240,bian4-ya1-qi4,n
彼得大帝,78,bi3-de2-da4-di4,nrt
把玩無厭,3,ba3-wan2-wu2-yan4,i
編輯者,1061,bian1-ji2-zhe3,n
邊寇,2,bian1-kou4,n
丙胺,3,bing3-an4,nz
白金漢,8,bai2-jin1-han4,nr
不遲,3,bu4-chi2,d
不蹬大雅,3,bu4-deng1-da4-ya3,nr
伯羅奔尼撒,162,bo2-luo2-ben1-ni2-sa1,ns
刨工,3,bao4-gong1,n
倍頻程,3,bei4-pin2-cheng2,n
扒山廊,3,ba1-shan1-lang2,n
渤澥桑田,3,bo2-xie4-sang1-tian2,ns
病理學,110,bing4-li3-xue2,n
搬來搬去,3,ban1-lai2-ban1-qu4,i
病案,9,bing4-an4,n
北京服裝,3,bei3-jing1-fu2-zhuang1,nz
白玉雕,8,bai2-yu4-diao1,nr
編上去,3,bian1-shang3-qu4,v
布爾值,3,bu4-er3-zhi2,nr
不遠萬裡,22,bu4-yuan3-wan4-li3,i
擺出來,3,bai3-chu1-lai2,v
辦得好,3,ban4-de2-hao3,v
北新橋,11,bei3-xin1-qiao2,ns
伯希和,14,bo2-xi1-he2,nr
不致於,194,bu4-zhi4-yu2,v
包攬,177,bao1-lan3,v
巴赫切,2,ba1-he4-qie4,nr
比才,16,bi3-cai2,d
不一會兒,229,bu4-yi1-hui4-er2,m
薄一波,58,bao2-yi1-bo1,nr
必經,197,bi4-jing1,d
鈑,46,ban3,g
布努艾爾,11,bu4-nu3-ai4-er3,nr
不凡,348,bu4-fan2,d
巴不得,249,ba1-bu4-de2,l
北魏行,5,bei3-wei4-xing2,nr
寶積賓,4,bao3-ji1-bin1,nr
芭蕉,139,ba1-jiao1,n
鞭刑,3,bian1-xing2,n
白虎殿,3,bai2-hu3-dian4,nr
拜揖,3,bai4-yi1,v
白玉圭,12,bai2-yu4-gui1,nr
北寨,16,bei3-zhai4,ns
巴巴劫劫,3,ba1-ba1-jie2-jie2,nr
貝斯,8,bei4-si1,nr
貝爾特,4,bei4-er3-te4,nr
包石櫟,3,bao1-shi2-li4,nr
白頭不終,3,bai2-tou2-bu4-zhong1,i
北海市,28,bei3-hai3-shi4,ns
擺在面前,3,bai3-zai4-mian4-qian2,l
暴洪,3,bao4-hong2,nr
比紹,36,bi3-shao4,v
不遠萬里,22,bu4-yuan3-wan4-li3,i
薄壁組織,3,bao2-bi4-zu3-zhi1,n
百老,3,bai3-lao3,n
辯駁,85,bian4-bo2,v
不純,3,bu4-chun2,a
波洛夫人,2,bo1-luo4-fu1-ren2,nrt
白蘇,4,bai2-su1,ns
不見森林,2,bu4-jian4-sen1-lin2,i
搬下來,3,ban1-xia4-lai2,v
波浪式,18,bo1-lang4-shi4,nz
邊界檢測,3,bian1-jie4-jian3-ce4,nr
柏建鎖,3,bai3-jian4-suo3,nr
斑斕,126,ban1-lan2,z
比肩接踵,3,bi3-jian1-jie1-zhong3,i
白土精製,3,bai2-tu3-jing1-zhi4,n
別支,3,bie2-zhi1,n
不遑暇食,3,bu4-huang2-xia2-shi2,l
八風,3,ba1-feng1,n
布多夫,2,bu4-duo1-fu1,nrt
抱怨雪恥,3,bao4-yuan4-xue3-chi3,i
布拉德利,4,bu4-la1-de2-li4,nrt
不合規格,3,bu4-he2-gui1-ge2,l
百聞不如一見,9,bai3-wen2-bu4-ru2-yi1-jian4,i
玻璃碳,3,bo1-li-tan4,n
巴維克,3,ba1-wei2-ke4,nr
百毒不侵,3,bai3-du2-bu4-qin1,l
本黨,3,ben3-dang3,r
兵庫,9,bing1-ku4,n
保存起來,3,bao3-cun2-qi3-lai2,l
不亦善夫,3,bu4-yi-shan4-fu1,i
包特菌屬,3,bao1-te4-jun1-shu3,n
不忍心,3,bu4-ren3-xin1,l
比奇省,3,bi3-qi2-sheng3,nr
標準緯線,3,biao1-zhun3-wei3-xian4,n
百家衣,2,bai3-jia1-yi1,n
鞭不及腹,3,bian1-bu4-ji2-fu4,i
百般無奈,12,bai3-ban1-wu2-nai4,i
貝殼狀,17,bei4-ke2-zhuang4,n
駁回,107,bo2-hui2,v
布勒尼,2,bu4-lei1-ni2,nr
巴迪約,2,ba1-di2-yue1,ns
百餘家,15,bai3-yu2-jia1,m
布羅克豪,3,bu4-luo2-ke4-hao2,nr
避免出現,3,bi4-mian3-chu1-xian4,v
飽以老拳,3,bao3-yi3-lao3-quan2,i
比物此志,3,bi3-wu4-ci3-zhi4,l
白濱,6,bai2-bin1,ns
包工包料,3,bao1-gong1-bao1-liao4,n
白茅,14,bai2-mao2,nr
迸射,20,beng4-she4,v
蔽明塞聰,3,bi4-ming2-sai1-cong1,v
北京大學黨委,3,bei3-jing1-da4-xue2-dang3-wei3,nt
丙午,7,bing3-wu3,m
北崗,6,bei3-gang3,ns
保安團,73,bao3-an1-tuan2,n
布恩坎普,10,bu4-en1-kan3-pu3,nrt
弊病,159,bi4-bing4,n
比較認知,3,bi3-jiao4-ren4-zhi1,l
菠蘿油,3,bo1-luo2-you2,n
貝氏莫,2,bei4-shi4-mo4,nr
伯克爾,13,bo2-ke4-er3,nr
八格,3,ba1-ge2,n
布蘭塔斯,2,bu4-lan2-ta3-si1,nrt
比濃粘度,3,bi3-nong2-nian2-du4,n
避影斂跡,3,bi4-ying3-lian3-ji1,v
百分之三左右,3,bai3-fen1-zhi1-san1-zuo3-you4,m
巴彥淖,3,ba1-yan4-nao4,nr
齙牙,4,bao1-ya2,n
不定冠詞,3,bu4-ding4-guan1-ci2,i
鼻子尖,3,bi2-zi-jian1,n
半通道,3,ban4-tong1-dao4,n
編歌,3,bian1-ge1,n
白衣戰士,6,bai2-yi1-zhan4-shi4,n
比格,8,bi3-ge2,n
八百三十畝,2,ba1-bai3-san1-shi2-mu3,m
擺排場,3,bai3-pai2-chang3,l
白吃,67,bai2-chi1,nr
霸氣,66,ba4-qi4,n
伯顏任,2,bo2-yan2-ren4,nr
波成東,2,bo1-cheng2-dong1,nr
丙線,3,bing3-xian4,n
八發,4,ba1-fa1,j
博愛醫院,3,bo2-ai4-yi1-yuan4,nt
濱湖,54,bin1-hu2,ns
博羅,16,bo2-luo2,nr
不敢問津,20,bu4-gan3-wen4-jin1,l
板式,97,ban3-shi4,n
不刊之典,3,bu4-kan1-zhi1-dian3,n
白友善,2,bai2-you3-shan4,nr
百年大業,3,bai3-nian2-da4-ye4,l
閉門卻軌,3,bi4-men2-que4-gui3,i
秉鈞持軸,3,bing3-jun1-chi2-zhou2,i
伴唱版,3,ban4-chang4-ban3,n
不透光,3,bu4-tou4-guang1,n
本旨,3,ben3-zhi3,n
曝光欄,3,bao4-guang1-lan2,n
辦稿,3,ban4-gao3,n
病貓,3,bing4-mao1,n
伯南布哥州,2,bo2-nan2-bu4-ge1-zhou1,ns
罷工,1321,ba4-gong1,v
白尾鹿,3,bai2-wei3-lu4,nr
背褡子,3,bei4-da1-zi,n
補給品,15,bu3-gei3-pin3,n
貝色麻,3,bei4-se4-ma2,nr
布萊德,4,bu4-lai2-de2,nr
背叛者,12,bei4-pan4-zhe3,n
彪形,2,biao1-xing2,b
豹紋,3,bao4-wen2,n
崩,526,beng1,v
不替,3,bu4-ti4,v
別無其他,3,bie2-wu2-qi2-ta1,l
不好,5027,bu4-hao3,d
布宜諾斯艾利斯,135,bu4-yi2-nuo4-si1-ai4-li4-si1,ns
不誠實,3,bu4-cheng2-shi2,i
冰分凝,3,bing1-fen1-ning2,nr
並聯式,3,bing4-lian2-shi4,l
包羅萬象,47,bao1-luo2-wan4-xiang4,nr
拔鍋卷席,3,ba2-guo1-juan3-xi2,i
被治者,16,bei4-zhi4-zhe3,n
八十五歲,12,ba1-shi2-wu3-sui4,m
冰棒,5,bing1-bang4,n
冰山結構,3,bing1-shan1-jie2-gou4,n
迸淚,3,beng4-lei4,v
百餘件,6,bai3-yu2-jian4,m
報刊,776,bao4-kan1,n
北京出版社,4,bei3-jing1-chu1-ban3-she4,nt
必然規律,3,bi4-ran2-gui1-lv4,l
不久程,2,bu4-jiu3-cheng2,l
變造出,3,bian4-zao4-chu1,n
播報,33,bo1-bao4,v
避讀,3,bi4-du2,v
波羅維,4,bo1-luo2-wei2,nr
貝塔,11,bei4-ta3,nrt
布時明,2,bu4-shi2-ming2,nr
編程,303,bian1-cheng2,n
板銼,3,ban3-cuo4,n
八疊,3,ba1-die2,m
冰成,3,bing1-cheng2,v
撥雲撩雨,3,bo1-yun2-liao1-yu3,vn
比較穩定,3,bi3-jiao4-wen3-ding4,n
比約克,3,bi3-yue1-ke4,nr
棒瘡,11,bang4-chuang1,n
包吃包穿,3,bao1-chi1-bao1-chuan1,i
白門樓,6,bai2-men2-lou2,nr
部獎,3,bu4-jiang3,n
包羅宏,2,bao1-luo2-hong2,nr
比拉爾,5,bi3-la1-er3,nrt
胞質定位,3,bao1-zhi4-ding4-wei4,n
白玉堂,2,bai2-yu4-tang2,nr
表面波,24,biao3-mian4-bo1,n
變粗,3,bian4-cu1,n
巴彥塔拉,2,ba1-yan4-ta3-la1,ns
巴拉那,32,ba1-la1-na4,ns
不盡合理,11,bu4-jin3-he2-li3,l
班啟奏,6,ban1-qi3-zou4,nr
鮑叔牙,7,bao4-shu1-ya2,nr
半毫,2,ban4-hao2,m
白殭蠶,3,bai2-jiang1-can2,nr
布韋群島,3,bu4-wei2-qun2-dao3,ns
鑌鐵,67,bin1-tie3,n
併網發電,9,bing4-wang3-fa1-dian4,l
步向前,2,bu4-xiang4-qian2,nr
北三環,141,bei3-san1-huan2,ns
冰解凍釋,3,bing1-jie3-dong4-shi4,n
傍觀冷眼,3,bang4-guan1-leng3-yan3,i
變甜,3,bian4-tian2,n
不足介意,3,bu4-zu2-jie4-yi4,i
冰壺,22,bing1-hu2,n
拌合,4,ban4-he2,v
保險期,5,bao3-xian3-qi1,n
髕,34,bin4,n
綁起來,3,bang3-qi3-lai2,v
賓士,3,bin1-shi4,n
布哈林,26,bu4-ha1-lin2,nr
本週一,54,ben3-zhou1-yi1,n
巴斯蒂,3,ba1-si1-di4,nr
避匿,3,bi4-ni4,v
苯苯,3,ben3-ben3,nz
避而不談,23,bi4-er2-bu4-tan2,i
布呂赫,2,bu4-lv3-he4,nr
不講方法,3,bu4-jiang3-fang1-fa3,l
布呂恩,5,bu4-lv3-en1,nr
被囊動物,3,bei4-nang2-dong4-wu4,n
布科維納,3,bu4-ke1-wei2-na4,nrt
白線,9,bai2-xian4,n
筆尖,65,bi3-jian1,n
薄刃斧,2,bao2-ren4-fu3,nr
不復存在,195,bu4-fu4-cun2-zai4,l
表姊,3,biao3-zi3,n
筆飽墨酣,3,bi3-bao3-mo4-han1,i
半英里,2,ban4-ying1-li3,m
幫你頂,3,bang1-ni3-ding3,l
避難所,39,bi4-nan2-suo3,i
駁運,8,bo2-yun4,v
卞玉京,2,bian4-yu4-jing1,nr
本地用戶,3,ben3-di4-yong4-hu4,n
不交,3,bu4-jiao1,v
波薩里,2,bo1-sa4-li3,ns
白翳,3,bai2-yi4,nr
百餘萬口,3,bai3-yu2-wan4-kou3,m
百分之六七,2,bai3-fen1-zhi1-liu4-qi1,m
波斯邸,3,bo1-si1-di3,nr
保安服,3,bao3-an1-fu2,n
胞,450,bao1,n
比吉河,6,bi3-ji2-he2,nr
百業凋敝,3,bai3-ye4-diao1-bi4,i
不嫌,3,bu4-xian2,v
包車費,3,bao1-che1-fei4,n
不料,1560,bu4-liao4,n
保德縣,2,bao3-de2-xian4,ns
保質保量,10,bao3-zhi4-bao3-liang4,n
本質論,7,ben3-zhi4-lun4,n
勃,420,bo2,nz
八十一隻,17,ba1-shi2-yi1-zhi1,m
不理,707,bu4-li3,v
別種,3,bie2-zhong3,r
阪垣徵,2,ban3-yuan2-zheng1,nr
病人,3916,bing4-ren2,n
八萬三千,2,ba1-wan4-san1-qian1,m
筆食瓢飲,3,bi3-shi2-piao2-yin3,l
笨鳥先飛,5,ben4-niao3-xian1-fei1,i
白日上升,3,bai2-ri4-shang4-sheng1,nr
斑馬線,2,ban1-ma3-xian4,n
百年戰爭,3,bai3-nian2-zhan4-zheng1,nz
波躍浪,2,bo1-yue4-lang4,nz
變味,28,bian4-wei4,n
搬兵,11,ban1-bing1,v
扁平苔蘚,3,bian3-ping2-tai2-xian3,n
本質屬性,3,ben3-zhi4-shu3-xing4,n
柏灌叢,2,bai3-guan4-cong2,nr
北涼南,7,bei3-liang2-nan2,ns
罷教,2,ba4-jiao4,v
病毒軟件,3,bing4-du2-ruan3-jian4,n
畢業生,3323,bi4-ye4-sheng1,n
貝爾法斯特,29,bei4-er3-fa3-si1-te4,nrt
部屬工作,3,bu4-shu3-gong1-zuo4,n
頒佈法律,3,ban1-bu4-fa3-lv4,n
巴拉松,3,ba1-la1-song1,nr
並邀,3,bing4-yao1,v
八百一十萬元,2,ba1-bai3-yi1-shi2-wan4-yuan2,m
編讀,3,bian1-du2,v
板斧,66,ban3-fu3,n
摒出,3,bing3-chu1,v
表皮菌素,3,biao3-pi2-jun1-su4,n
巴爾通,3,ba1-er3-tong1,nr
不嚴,127,bu4-yan2,a
不出去玩,3,bu4-chu1-qu4-wan2,n
表語,16,biao3-yu3,v
灞橋,3,ba4-qiao2,ns
勃然大怒,150,bo2-ran2-da4-nu4,i
敗因,7,bai4-yin1,n
巴蓬案,3,ba1-peng2-an4,nr
白費心機,3,bai2-fei4-xin1-ji1,n
北元兵,2,bei3-yuan2-bing1,nr
煲機,3,bao1-ji1,n
白袷藍衫,3,bai2-jia2-lan2-shan1,nr
半多,3,ban4-duo1,m
比肩而鄰,3,bi3-jian1-er2-lin2,l
表同情,3,biao3-tong2-qing2,n
步足,3,bu4-zu2,v
表達形式,3,biao3-da2-xing2-shi4,l
不能移去,3,bu4-neng2-yi2-qu4,i
把舵,18,ba3-duo4,v
白白浪費,3,bai2-bai2-lang4-fei4,n
板芯片組,5,ban3-xin1-pian4-zu3,n
白蝴蝶,2,bai2-hu2-die2,nr
癟陷,3,bie3-xian4,n
百分之十五,13,bai3-fen1-zhi1-shi2-wu3,m
鞭,1933,bian1,n
便民卡,3,bian4-min2-ka3,n
別怕,3,bie2-pa4,c
別來無恙,46,bie2-lai2-wu2-yang4,i
便是,6978,bian4-shi4,v
編創,8,bian1-chuang4,n
扒開,93,ba1-kai1,v
不厭,53,bu4-yan4,v
半群,2,ban4-qun2,m
表舅,8,biao3-jiu4,n
白軍,39,bai2-jun1,nr
杯觥交錯,3,bei1-gong1-jiao1-cuo4,v
貝努利,4,bei4-nu3-li4,nr
白條,37,bai2-tiao2,n
伯禹夏,2,bo2-yu3-xia4,nr
包蘭線,2,bao1-lan2-xian4,nz
白弔謊,2,bai2-diao4-huang3,nr
半鬥,2,ban4-dou4,m
臂章,35,bi4-zhang1,n
貝德爾,2,bei4-de2-er3,nr
巴達律,16,ba1-da2-lv4,nr
八門,58,ba1-men2,n
波光瀲灩,9,bo1-guang1-lian4-yan4,l
變電,35,bian4-dian4,vn
八萬四千,4,ba1-wan4-si4-qian1,m
悲訴,3,bei1-su4,v
薄胎,5,bao2-tai1,n
辨認出,3,bian4-ren4-chu1,v
博士學位,3,bo2-shi4-xue2-wei4,n
博鬥,3,bo2-dou4,nr
比色,28,bi3-se4,n
編起,3,bian1-qi3,v
貝寧共和國,10,bei4-ning2-gong4-he2-guo2,ns
兵多者敗,3,bing1-duo1-zhe3-bai4,l
變去,3,bian4-qu4,v
布颿無恙,3,bu4-fan1-wu2-yang4,n
包藏,49,bao1-cang2,v
半山區,13,ban4-shan1-qu1,ns
不得已而為之,50,bu4-de2-yi3-er2-wei4-zhi1,i
巴列霍,2,ba1-lie4-huo4,nr
搬得,3,ban1-de2,v
被髮纓冠,3,bei4-fa4-ying1-guan1,n
伯雨師,2,bo2-yu3-shi1,nr
遍,2147,bian4,v
不負責任,3,bu4-fu4-ze2-ren4,l
八卦刀,62,ba1-gua4-dao1,n
保持良好,6,bao3-chi2-liang2-hao3,n
丙等,3,bing3-deng3,m
兵力,2452,bing1-li4,n
北陵,8,bei3-ling2,ns
棒,2439,bang4,zg
布機,17,bu4-ji1,n
不畏艱難,3,bu4-wei4-jian1-nan2,i
八大處,13,ba1-da4-chu4,m
波音公司,182,bo1-yin1-gong1-si1,nt
便函,3,bian4-han2,v
布依語,5,bu4-yi1-yu3,nr
白沙鎮,15,bai2-sha1-zhen4,nr
備用輪胎,3,bei4-yong4-lun2-tai1,n
堡寨,12,bao3-zhai4,n
北京狗,3,bei3-jing1-gou3,nr
百分點,720,bai3-fen1-dian3,m
北京犬,3,bei3-jing1-quan3,nr
脖頸子,3,bo2-jing3-zi,n
百分之四十,19,bai3-fen1-zhi1-si4-shi2,m
表示遺憾,3,biao3-shi4-yi2-han4,n
北越軍,3,bei3-yue4-jun1,nr
不可觸摸,3,bu4-ke3-chu4-mo1,i
鰾膠,3,biao4-jiao1,n
白羅衫,2,bai2-luo2-shan1,nr
八九成,27,ba1-jiu3-cheng2,m
巴克斯,12,ba1-ke4-si1,nr
變相加價,3,bian4-xiang1-jia1-jia4,n
巴納貝,2,ba1-na4-bei4,nr
病媒體,3,bing4-mei2-ti3,n
貝茨,3,bei4-ci2,nrt
不治,3,bu4-zhi4,v
本特,20,ben3-te4,nrt
畢師鐸,7,bi4-shi1-duo2,nr
篳,4,bi4,n
報復性,39,bao4-fu4-xing4,n
頒賞,3,ban1-shang3,v
不見,2257,bu4-jian4,v
本篇,23,ben3-pian1,r
班費,3,ban1-fei4,n
布萊希,39,bu4-lai2-xi1,nr
不畏強敵,3,bu4-wei4-qiang2-di2,i
白金,117,bai2-jin1,n
伯克利,37,bo2-ke4-li4,nr
卑溼,3,bei1-shi1,a
別必雄,256,bie2-bi4-xiong2,nr
本惑,3,ben3-huo4,v
芭子,3,ba1-zi,n
波幅,89,bo1-fu2,n
半日頭,4,ban4-ri4-tou2,m
布朗克,7,bu4-lang3-ke4,nr
冰洲石,26,bing1-zhou1-shi2,n
擺酒席,3,bai3-jiu3-xi2,n
薜,55,bi4,nr
伴侶蛋白,3,ban4-lv3-dan4-bai2,n
白羊山,4,bai2-yang2-shan1,nr
逼真性,3,bi1-zhen1-xing4,l
波阿斯,5,bo1-a1-si1,nr
博古斯瓦,2,bo2-gu3-si1-wa3,nrt
比寶柱,2,bi3-bao3-zhu4,nr
北涼主,3,bei3-liang2-zhu3,nr
苞米,8,bao1-mi3,n
步步通,3,bu4-bu4-tong1,nz
被採訪人,2,bei4-cai3-fang3-ren2,n
寶山空回,3,bao3-shan1-kong1-hui2,nr
不乏先例,3,bu4-fa2-xian1-li4,i
不知死活,37,bu4-zhi1-si3-huo2,i
標新競異,3,biao1-xin1-jing4-yi4,l
北平市,149,bei3-ping2-shi4,ns
步履維艱,24,bu4-lv3-wei2-jian1,l
百回,4,bai3-hui2,m
不知痛癢,3,bu4-zhi1-tong4-yang3,i
暴風疾雨,3,bao4-feng1-ji2-yu3,i
丙丁,11,bing3-ding1,nz
比京,3,bi3-jing1,ns
伯陳永,3,bo2-chen2-yong3,nr
嶓,4,bo1,zg
邊地,3,bian1-de,s
保全公司,3,bao3-quan2-gong1-si1,n
補修,6,bu3-xiu1,vn
伯勒達,3,bo2-lei1-da2,nr
報復陷害,3,bao4-fu4-xian4-hai4,i
板橋,63,ban3-qiao2,n
本本水源,3,ben3-ben3-shui3-yuan2,n
報刊書籍,3,bao4-kan1-shu1-ji2,n
八景,52,ba1-jing3,n
巴赫蒂,10,ba1-he4-di4,nr
不仁,3,bu4-ren2,v
包頭市,45,bao1-tou2-shi4,ns
兵甲,3,bing1-jia3,n
傍系,3,bang4-xi4,i
貶官,3,bian3-guan1,v
編纂會,12,bian1-zuan3-hui4,n
半塊,32,ban4-kuai4,m
不留情,3,bu4-liu2-qing2,n
保拉,3,bao3-la1,nrt
別弟篤,2,bie2-di4-du3,nr
布珠爾,2,bu4-zhu1-er3,nr
彆扭,270,bie4-niu3,a
布羅卡,3,bu4-luo2-ka3,nr
畢家塘,256,bi4-jia1-tang2,nr
琫,10,beng3,zg
不揍,3,bu4-zou4,v
不滅定律,3,bu4-mie4-ding4-lv4,n
畢達哥,4,bi4-da2-ge1,nr
百餘次,4,bai3-yu2-ci4,m
布賴,9,bu4-lai4,v
別樹一旗,3,bie2-shu4-yi1-qi2,nr
拌勻,24,ban4-yun2,v
芭蕾舞鞋,3,ba1-lei3-wu3-xie2,n
保安,478,bao3-an1,nz
半輪,11,ban4-lun2,m
不行,3515,bu4-xing2,v
布加迪,3,bu4-jia1-di2,nr
剝皮機,2,bo1-pi2-ji1,n
班公湖,8,ban1-gong1-hu2,nr
併力,121,bing4-li4,d
抱玉握珠,3,bao4-yu4-wo4-zhu1,n
鼻中膈,2,bi2-zhong1-ge2,n
白紙黑字,37,bai2-zhi3-hei1-zi4,nz
不克,3,bu4-ke4,m
背城借一,2,bei4-cheng2-jie4-yi1,n
邊塵不驚,3,bian1-chen2-bu4-jing1,nr
白底,37,bai2-di3,t
貝希特,5,bei4-xi1-te4,nr
不顯,3,bu4-xian3,a
半盒,10,ban4-he2,m
博力,3,bo2-li4,n
波列西,3,bo1-lie4-xi1,ns
標準設計,2,biao1-zhun3-she4-ji4,n
辦公區,22,ban4-gong1-qu1,n
不久周,7,bu4-jiu3-zhou1,t
不曉,3,bu4-xiao3,v
丙卯,3,bing3-mao3,m
剝膚之痛,3,bo1-fu1-zhi1-tong4,n
敗績失據,3,bai4-ji1-shi1-ju4,n
白髮,423,bai2-fa4,nr
柏培拉,4,bai3-pei2-la1,nr
巴洛特,3,ba1-luo4-te4,nrt
布爾什維,3,bu4-er3-shen2-wei2,nrt
半甲,3,ban4-jia3,b
北京大學中國經濟研究中心,5,bei3-jing1-da4-xue2-zhong1-guo2-jing1-ji4-yan2-jiu1-zhong1-xin1,nt
版規,3,ban3-gui1,n
班張迪,10,ban1-zhang1-di2,nr
北園春,3,bei3-yuan2-chun1,ns
半彎,3,ban4-wan1,n
白蘭瓜,17,bai2-lan2-gua1,nr
貝義淵,2,bei4-yi4-yuan1,nr
壩址,45,ba4-zhi3,n
白煙噴,2,bai2-yan1-pen1,nr
本戶,3,ben3-hu4,n
不相稱,3,bu4-xiang1-cheng1,n
百里酚,3,bai3-li3-fen1,nz
幫廚女工,3,bang1-chu2-nv3-gong1,v
邊帥,5,bian1-shuai4,n
變亮,3,bian4-liang4,v
保險業務,3,bao3-xian3-ye4-wu4,n
百無所成,3,bai3-wu2-suo3-cheng2,i
薄薄的,198,bao2-bao2-de,z
變得寬容,3,bian4-de2-kuan1-rong2,l
彼爾金特,3,bi3-er3-jin1-te4,nrt
避著,3,bi4-zhe,v
倍頻,3,bei4-pin2,n
箯,161,bian1,zg
半璧江山,3,ban4-bi4-jiang1-shan1,i
八五規劃,3,ba1-wu3-gui1-hua4,l
波濤,227,bo1-tao1,nr
標記分子,3,biao1-ji4-fen4-zi3,n
併,92,bing4,zg
勃朗特,23,bo2-lang3-te4,nrt
白景富,2,bai2-jing3-fu4,nr
八閩,8,ba1-min3,j
步雲山,4,bu4-yun2-shan1,nr
白率兵,2,bai2-lv4-bing1,nr
編導家,3,bian1-dao3-jia1,n
不期而會,3,bu4-qi1-er2-hui4,l
半截刀,3,ban4-jie2-dao1,m
八日晚上,3,ba1-ri4-wan3-shang4,l
辨物居方,3,bian4-wu4-ju1-fang1,n
丙申,5,bing3-shen1,nz
博關經典,3,bo2-guan1-jing1-dian3,n
比荷,3,bi3-he2,n
版間,3,ban3-jian1,n
白金版,3,bai2-jin1-ban3,n
表演臺,4,biao3-yan3-tai2,n
