chinese,frequency,pinyin,posseg
勞考晉,3,lao2-kao3-jin4,nr
累西腓,7,lei4-xi1-fei2,ns
劉夢雲,2,liu2-meng4-yun2,nr
樑封季,2,liang2-feng1-ji4,nr
輪姦,13,lun2-jian1,n
龍床,3,long2-chuang2,nz
鹿谷鄉,2,lu4-gu3-xiang1,nr
陸軍航空兵,60,lu4-jun1-hang2-kong1-bing1,nt
老人頭,3,lao3-ren2-tou2,n
牢房,311,lao2-fang2,n
陵霄,3,ling2-xiao1,n
羅德曼,10,luo2-de2-man4,nr
涼開水,23,liang2-kai1-shui3,ns
冷葷,7,leng3-hun1,v
療瘡剜肉,3,liao2-chuang1-wan1-rou4,v
卵質,3,luan3-zhi4,n
翎子,32,ling2-zi,n
聯運會,3,lian2-yun4-hui4,j
呂梁市,3,lv3-liang2-shi4,ns
勞師遠,3,lao2-shi1-yuan3,nr
盧水胡,13,lu2-shui3-hu2,nr
亂堆,3,luan4-dui1,n
拉莫斯,93,la1-mo4-si1,nrt
冷水域,2,leng3-shui3-yu4,n
蘭斯凱,7,lan2-si1-kai3,nr
愣神,27,leng4-shen2,v
陸家,16,lu4-jia1,n
力偶,29,li4-ou3,n
六百多年,6,liu4-bai3-duo1-nian2,m
李蘢怡,3,li3-long2-yi2,nr
拉莫夫,2,la1-mo4-fu1,nrt
呂第亞,48,lv3-di4-ya4,nr
厲先生,2,li4-xian1-sheng1,nr
綠豆沙,3,lv4-dou4-sha1,nr
劉國傑,3,liu2-guo2-jie2,nr
李方敬,2,li3-fang1-jing4,nr
藍狐,2,lan2-hu2,nz
盧濟塔,3,lu2-ji4-ta3,nr
老範,60,lao3-fan4,n
寥廓,14,liao2-kuo4,z
拉萬蒂,2,la1-wan4-di4,nr
羅雷爾,5,luo2-lei2-er3,nr
老街,45,lao3-jie1,n
龍跳虎伏,3,long2-tiao4-hu3-fu2,i
林欣禾,4,lin2-xin1-he2,nr
闌珊處,7,lan2-shan1-chu4,n
劉貴芳,16,liu2-gui4-fang1,nr
六七百米,2,liu4-qi1-bai3-mi3,m
聊聊吧,3,liao2-liao2-ba,n
離譜,51,li2-pu3,n
論據不足,3,lun4-ju4-bu4-zu2,i
羅多斯,3,luo2-duo1-si1,nr
雷正妻,3,lei2-zheng4-qi1,nr
令人作嘔,25,ling4-ren2-zuo4-ou3,i
呂純陽,5,lv3-chun2-yang2,nr
擂臺,215,lei2-tai2,v
連音符,3,lian2-yin1-fu2,nr
連呼上當,3,lian2-hu1-shang4-dang1,l
練到,3,lian4-dao4,v
盧之超,2,lu2-zhi1-chao1,nr
林路,2,lin2-lu4,n
連翹,32,lian2-qiao4,nr
類化,3,lei4-hua4,v
李國英,3,li3-guo2-ying1,nr
臨去秋波,3,lin2-qu4-qiu1-bo1,i
柳江縣,4,liu3-jiang1-xian4,ns
李金培,2,li3-jin1-pei2,nr
流刺網,3,liu2-ci4-wang3,n
蓮肉,262,lian2-rou4,n
鱗波,3,lin2-bo1,n
李克純,3,li3-ke4-chun2,nr
老營盤,3,lao3-ying2-pan2,n
拉昇,3,la1-sheng1,v
流水朝宗,3,liu2-shui3-chao2-zong1,i
兩陣,81,liang3-zhen4,m
李廷棟,2,li3-ting2-dong4,nr
領異標新,3,ling3-yi4-biao1-xin1,l
兩抵,3,liang3-di3,b
劉玉玲,2,liu2-yu4-ling2,nr
羅蒙諾,32,luo2-meng2-nuo4,nr
理想信念,3,li3-xiang3-xin4-nian4,n
老家兒,6,lao3-jia1-er2,nr
娽,2,lu4,zg
林韋辰,3,lin2-wei2-chen2,nr
良辰美景,26,liang2-chen2-mei3-jing3,i
藍青官話,3,lan2-qing1-guan1-hua4,nr
雷西亞,3,lei2-xi1-ya4,nr
賴床,3,lai4-chuang2,v
領域建模,3,ling3-yu4-jian4-mo2,n
勞力士,25,lao2-li4-shi4,n
洛神微,2,luo4-shen2-wei1,nr
料量,3,liao4-liang4,v
呂布見,3,lv3-bu4-jian4,nr
離子計,3,li2-zi-ji4,v
利阿斯,4,li4-a1-si1,nr
連志摩,2,lian2-zhi4-mo2,nr
六胎,2,liu4-tai1,m
利潤留成,3,li4-run4-liu2-cheng2,nr
麗質天姿,3,li4-zhi4-tian1-zi1,nr
淚人兒,13,lei4-ren2-er2,n
鱧,11,li3,g
黎沸揮,3,li2-fei4-hui1,nr
卵形,184,luan3-xing2,n
李國豪,43,li3-guo2-hao2,nr
連接線,10,lian2-jie1-xian4,l
鑭系元素,15,lan4-xi4-yuan2-su4,n
利辛,3,li4-xin1,nr
李瑞英,6,li3-rui4-ying1,nr
愣怔,52,leng4-zheng1,v
兩千塊,10,liang3-qian1-kuai4,m
錄製,162,lu4-zhi4,v
令狐沖學,3,ling2-hu2-chong1-xue2,i
流電,3,liu2-dian4,vn
流血流汗,3,liu2-xue4-liu2-han4,l
兩天晒網,12,liang3-tian1-shai4-wang3,i
李樹德,22,li3-shu4-de2,nr
駱清在,2,luo4-qing1-zai4,nr
祿寺卿,8,lu4-si4-qing1,nr
蘆淞區,3,lu2-song1-qu1,nr
旅遊熱線,3,lv3-you2-re4-xian4,n
拉諾維,2,la1-nuo4-wei2,nr
老來無伴,3,lao3-lai2-wu2-ban4,n
量筒,22,liang2-tong3,n
李成樑,147,li3-cheng2-liang2,nr
來好息師,3,lai2-hao3-xi1-shi1,n
連若曦,2,lian2-ruo4-xi1,nr
旅鼠,3,lv3-shu3,n
厱,4,lan2,zg
郎大將,2,lang2-da4-jiang1,nr
倫理觀,13,lun2-li3-guan1,n
裡通外國,13,li3-tong1-wai4-guo2,nt
拉山頭,3,la1-shan1-tou2,ns
劉美詩,4,liu2-mei3-shi1,nr
量體裁衣,10,liang4-ti3-cai2-yi1,n
李鴻藻,7,li3-hong2-zao3,nr
樑曙光轉,2,liang2-shu3-guang1-zhuan3,nr
李冶著,8,li3-ye3-zhe,nr
略稱,9,lve4-cheng1,v
力克斯,3,li4-ke4-si1,nz
練起,3,lian4-qi3,v
領土問題,3,ling3-tu3-wen4-ti2,n
綠樹,80,lv4-shu4,n
龍牙星,3,long2-ya2-xing1,nz
羅馬隊,22,luo2-ma3-dui4,nr
靈媒,3,ling2-mei2,n
攏子,3,long3-zi,v
拉瓦錫,63,la1-wa3-xi1,nr
利六世,11,li4-liu4-shi4,nr
綠林豪客,3,lv4-lin2-hao2-ke4,nr
留言版,3,liu2-yan2-ban3,n
亂哄哄,103,luan4-hong3-hong3,z
林業大學,3,lin2-ye4-da4-xue2,nt
李天揚,2,li3-tian1-yang2,nr
柳笛聲,2,liu3-di2-sheng1,nr
爛貨,3,lan4-huo4,n
兩首,88,liang3-shou3,m
路長傳,2,lu4-zhang3-chuan2,nr
龍騰虎擲,3,long2-teng2-hu3-zhi4,i
禮盒,54,li3-he2,n
林皎明,9,lin2-jiao3-ming2,z
劉崇官,3,liu2-chong2-guan1,nr
遼寧撫順,10,liao2-ning2-fu3-shun4,ns
拉朽摧枯,3,la1-xiu3-cui1-ku1,i
濫伐,22,lan4-fa2,v
零五分,2,ling2-wu3-fen1,m
鉚勁,3,liu3-jin4,v
六十餘萬,6,liu4-shi2-yu2-wan4,m
纜車道,3,lan3-che1-dao4,n
裡坡,3,li3-po1,ns
洛朗,5,luo4-lang3,ns
落套,8,luo4-tao4,a
龍李俊,9,long2-li3-jun4,nr
流化,3,liu2-hua4,vn
勞動工資,3,lao2-dong4-gong1-zi1,l
陵區,306,ling2-qu1,n
輪胎廠,6,lun2-tai1-chang3,n
六鍋,3,liu4-guo1,n
潦潦草草,3,lao3-liao2-cao3-cao3,nz
流動資金,108,liu2-dong4-zi1-jin1,n
李亞傑,2,li3-ya4-jie2,nr
累日經年,3,lei4-ri4-jing1-nian2,l
冷室,3,leng3-shi4,n
老成練達,7,lao3-cheng2-lian4-da2,nr
雷厲風行,92,lei2-li4-feng1-xing2,i
力挽狂瀾,51,li4-wan3-kuang2-lan2,i
柳若菲,54,liu3-ruo4-fei1,nr
輪提,3,lun2-ti2,n
利西泰,2,li4-xi1-tai4,nr
輪崗,17,lun2-gang3,n
林分,3,lin2-fen1,n
旅客席,3,lv3-ke4-xi2,n
椂,544,lu4,zg
罍,13,lei2,zg
料位計,3,liao4-wei4-ji4,n
六壺酒,3,liu4-hu2-jiu3,i
褸,4,lv3,x
兩檔,17,liang3-dang4,m
廖愛玲,5,liao4-ai4-ling2,nr
連花,3,lian2-hua1,n
鏈群,3,lian4-qun2,n
流水落花,2,liu2-shui3-luo4-hua1,n
羅騰堡,2,luo2-teng2-bao3,nr
歷史系,129,li4-shi3-xi4,n
李秀春,11,li3-xiu4-chun1,nr
陸春齡,5,lu4-chun1-ling2,nr
力戰,127,li4-zhan4,nz
凌轢,3,ling2-li4,nr
拉絲機,3,la1-si1-ji1,nr
劉國正,256,liu2-guo2-zheng4,nr
貍奴,3,li2-nu2,nrt
龍多乃旱,3,long2-duo1-nai3-han4,nr
羅波維,3,luo2-bo1-wei2,nr
藍瓦瓦,2,lan2-wa3-wa3,nr
老實,924,lao3-shi2,n
樓子,2,lou2-zi,n
樂厚雙,2,le4-hou4-shuang1,nr
立元,6,li4-yuan2,q
僇,2,lu4,zg
玲月,3,ling2-yue4,i
流過時間,3,liu2-guo4-shi2-jian1,l
羅卡富,2,luo2-ka3-fu4,nr
龍顏鳳姿,3,long2-yan2-feng4-zi1,nr
療效顯著,3,liao2-xiao4-xian3-zhe,n
蘆鹽區,2,lu2-yan2-qu1,n
流體性,3,liu2-ti3-xing4,n
勒,1818,lei1,v
六千五百年,2,liu4-qian1-wu3-bai3-nian2,m
縲絏,3,lei2-xie4,n
羅布爾,2,luo2-bu4-er3,nr
鹵莽,37,lu3-mang3,nz
凌亂不堪,3,ling2-luan4-bu4-kan1,l
樂爾號,6,le4-er3-hao4,nr
來而不往非禮也,23,lai2-er2-bu4-wang3-fei1-li3-ye3,i
李佩成,5,li3-pei4-cheng2,nr
劉建永,28,liu2-jian4-yong3,nr
類風溼病,3,lei4-feng1-shi1-bing4,n
陸志勇,3,lu4-zhi4-yong3,nr
連鍋端,8,lian2-guo1-duan1,n
另一人,3,ling4-yi1-ren2,i
柳大郎,5,liu3-da4-lang2,nr
劉晏之,3,liu2-yan4-zhi1,nr
哩嚕,3,li1-lu3,z
蕾鈴,3,lei3-ling2,n
蘝,3,lian3,zg
利斯基,3,li4-si1-ji1,nr
祿豐,22,lu4-feng1,nr
立木南門,3,li4-mu4-nan2-men2,ns
樑師成,20,liang2-shi1-cheng2,nr
羅郡王,7,luo2-jun4-wang2,nr
萊夫,7,lai2-fu1,nrt
漤,2,lan3,v
旅行裝,3,lv3-xing2-zhuang1,n
勞資糾紛,3,lao2-zi1-jiu1-fen1,z
羅巴切,4,luo2-ba1-qie4,nr
冷峻,122,leng3-jun4,a
漏報,10,lou4-bao4,nz
萊希特,2,lai2-xi1-te4,nrt
裡克斯,3,li3-ke4-si1,nrt
令狐沖舉,4,ling2-hu2-chong1-ju3,i
良工心苦,3,liang2-gong1-xin1-ku3,l
絡,469,luo4,v
遼西,212,liao2-xi1,ns
立陶夫,5,li4-tao2-fu1,nr
兩服,5,liang3-fu2,m
劉於義,8,liu2-yu2-yi4,nr
良田萬頃,3,liang2-tian2-wan4-qing3,l
良莠不一,3,liang2-you3-bu4-yi1,i
利令志惛,3,li4-ling4-zhi4-zao4,nt
兩三百年,7,liang3-san1-bai3-nian2,m
呂太后,6,lv3-tai4-hou4,nr
李三娃,24,li3-san1-wa2,nr
樂宮鍾,2,le4-gong1-zhong1,nr
龍蝦,101,long2-xia1,nr
落英繽紛,11,luo4-ying1-bin1-fen1,i
連枝帶葉,3,lian2-zhi1-dai4-ye4,n
靈隱寺,81,ling2-yin3-si4,nr
羚牛,35,ling2-niu2,n
厲聲叱斥,3,li4-sheng1-chi4-chi4,vn
立陶宛人,10,li4-tao2-wan3-ren2,nr
梁河縣,3,liang2-he2-xian4,ns
亃,88,lin3,zg
領隊證,3,ling3-dui4-zheng4,n
老大夫,26,lao3-da4-fu1,nr
喇叭形,26,la3-ba1-xing2,n
落榜,107,luo4-bang3,v
六腑,47,liu4-fu3,n
令人噴飯,3,ling4-ren2-pen1-fan4,l
樑序昭,2,liang2-xu4-zhao1,nr
履舄交錯,3,lv3-xi4-jiao1-cuo4,v
郎立國,2,lang2-li4-guo2,nr
流行音樂,3,liu2-xing2-yin1-le4,n
拉赫,25,la1-he4,nrt
李力世,62,li3-li4-shi4,nr
陸軍大學,281,lu4-jun1-da4-xue2,nt
李秀明,3,li3-xiu4-ming2,nr
聊以自慰,139,liao2-yi3-zi4-wei4,i
爐體,11,lu2-ti3,n
老運亨通,3,lao3-yun4-heng1-tong1,nr
令狐沖略,2,ling2-hu2-chong1-lve4,i
裡邊兒,10,li3-bian1-er2,nr
劉鳳起,2,liu2-feng4-qi3,nr
亂吼亂叫,3,luan4-hou3-luan4-jiao4,n
滷味,5,lu3-wei4,n
律師袍,3,lv4-shi1-pao2,n
聯陣,3,lian2-zhen4,v
蘭蘭,8,lan2-lan2,ns
流言蜚語,47,liu2-yan2-fei1-yu3,i
劉太行,3,liu2-tai4-xing2,nr
劉備軍,4,liu2-bei4-jun1,nr
氌,2,lu3,x
罱河泥,3,lan3-he2-ni2,v
李忠梅,2,li3-zhong1-mei2,nr
李靖,77,li3-jing4,nr
拉姆森,2,la1-mu3-sen1,nr
李浩天,3,li3-hao4-tian1,nr
樑超然,2,liang2-chao1-ran2,nr
立下,542,li4-xia4,d
籃球場,135,lan2-qiu2-chang3,n
令媛,3,ling4-yuan4,nrt
溜出去,3,liu1-chu1-qu4,i
羅近溪,3,luo2-jin4-xi1,nr
劉吶鷗,2,liu2-na4-ou1,nr
流遍,3,liu2-bian4,v
林棲谷隱,3,lin2-qi1-gu3-yin3,nr
硫堇,3,liu2-jin3,n
浪奇,3,lang4-qi2,a
路段,185,lu4-duan4,n
兩碗,214,liang3-wan3,m
籃委會,3,lan2-wei3-hui4,n
力距,3,li4-ju4,n
老鳥,8,lao3-niao3,n
辣酥酥,3,la4-su1-su1,z
李元霸,3,li3-yuan2-ba4,nr
儷,160,li4,g
龍虎風雲,5,long2-hu3-feng1-yun2,nr
冷圈,3,leng3-quan1,n
老鵰,14,lao3-diao1,n
連站,3,lian2-zhan4,n
列土分茅,3,lie4-tu3-fen1-mao2,i
李騰躍,2,li3-teng2-yue4,nr
爛熳,4,lan4-man4,a
粒重,3,li4-zhong4,n
勒兵,3,le4-bing1,n
鋁絲,3,lv3-si1,n
露天甲板,3,lu4-tian1-jia3-ban3,nz
臨床法,3,lin2-chuang2-fa3,n
勞特爾,2,lao2-te4-er3,nr
樂紹延,4,le4-shao4-yan2,nr
顱,177,lu2,n
聯共,3,lian2-gong4,j
亂石灘,3,luan4-shi2-tan1,n
力疾從公,3,li4-ji2-cong2-gong1,i
蘆笛,7,lu2-di2,nr
拉彼魯茲,16,la1-bi3-lu3-zi1,ns
縲紲,5,lei2-xie4,n
裡層,3,li3-ceng2,f
來因去果,3,lai2-yin1-qu4-guo3,i
厲兵粟馬,3,li4-bing1-su4-ma3,nr
老兩口,127,lao3-liang3-kou3,n
連通分支,3,lian2-tong1-fen1-zhi1,n
聯唱,8,lian2-chang4,v
劉忠錄,2,liu2-zhong1-lu4,nr
力作,109,li4-zuo4,n
龍舉雲興,3,long2-ju3-yun2-xing4,nr
露有,3,lu4-you3,v
老鳳祥,3,lao3-feng4-xiang2,nr
露影藏形,3,lu4-ying3-cang2-xing2,n
拉弗,2,la1-fu2,nrt
旅遊熱,11,lv3-you2-re4,n
龍口市,15,long2-kou3-shi4,ns
六神無主,73,liu4-shen2-wu2-zhu3,i
攔沙壩,3,lan2-sha1-ba4,n
陵水縣,5,ling2-shui3-xian4,ns
拉米羅,3,la1-mi3-luo2,nrt
露華濃,3,lu4-hua2-nong2,nz
楞頭楞腦,2,leng2-tou2-leng2-nao3,n
老小,139,lao3-xiao3,n
李樹文,259,li3-shu4-wen2,nr
領導有方,4,ling3-dao3-you3-fang1,n
路北區,3,lu4-bei3-qu1,ns
李大官人,5,li3-da4-guan1-ren2,nr
冷水,335,leng3-shui3,n
類推法,3,lei4-tui1-fa3,n
黎明晨光,2,li2-ming2-chen2-guang1,nr
禮品設計,3,li3-pin3-she4-ji4,n
劉品言,3,liu2-pin3-yan2,nr
陸啟賢,4,lu4-qi3-xian2,nr
廖閱鵬,3,liao4-yue4-peng2,nr
裡運河,43,li3-yun4-he2,ns
零售網,3,ling2-shou4-wang3,n
留黨查看,3,liu2-dang3-cha2-kan4,l
鹿科鹿,2,lu4-ke1-lu4,nr
羅瓦涅米,2,luo2-wa3-nie4-mi3,nrt
浪漫插曲,3,lang4-man4-cha1-qu3,n
連累,208,lian2-lei4,a
魯戈揮日,3,lu3-ge1-hui1-ri4,nz
雷蒙笑,2,lei2-meng2-xiao4,nr
黎塞留,6,li2-sai1-liu2,nr
魯裡亞,20,lu3-li3-ya4,nr
樂壽堂,59,le4-shou4-tang2,nr
六指兒,5,liu4-zhi3-er2,n
洛斯特,2,luo4-si1-te4,nrt
律政司,5,lv4-zheng4-si1,n
路茶坊,3,lu4-cha2-fang1,nr
劉邦,837,liu2-bang1,nr
瘤子,53,liu2-zi,n
李鎮西,3,li3-zhen4-xi1,nr
魯斤燕削,3,lu3-jin1-yan4-xue1,n
理則,3,li3-ze2,n
凌雲閣,3,ling2-yun2-ge2,nr
鋁門,3,lv3-men2,n
林護士,2,lin2-hu4-shi4,nr
拉提琴,3,la1-ti2-qin2,nr
澇患,3,lao4-huan4,n
老虎灶,11,lao3-hu3-zao4,nr
魯比,6,lu3-bi3,j
盧卡奇,7,lu2-ka3-qi2,nr
冷圈學,3,leng3-quan1-xue2,n
林月如,3,lin2-yue4-ru2,nr
欄,5,lan2,zg
淪落,154,lun2-luo4,v
拎,553,lin1,v
龍合璽,256,long2-he2-xi3,nr
鈴舌,3,ling2-she2,n
靈川,5,ling2-chuan1,ns
勞軍,45,lao2-jun1,n
六千五百,3,liu4-qian1-wu3-bai3,m
連通,160,lian2-tong1,a
淋巴毒素,3,lin2-ba1-du2-su4,n
留髮,3,liu2-fa4,v
陸太太,3,lu4-tai4-tai4,nr
立楚懷,3,li4-chu3-huai2,nr
立江夏,2,li4-jiang1-xia4,nr
劉道憐,4,liu2-dao4-lian2,nr
臨江市,3,lin2-jiang1-shi4,ns
立即地址,3,li4-ji2-di4-zhi3,nr
鸞顛鳳倒,3,luan2-dian1-feng4-dao4,i
立體戰,3,li4-ti3-zhan4,vn
龍眼乾,3,long2-yan3-qian2,nr
聯合利華,3,lian2-he2-li4-hua2,nz
列隊行進,3,lie4-dui4-xing2-jin4,nr
磷銨,3,lin2-an3,nz
拉特,37,la1-te4,nrt
理念,1204,li3-nian4,n
李翊君,256,li3-yi4-jun1,nr
兩千多萬,8,liang3-qian1-duo1-wan4,m
令狐沖拉,4,ling2-hu2-chong1-la1,nr
璘,379,lin2,zg
禮智信,3,li3-zhi4-xin4,n
撈去,3,lao1-qu4,v
歷三帝,4,li4-san1-di4,nr
立宣帝,7,li4-xuan1-di4,nr
落後者,11,luo4-hou4-zhe3,n
蠟蟲,3,la4-chong2,n
隴東,54,long3-dong1,ns
林月琴,2,lin2-yue4-qin2,nr
累計數,2,lei4-ji4-shu4,n
樑老怪,6,liang2-lao3-guai4,nr
連黃蓉,4,lian2-huang2-rong2,nr
陸將軍,2,lu4-jiang1-jun1,nr
兩根,562,liang3-gen1,m
林以真,3,lin2-yi3-zhen1,nr
流明,5,liu2-ming2,v
老家,686,lao3-jia1,n
攔蓄,17,lan2-xu4,v
裡赫利,8,li3-he4-li4,nr
螺桿式,5,luo2-gan3-shi4,n
拉奧斯,2,la1-ao4-si1,nrt
亂局,3,luan4-ju2,n
李之薇,6,li3-zhi1-wei1,nr
瀝血,3,li4-xue4,n
六夜,6,liu4-ye4,t
蘆薈膠,3,lu2-hui4-jiao1,nz
羅厄德,2,luo2-e4-de2,nr
龍宮洞,7,long2-gong1-dong4,nr
斂聲屏息,3,lian3-sheng1-bing3-xi1,i
瓥,34,li4,zg
羅毅剛,4,luo2-yi4-gang1,nr
龍江鎮,3,long2-jiang1-zhen4,ns
麗妮,5,li4-ni1,nrt
羅照春,2,luo2-zhao4-chun1,nr
樂段,12,le4-duan4,n
盧瓦爾河,11,lu2-wa3-er3-he2,ns
劉博士,2,liu2-bo2-shi4,nr
磷化鋅,2,lin2-hua4-xin1,nz
裸體秀,3,luo3-ti3-xiu4,n
累垮,12,lei4-kua3,v
寽,9,lv4,zg
盧淑儀,3,lu2-shu1-yi2,nrfg
雷州半島,3,lei2-zhou1-ban4-dao3,ns
立地書廚,3,li4-di4-shu1-chu2,nz
令狐沖神,2,ling2-hu2-chong1-shen2,i
李示田,3,li3-shi4-tian2,nr
龍興元,4,long2-xing4-yuan2,nr
老同事,28,lao3-tong2-shi4,n
摟住,3,lou3-zhu4,v
欄幹,3,lan2-gan4,n
臁,137,lian2,g
兩肩荷口,3,liang3-jian1-he2-kou3,l
拉蓋麗,3,la1-gai4-li4,nr
李玉堂,9,li3-yu4-tang2,nr
憐,345,lian2,v
羅志明,2,luo2-zhi4-ming2,nr
洛倫索,7,luo4-lun2-suo3,ns
淋菌,3,lin2-jun1,n
老調重談,2,lao3-diao4-zhong4-tan2,i
陸家嘴,38,lu4-jia1-zui3,nr
聯結說,3,lian2-jie2-shuo1,l
恅,13,lao3,zg
林少鏢,6,lin2-shao3-biao1,nr
領結,28,ling3-jie2,v
擄奪,3,lu3-duo2,v
羅米尼,3,luo2-mi3-ni2,nr
連塔娜,2,lian2-ta3-na4,nr
裡馬,12,li3-ma3,ns
列克謝,3,lie4-ke4-xie4,nr
狼窩,20,lang2-wo1,n
劉德勝,4,liu2-de2-sheng4,nr
輪子功,3,lun2-zi-gong1,n
萊勒,3,lai2-lei1,nrt
類藥物,16,lei4-yao4-wu4,n
立憲保,2,li4-xian4-bao3,nr
流洩,3,liu2-xie4,v
凌雲壯志,3,ling2-yun2-zhuang4-zhi4,nr
李玉著,3,li3-yu4-zhe,nr
流寇,138,liu2-kou4,n
老侍者,2,lao3-shi4-zhe3,nr
驢鳴狗吠,3,lv2-ming2-gou3-fei4,i
劉英麗,2,liu2-ying1-li4,nr
旅日,4,lv3-ri4,vn
龍太子,3,long2-tai4-zi,nr
冷知暖,2,leng3-zhi1-nuan3,nr
拉皮條,12,la1-pi2-tiao2,nrt
裸死案,3,luo3-si3-an4,n
綠野仙蹤,8,lv4-ye3-xian1-zong1,i
萊蕪縣,5,lai2-wu2-xian4,ns
蕾狀期,3,lei3-zhuang4-qi1,n
李建中,4,li3-jian4-zhong1,nrfg
樑武陵,3,liang2-wu3-ling2,nr
來賓縣,2,lai2-bin1-xian4,nr
龍章鳳彩,3,long2-zhang1-feng4-cai3,nr
陵,2855,ling2,ng
理貨員,3,li3-huo4-yuan2,n
連襟,5,lian2-jin1,n
老房,3,lao3-fang2,n
李寶嘉,4,li3-bao3-jia1,nr
裂隙水,3,lie4-xi4-shui3,i
洛美協定,6,luo4-mei3-xie2-ding4,nz
六畝,2,liu4-mu3,m
劉尊棋,2,liu2-zun1-qi2,nr
廉神兵,2,lian2-shen2-bing1,nr
流體,923,liu2-ti3,n
兩眼發黑,18,liang3-yan3-fa1-hei1,l
六百三十三,2,liu4-bai3-san1-shi2-san1,m
領導成員,3,ling3-dao3-cheng2-yuan2,n
冷颼颼,18,leng3-sou1-sou1,z
冷軋板,3,leng3-ya4-ban3,n
樂一詞,2,le4-yi1-ci2,nr
李廣之,2,li3-guang3-zhi1,nr
擂鼓臺,3,lei2-gu3-tai2,n
流域性,5,liu2-yu4-xing4,n
聯信,2,lian2-xin4,v
柳葉可,2,liu3-ye4-ke3,nr
利高曼,2,li4-gao1-man4,nr
李文博,7,li3-wen2-bo2,nr
立有,3,li4-you3,v
郎海軍,3,lang2-hai3-jun1,nr
柳綠花紅,4,liu3-lv4-hua1-hong2,nr
留過,3,liu2-guo4,v
戮力齊心,3,lu4-li4-qi2-xin1,i
鸞鳳,12,luan2-feng4,n
柳夫人,4,liu3-fu1-ren2,nr
老筋,3,lao3-jin1,n
廩,77,lin3,g
李應發,11,li3-ying1-fa1,nr
連於,3,lian2-yu2,p
煉糖,3,lian4-tang2,n
呂大樂,2,lv3-da4-le4,nr
釕,57,liao3,zg
臨危不顧,3,lin2-wei1-bu4-gu4,i
六十二斤,2,liu4-shi2-er4-jin1,m
劉索拉,3,liu2-suo3-la1,nr
珞獅,768,luo4-shi1,nz
賴小子,8,lai4-xiao3-zi,nr
流動債務,3,liu2-dong4-zhai4-wu4,n
劉永宏,2,liu2-yong3-hong2,nr
隆興寺,9,long2-xing4-si4,nr
劉振偉,256,liu2-zhen4-wei3,nr
靈活處理,3,ling2-huo2-chu4-li3,n
氯丁二烯,9,lv4-ding1-er4-xi1,nz
李典領,4,li3-dian3-ling3,nr
藍蝸牛,3,lan2-wo1-niu2,vn
靈前,3,ling2-qian2,nr
林上林,3,lin2-shang4-lin2,nr
六個月,3,liu4-ge4-yue4,m
里氏,24,li3-shi4,nr
來信者,3,lai2-xin4-zhe3,n
隸,622,li4,j
兩塊,636,liang3-kuai4,m
漏谷,3,lou4-gu3,n
留心看著,3,liu2-xin1-kan4-zhe,l
牢籠,46,lao2-long2,n
連守,3,lian2-shou3,a
拉普蘭,5,la1-pu3-lan2,nr
龍安,3,long2-an1,ns
浪漫愛情,3,lang4-man4-ai4-qing2,l
力學系統,3,li4-xue2-xi4-tong3,n
林洋港,2,lin2-yang2-gang3,ns
吏治,192,li4-zhi4,n
亂摸,3,luan4-mo1,v
老婆子,316,lao3-po2-zi,nr
六百萬,20,liu4-bai3-wan4,m
賴以,262,lai4-yi3,v
劉承俊,3,liu2-cheng2-jun4,nr
列兵,23,lie4-bing1,nr
了曖昧,3,le-ai4-mei4,nr
零圭斷璧,3,ling2-gui1-duan4-bi4,i
李正華,2,li3-zheng4-hua2,nr
癩蛤蟆,52,lai4-ha2-ma2,n
鉚,44,liu3,zg
涼涼,3,liang2-liang2,a
硫酸錳,3,liu2-suan1-meng3,nz
樂都,43,le4-dou1,ns
劉永行,2,liu2-yong3-xing2,nr
燎原,76,liao2-yuan2,n
立黨之本,3,li4-dang3-zhi1-ben3,l
歷官工,2,li4-guan1-gong1,nr
立衛王,2,li4-wei4-wang2,nr
倫諾克斯,2,lun2-nuo4-ke4-si1,nrt
療程,148,liao2-cheng2,n
老虎凳,7,lao3-hu3-deng4,nr
盧主事,2,lu2-zhu3-shi4,n
兩群,6,liang3-qun2,m
鐐,118,liao2,n
藍晶石,10,lan2-jing1-shi2,nr
糧船,3,liang2-chuan2,n
郎機,4,lang2-ji1,n
來蘇水,3,lai2-su1-shui3,nr
劉老爺,29,liu2-lao3-ye2,nr
練拳,25,lian4-quan2,v
邏輯運算,2,luo2-ji2-yun4-suan4,l
劉冠雄,3,liu2-guan1-xiong2,nr
樂壇,39,le4-tan2,n
龍門路,3,long2-men2-lu4,ns
里斯特,5,li3-si1-te4,nrt
瀲灩,9,lian4-yan4,z
立為,3,li4-wei4,d
李思訓,16,li3-si1-xun4,nr
拉達,73,la1-da2,nrt
林沖娘子,5,lin2-chong1-niang2-zi,nr
兩課,2,liang3-ke4,n
連衣裙,61,lian2-yi1-qun2,nr
雷有子,2,lei2-you3-zi,nr
論世知人,3,lun4-shi4-zhi1-ren2,n
遛達,3,liu2-da2,v
流水不腐,2,liu2-shui3-bu4-fu3,l
兩岸通航,3,liang3-an4-tong1-hang2,n
諒,452,liang4,v
拉斯維加,3,la1-si1-wei2-jia1,nrt
老八板兒,3,lao3-ba1-ban3-er2,n
羅扇,8,luo2-shan4,n
亂紛紛,58,luan4-fen1-fen1,z
聯想力,3,lian2-xiang3-li4,l
